报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.1,0.12,0.05,0.19,0.14,0.11,0.06,0.24,0.18,0.13,0.13,0.52,0.42,0.33,0.15,0.71,0.32,0.68,0.5,0.32,
每股净资产(元),4.18,4.11,4.08,4.03,3.98,3.94,3.94,3.88,3.83,3.77,7.72,7.58,7.48,7.38,3.39,3.24,2.85,2.53,2.25,1.95,
每股经营活动产生的现金流量净额(元),-0.04,0.01,-0.12,0.04,-0.2,-0.21,-0.22,0.21,-0.02,0.03,-0.31,0.1,-0.26,-0.11,-0.28,0.59,-0.11,0.73,1.42,-0.28,
主营业务收入(万元),26710,17540,8590,35308,25719,16471,7652,33861,24910,15937,7471,30326,22014,14573,6896,30309,14116,26637,20522,18010,
主营业务利润(万元),7559,4913,2434,9244,6864,4581,2151,9975,7498,4833,2209,9164,6722,4437,2049,9273,4227,8291,6148,5366,
营业利润(万元),2537,1471,800,2700,2316,1781,850,3030,2666,1895,904,2999,2257,1586,637,4008,1908,3469,2752,1833,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,5,
营业外收支净额(万元),385,368,15,281,114,46,49,763,329,244,160,608,546,410,247,258,201,607,450,194,
利润总额(万元),2922,1839,815,2981,2430,1828,899,3793,2995,2139,1065,3608,2804,1996,885,4267,2110,4076,3202,2028,
净利润(万元),2459,1559,684,2569,1858,1411,737,3227,2469,1757,880,3051,2327,1669,737,3582,1622,3396,2534,1626,
净利润(扣除非经常性损益后)(万元),--,1228,--,2298,--,1361,--,2553,--,1548,--,2534,--,1327,515,3283,1466,2879,2153,1469,
经营活动产生的现金流量净额(万元),-563,166,-1595,516,-2618,-2841,-2969,2843,-288,398,-2070,694,-1749,-761,-1407,2939,-565,3654,7106,-1279,
现金及现金等价物净增加额(万元),-3909,-1915,-3298,-4220,-7065,-4141,-4563,-4708,-6878,-3560,-3387,20179,19571,30636,1058,468,-1074,602,2387,118,
总资产(万元),69026,68146,65677,66843,65187,67993,65845,67241,64898,66602,64615,64627,62768,70894,38892,33738,31608,29945,26021,21418,
流动资产(万元),45494,44798,42146,43652,41848,44606,42606,44372,43341,44673,44746,45886,47289,55202,24422,21091,21198,19932,16643,15416,
总负债(万元),12572,12610,10279,12128,11177,14431,12351,14493,12844,15274,12123,13030,11917,20715,21020,16608,16380,16309,14378,12399,
流动负债(万元),12536,12572,10240,12088,11136,14389,12306,14448,12844,15274,12123,13030,7781,16578,17320,14640,16380,16309,14378,12399,
股东权益不含少数股东权益(万元),56006,55105,54686,54002,53292,52844,52760,52023,51265,50553,51686,50806,50082,49423,17015,16278,14318,12696,11309,8775,
净资产收益率加权(%),4.46,2.85,1.26,4.85,3.53,2.68,1.41,6.3,4.83,3.42,1.72,9.1,8.33,9.75,4.43,24.73,12.01,27.16,25.23,20.59,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
