报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.1,0.16,0.1,0.65,0.57,0.44,0.21,0.78,0.55,0.43,0.17,0.73,0.62,0.5,0.2,1.18,1.14,0.82,1.6,0.76,0.47,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.04,4.92,4.94,4.74,2.53,2.2,1.38,2.97,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.28,0.05,-0.05,0.24,0.19,0.18,0.87,6.26,--,
主营业务收入(万元),38488,22950,13085,73976,60889,45431,21644,88370,60448,45956,17139,80447,61174,47832,18992,122006,109060,76595,144829,76134,50750,
主营业务利润(万元),16129,10166,5192,37126,31060,23377,10728,42892,29135,22061,7939,39414,30190,24534,9522,60539,55074,39994,76256,38398,25783,
营业利润(万元),11636,7046,4464,29814,26696,20465,9785,36213,26101,20096,7738,32564,27554,23092,8686,49021,48458,34870,66879,32027,19787,
投资收益(万元),-474,-474,261,750,482,213,--,21,19,--,--,20,18,16,--,216,207,170,253,12,263,
营业外收支净额(万元),538,297,156,678,188,107,90,389,66,13,113,1909,1513,670,478,910,37,75,718,516,163,
利润总额(万元),12173,7343,4620,30492,26884,20572,9875,36602,26166,20109,7851,34473,29067,23761,9164,49931,48495,34944,67597,32543,19950,
净利润(万元),10330,6233,3878,26078,22908,17707,8451,31116,22218,17181,6861,29299,24709,20090,7915,42459,41095,29544,57655,27508,17022,
净利润(扣除非经常性损益后)(万元),9523,5631,3512,24721,22335,17454,8413,30923,22291,17322,6832,27651,--,19540,--,41521,40891,29264,57005,26733,16695,
经营活动产生的现金流量净额(万元),3452,3969,-591,28842,16925,12391,6150,20226,24664,16405,1514,23785,11283,1861,-1890,9647,6998,6347,31440,62576,27386,
现金及现金等价物净增加额(万元),-25905,7584,-1132,-15216,-27492,-30043,8447,-30228,-25276,14635,586,6035,-7965,-16779,-4347,107253,1747,-3251,-10732,14649,22882,
总资产(万元),248407,221269,231658,232766,231845,230542,251955,252407,243682,278942,267026,263731,259357,242717,246916,242726,139940,141709,128661,127739,100520,
流动资产(万元),182447,190171,200096,201402,200123,198626,220106,220546,214764,250621,239772,237028,233849,217689,227149,222689,123560,124095,114137,118379,94089,
总负债(万元),66399,43605,40281,45280,47513,51414,54815,63718,63891,104188,53670,57236,57452,45431,48972,52698,49035,62356,78851,98084,57171,
流动负债(万元),64900,42123,38565,43612,45570,49478,53088,61738,62326,102536,52352,56031,56631,44651,48540,52223,48493,61826,78481,97968,56903,
股东权益不含少数股东权益(万元),182008,177664,191377,187486,184332,179128,197140,188689,179790,174754,213356,206495,201905,197286,197943,190028,90904,79354,49810,29655,43349,
净资产收益率加权(%),5.56,3.32,2.05,14.03,12.18,9.17,4.38,16.08,11.34,8.3,3.27,14.86,12.56,10.15,4.08,59.77,58.41,45.75,168.83,104.98,47.76,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
