报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),0.16,0.13,0.01,0.03,0.04,0.03,0.01,0.27,0.49,0.45,0.15,0.05,0.04,0.03,0.01,0.05,0.05,0.02,0.01,0.05,0.08,0.06,0.04,0.14,0.13,0.08,0.06,0.42,0.37,0.23,0.13,0.61,0.43,0.25,0.1,4.77,3.32,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.69,2.68,2.68,2.67,2.66,2.64,2.65,2.64,2.66,2.64,2.68,2.63,2.61,2.57,3.9,3.83,3.78,3.65,1.79,1.66,0,--,0,10.59,7.73,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.18,0.13,0.07,0.12,0.06,0.04,0.07,0.3,0.26,0.11,0.14,0.34,0.27,0.28,0.27,0.15,-0.1,0.01,-0.02,0.16,0,0.12,0.02,1.51,2.26,
主营业务收入(万元),129802,69567,12596,45000,31924,20693,10426,47341,35311,24330,13163,40814,30038,19452,8921,41562,30224,19423,8227,41755,33115,22862,9600,40331,31767,23546,13471,83706,61540,35636,17759,71611,52189,31814,13523,52918,32839,
主营业务利润(万元),32062,16546,1892,6927,4916,3095,1386,5681,4703,3286,1703,5076,3758,2489,1098,4787,3951,2512,1205,5399,4605,3091,1635,6873,5847,4378,2564,12789,10383,6417,3923,14033,10049,5571,2476,8676,5321,
营业利润(万元),12330,7579,490,1725,960,681,195,719,1425,529,145,1408,1232,981,271,899,1087,599,207,1284,1836,1398,1105,4000,3640,2298,1231,6252,5525,3388,1657,7800,5489,3213,1322,5768,3920,
投资收益(万元),-21,-2,--,906,-74,-61,-10,-15,-141,-99,-48,-258,-421,-102,-124,115,-20,-9,-104,83,91,53,94,438,396,28,-90,2,--,--,0,2,2,2,2,-10,-1,
营业外收支净额(万元),2474,2411,-7,-97,-30,-30,-21,5872,9694,9710,3983,25,33,21,-4,132,26,30,32,21,72,8,6,32,35,6,14,--,--,--,--,-69,--,--,--,-48,-16,
利润总额(万元),14805,9990,483,1627,930,651,174,6591,11119,10239,4128,1432,1266,1002,267,1032,1113,629,239,1305,1908,1405,1111,4032,3675,2303,1246,6587,5627,3403,1716,7731,5441,3115,1281,5720,3905,
净利润(万元),12165,8485,237,1146,772,514,165,5411,9807,9105,3079,1000,825,660,187,1055,970,482,182,1048,1573,1121,828,2895,2615,1553,815,5033,4372,2545,1316,6117,4348,2537,1024,4736,3296,
净利润(扣除非经常性损益后)(万元),10307,6677,242,1204,791,534,177,544,1093,378,92,978,--,640,--,959,--,452,--,1033,--,1103,--,2580,--,1533,0,4787,0,2506,1256,6119,0,2535,1202,4738,3297,
经营活动产生的现金流量净额(万元),24501,6878,958,5237,1798,575,1659,-1902,-1244,533,-131,3234,3640,2544,1330,2383,1203,874,1323,6127,5306,2222,2745,6813,5516,5692,3611,2016,-1365,177,-151,1565,-2735,1224,247,1501,2245,
现金及现金等价物净增加额(万元),13458,39118,870,22164,2221,1827,3008,-4913,-2810,-5161,3424,-7876,-6421,2665,-169,-1119,-566,-417,985,1260,152,-2986,2710,4508,2466,3243,3940,23483,22624,24397,1895,-974,852,430,-278,2295,380,
总资产(万元),604909,538759,69831,71702,79626,80682,82794,81015,87821,94350,66121,63327,60730,68042,62732,60360,59620,59733,56582,57603,59395,59846,63914,62318,60709,64304,65382,68201,60935,57124,33274,33071,0,--,0,25105,18607,
流动资产(万元),341026,275707,55295,56899,33094,33726,35748,33637,35846,42096,40365,36853,34164,52453,47721,46118,47375,48426,45903,47235,49055,49490,53452,51853,50123,52515,55001,57771,50790,46960,22933,22633,--,--,--,17705,14941,
总负债(万元),229338,166956,6554,8666,12655,13267,15065,15818,14464,21916,7402,9186,6691,14170,8936,6750,6087,6670,3403,4594,5911,6776,6016,5344,4234,7977,8517,12304,5615,3925,11254,12681,--,--,--,12609,10264,
流动负债(万元),163207,143436,6554,8666,12655,13267,15065,15818,14464,21916,7402,6269,3761,11240,8350,6164,5501,6670,3403,4594,5911,6776,6016,5344,4234,7977,8517,12304,5615,3925,11254,12681,--,--,--,12609,10264,
股东权益不含少数股东权益(万元),371991,368273,63277,63037,62677,63022,63297,60624,65027,64329,58718,54142,54039,53872,53796,53610,53534,53063,53179,53009,53484,53070,53792,52941,52533,51584,52193,51387,50717,48896,17899,16592,0,--,0,10515,7676,
净资产收益率加权(%),5.2,5.11,0.38,1.82,1.27,0.83,0.27,9.4,16.46,15.32,5.53,1.86,1.51,1.22,0.35,1.98,1.82,0.9,0.34,1.98,2.94,2.1,1.55,5.55,--,2.98,0,13.79,0,10.07,0,45.06,0,--,0,47.2,55.17,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
