报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.14,0.1,0.05,0.15,0.11,0.08,0.05,0.24,0.21,0.16,0.1,0.48,0.38,0.26,0.09,0.37,0.19,0.13,0.14,0.64,0,0.28,0.52,0,0.37,0.31,
每股净资产(元),5.36,5.32,5.32,5.27,5.25,5.21,5.27,5.22,5.19,5.14,6.17,6.07,5.98,5.85,5.89,5.8,5.61,5.56,5.54,2.29,2.03,1.93,1.65,0,1.96,1.57,
每股经营活动产生的现金流量净额(元),2.3,1.67,0.51,0.54,0.38,0.02,-0.12,1.74,1.11,1.19,0.33,1.06,1.01,0.73,0.19,0.31,-0.03,-0.12,-0.04,0.74,0.32,0.27,1.39,0.94,0.63,0.47,
主营业务收入(万元),103579,68868,32573,123575,91873,59410,28612,105838,75169,47822,22256,75758,55888,34519,15022,53137,38592,24718,12671,38623,27733,16746,29622,20553,28264,19846,
主营业务利润(万元),21115,14177,6681,25253,18838,12107,5637,22197,15904,10389,4887,17257,12471,7627,3240,12114,8379,5559,3208,10122,6824,4321,8393,5669,7373,5720,
营业利润(万元),1240,832,327,1098,1369,954,540,2691,2474,1866,1065,4697,3802,2517,896,3606,1883,1257,1123,4617,2927,1892,3331,2645,2347,1989,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业外收支净额(万元),484,469,410,253,98,78,101,131,127,110,3,200,128,120,99,-4,-28,74,106,159,79,88,120,32,98,75,
利润总额(万元),1724,1301,737,1351,1467,1032,641,2822,2602,1977,1068,4896,3931,2637,995,3602,1855,1331,1229,4777,3006,1981,3451,2677,2445,2064,
净利润(万元),1504,1088,556,1596,1212,901,527,2605,2253,1712,884,4270,3398,2281,846,3145,1577,1035,1045,4255,2707,1843,3451,2677,2445,2064,
净利润(扣除非经常性损益后)(万元),--,701,--,1382,--,834,--,2494,--,1618,--,4100,--,2179,--,3148,--,972,--,4120,2640,1768,3204,2645,2347,1989,
经营活动产生的现金流量净额(万元),24632,17958,5471,5779,4115,197,-1332,18685,11914,12715,2915,9497,9019,6563,1713,2741,-262,-1042,-396,4936,2118,1788,9332,5977,4022,3003,
现金及现金等价物净增加额(万元),-392,1452,-1944,-5334,-3989,-4049,-4050,5180,1183,4125,3100,-6171,-7538,265,-2625,7194,8262,3812,9063,1273,-2228,220,544,-521,1456,1033,
总资产(万元),201345,196879,184008,181760,181884,171308,158991,150051,138330,131606,113567,101369,92166,89218,83329,82527,88728,77023,72786,48108,41766,36070,31948,0,31914,32034,
流动资产(万元),85518,85447,76749,76219,85739,80905,78345,75654,75187,73724,59757,50000,43241,46005,40671,42822,57392,48888,45196,26216,20849,15906,14528,--,15018,15189,
总负债(万元),143837,139787,126912,125220,125583,115463,102448,94034,82665,76482,58377,47064,38732,36900,30668,30700,38557,27305,23294,32785,28158,23160,20880,--,19447,22012,
流动负债(万元),120085,113321,93574,90720,89713,85218,75916,69392,72471,71723,53175,41457,32249,32365,26602,26628,33249,24433,21384,22495,26030,21550,8908,--,7976,9227,
股东权益不含少数股东权益(万元),57508,57092,57096,56540,56301,55845,56543,56016,55665,55124,55190,54306,53434,52317,52661,51827,50171,49717,49492,15323,13607,12911,11068,0,12467,10022,
净资产收益率加权(%),2.63,1.91,0.98,2.84,2.15,1.6,0.94,4.72,4.09,3.1,1.6,8.05,6.42,4.31,1.62,7.04,3.75,2.72,3.88,32.25,0,15.37,24.31,0,21.74,21.37,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
