报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.26,0.04,-0.03,0.69,0.39,0.15,0.03,0.68,0.35,0.13,0.02,0.64,0.43,0.2,0.02,0.51,0.29,0.14,-0.08,0.9,0.61,0.37,0.11,0.81,0.52,-0.02,0.53,0.46,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.04,4.81,4.92,4.9,4.69,4.53,8.81,8.89,8.55,8.32,3.37,3.25,0,0,2.44,1.92,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.24,-0.63,-0.54,0.51,-0.63,-0.74,-1.12,0.12,-1.1,-0.91,-1.08,2.64,0,-0.75,0.86,1.09,
主营业务收入(万元),257335,133383,49416,364169,226814,128983,50616,327616,198439,109459,41162,278737,184572,106366,43672,264427,172126,102206,36127,199721,120247,73034,36273,172467,102289,24236,131845,124956,
主营业务利润(万元),109825,55019,20084,160461,95859,51069,19807,151201,85865,45992,17477,126165,79396,44578,17967,109366,66018,37532,12179,82596,49344,28860,12257,70880,39625,8727,53985,46546,
营业利润(万元),11432,-5679,-6820,19821,9810,-1833,-4379,26408,12328,1445,-2971,23860,16419,5030,-1692,21561,12477,3639,-4059,14020,7400,2862,556,12791,6765,-1392,6176,6966,
投资收益(万元),523,261,160,2676,1128,351,188,658,-199,-195,-114,159,-8,88,52,760,710,641,9,-30,159,104,95,236,88,0,227,151,
营业外收支净额(万元),14699,8993,5678,20769,13332,9156,5926,17177,9922,6256,3704,12921,8357,6246,3495,8144,3916,3016,1933,8891,5816,3909,1298,5132,3372,1167,--,--,
利润总额(万元),26131,3314,-1142,40590,23141,7323,1548,43585,22250,7701,733,36781,24776,11276,1803,29705,16393,6655,-2125,22911,13217,6771,1854,17924,10137,-226,10858,10412,
净利润(万元),13830,2162,-1040,24175,13654,5278,950,23918,12300,4520,693,22372,15192,7111,690,17867,10347,4861,-1347,13860,8866,4824,1492,10626,6788,-306,6917,6059,
净利润(扣除非经常性损益后)(万元),11970,1280,-1180,18634,10734,3461,157,20321,11392,3906,681,20018,--,6170,--,16030,--,3957,--,11491,--,4063,1465,10068,0,-473,5909,5618,
经营活动产生的现金流量净额(万元),13640,-29773,-32928,19856,-14584,-34486,-31138,45808,-1390,-19360,-29237,41875,-8314,-21986,-18888,18015,-22269,-26090,-19726,2177,-19259,-16009,-14231,34740,8796,-9835,11279,14344,
现金及现金等价物净增加额(万元),-57222,-81015,-45815,3768,-84398,-84434,-26428,-12764,-56657,-36885,-33539,10999,-29401,-42881,-25828,4618,-29746,-36695,-25112,90721,69321,77062,-12252,11433,-4493,-7526,930,12446,
总资产(万元),442936,346131,346076,391414,322119,302291,305306,362078,308694,279386,273574,308851,287797,253720,250902,280644,254901,233598,218390,246635,211950,206652,118672,124021,0,0,101818,105327,
流动资产(万元),319368,250436,253902,322713,254310,233256,240490,297218,246121,225348,221214,259603,242744,213585,216829,249667,228701,209630,194000,222613,192126,187072,100129,106163,--,--,86611,90998,
总负债(万元),138942,94667,108461,138676,86190,80874,78690,121720,87048,69264,56707,92685,91004,68921,57290,88083,75123,62273,53683,75393,48821,50358,65347,67403,--,--,60149,71549,
流动负债(万元),135003,90567,106058,136275,81292,79101,76223,119412,80847,65291,51949,88033,87271,66238,54630,85443,73699,61798,52489,73875,46530,48145,62728,64891,--,--,59236,69691,
股东权益不含少数股东权益(万元),247144,213208,213519,214557,204038,195663,201867,200913,189298,181512,186465,185773,176853,168772,172882,172192,164672,159190,154713,156061,150164,146119,44274,42783,0,0,32157,25240,
净资产收益率加权(%),6.29,1.01,-0.49,11.64,6.57,2.59,0.47,12.37,6.41,2.4,0.37,12.56,8.45,4.05,0.4,10.89,6.42,3.07,-0.87,13.94,11.08,10.67,0,28.36,0,0,24.1,27.28,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
