报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),-0.01,-0,-0,0.03,0.02,0.01,-0.02,0.03,-0.18,-0.14,-0.07,-0.13,-0.13,-0.1,-0.08,0.03,-0.06,-0.03,-0.03,-0.03,-0.04,-0.05,-0.06,0.01,-0.13,-0.1,-0.07,0.01,0.02,0.03,0.02,-1.37,0.07,0.03,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,1.28,1.29,1.32,1.4,1.48,1.39,1.42,1.42,1.45,1.2,1.27,1.27,1.33,1.21,1.24,1.24,1.32,1.31,1.33,1.31,1.29,2.81,2.76,2.74,2.67,2.66,2.67,2.69,2.64,3.03,3.08,3.14,3.17,3.14,3.14,3.09,3.08,3.07,3.1,3.07,3.05,2.78,2.76,2.68,2.65,2.69,2.62,3.3,3.1,2.51,2.41,2.33,2.12,3.11,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.48,0.32,0.17,0.19,0.12,0.18,0.11,0.31,-0.14,-0.09,-0.06,0.13,0.17,0.1,0.12,0.16,0.07,0.08,-0.02,0.54,0.47,0.27,0.09,0.15,0,0,-0.01,-0.16,0,0,0,-0.13,0,0,0,0.02,0,--,0,0.24,0,0.15,--,-0.09,0,0.63,0.33,0.36,--,0.28,0.23,--,--,--,--,--,
主营业务收入(万元),65487,39129,17689,98855,67670,42694,19652,81977,59344,37937,18599,80865,61107,37776,15800,69369,52256,33987,14923,66238,57170,28039,12979,55226,37392,25722,11155,63816,45264,31509,14553,71318,50733,32110,13900,43575,30506,21092,11358,32176,21375,13636,7557,32380,27289,18889,7500,27106,17445,12379,6000,26724,20221,14060,7259,30272,16178,27682,13398,30440,15169,32305,19347,33959,21244,33055,28695,20957,
主营业务利润(万元),6060,3241,1227,11645,7087,4568,1795,6377,3522,1677,765,6430,4945,2580,849,5581,5772,3822,1655,5948,6819,2129,-157,2640,1848,1325,254,8717,7687,6728,3104,22955,14689,8498,--,6629,3763,2611,2029,-239,852,892,395,2254,3677,2828,874,2337,1685,1932,210,4042,3027,2496,970,5633,2293,3846,2108,4886,2740,6802,5093,4364,3471,5492,2835,2545,
营业利润(万元),-3629,-2624,-1967,-3330,-2458,-1877,-1961,-9616,-9296,-6867,-3716,-9785,-6969,-5333,-3670,-8541,-4991,-3580,-1644,-6026,-564,-1707,-2320,-6746,-4499,-3343,-2848,-1937,1874,2381,1421,-44310,4507,1944,263,-6412,-4781,-3317,-849,-11328,-6517,-3845,-1944,-8167,-3401,-1760,-849,-5978,-4210,-791,-1164,-216,513,1099,192,2599,1195,2096,1454,3124,1898,5386,4576,4372,0,3739,2894,2610,
投资收益(万元),38,21,10,10,33,17,3,5371,-32,-67,-38,3161,-676,-295,-1215,6,-673,-799,-412,1246,1733,1062,181,-178,333,47,-434,-1647,2635,1881,1523,4227,949,546,160,6379,4668,3999,2833,-7899,2692,2088,919,9321,4434,2778,1290,4968,3582,2582,1358,6286,4143,2774,851,3570,2722,8693,3711,2284,505,1371,366,1208,871,1394,1841,1606,
营业外收支净额(万元),1729,1660,959,5168,3637,2687,1287,8282,656,196,206,2787,1208,808,200,7281,2440,2173,304,2561,415,535,253,7177,73,-47,5,4611,--,-45,--,--,--,--,--,227,0,0,-6,-72,0,0,0,-81,0,0,0,-67,-69,-32,-16,179,20,33,0,-93,0,-17,0,-363,0,--,0,0,531,--,--,--,
利润总额(万元),-1900,-964,-1008,1838,1179,810,-674,-1335,-8640,-6670,-3510,-6998,-5761,-4525,-3470,-1260,-2551,-1407,-1341,-3464,-149,-1173,-2067,431,-4426,-3390,-2843,2674,1855,2336,1405,-44061,4563,2070,332,194,-138,653,1977,-19300,-3826,-1750,-1030,1073,991,982,435,-1077,-698,1759,178,6250,4676,3907,1089,6076,3875,10772,5184,5044,2398,6745,4939,6102,4880,5038,4648,4119,
净利润(万元),-1507,-655,-757,1041,738,526,-606,1035,-6318,-4903,-2652,-4821,-4657,-3643,-2817,925,-2103,-1156,-1139,-1067,-1574,-1916,-2000,439,-4591,-3414,-2658,296,681,1166,753,-49332,2594,1095,74,1525,417,1061,1821,-17139,-2943,-1330,-788,2615,1358,1224,563,606,517,1831,537,5837,4394,3605,1036,5384,3504,10372,4902,4520,2114,5919,4243,5348,4258,4461,4648,4119,
净利润(扣除非经常性损益后)(万元),-2684,-1822,-1453,-2436,-2240,-1618,-1681,-10977,-6820,-5014,-2802,-9099,--,-4174,--,-5755,--,-3170,--,-4283,--,-2260,0,-7460,--,-3343,0,-3800,0,-507,--,-52154,0,1007,--,-1887,0,824,0,-17911,0,-1481,0,2678,0,1261,0,376,0,1858,0,5465,4392,3564,--,5024,2873,8483,3963,4842,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),150876,90070,36244,5254,1585,3111,-1488,-2924,-2580,-2408,-1609,13971,17206,11474,6142,6699,4372,6292,3840,11077,-4871,-3312,-2332,4523,6260,3434,4489,5898,2346,2812,-833,19236,16926,9829,3125,5260,2204,1289,-183,-5758,-3692,-1570,-392,-4598,4838,4895,1510,793,5564,5980,238,8548,0,4781,--,-2815,-4767,19780,7878,9089,--,5993,4884,--,--,--,--,--,
现金及现金等价物净增加额(万元),-13226,595379,596573,11011,4472,1699,645,-9242,-4775,-5592,-2871,8373,5858,160,351,169,2662,4726,1871,-868,-11298,-1052,-2146,400,4642,8055,2169,-3115,-3660,-4365,-4608,853,4805,3684,-1502,-737,-2689,-3234,-3286,-1159,3472,1591,619,-2755,1407,3760,2516,-2989,1450,5428,3001,-5798,0,-9672,--,-7769,-19883,7843,2822,14054,--,3119,1721,--,--,--,--,--,
总资产(万元),2936566,2936172,2954919,1154380,103448,99508,92309,92771,116139,114870,116479,119012,129444,125289,102986,104637,111484,112518,107089,102970,112883,103979,102396,108528,112527,119070,114452,117469,130232,127330,127349,132770,194266,192588,190365,189654,187021,190971,191743,200504,216850,214455,213616,211747,210040,209021,206328,203336,200728,200038,194696,188285,175045,145941,148795,137620,125730,114766,118631,103263,73153,68223,65110,54862,54710,31239,28587,26913,
流动资产(万元),1216726,1406755,1666886,1101947,53317,49678,44137,43607,49313,47103,48279,49300,52551,48326,42052,41344,46007,47679,41873,36552,55327,50045,51819,46873,51184,57637,52343,54364,44680,41520,42010,44284,48832,47575,41558,42561,39748,41450,42938,46774,50894,48159,48505,44653,44902,44712,46175,45100,44608,48731,--,--,--,--,42535,0,0,0,0,60250,33743,29239,26125,18175,19565,11874,10203,9604,
总负债(万元),1117633,1116181,1134315,1112472,61854,58276,52572,52353,83086,79867,78272,77277,86482,81041,55088,53263,61302,61075,55848,51122,59595,51028,50139,54181,62725,68155,63468,62991,76032,72776,73743,77209,87941,88677,88481,89784,87614,90672,90855,100546,102286,97532,94272,91248,90289,89295,88830,86182,85343,82096,80186,73954,83052,54770,60235,49908,39755,31026,38424,27972,20242,17425,15993,9988,10910,15340,15134,14581,
流动负债(万元),307682,357183,504667,1110491,60010,56160,50452,50228,79385,76151,74361,74391,79122,74822,52380,50732,58713,58360,54190,49224,58630,50023,48193,52204,61509,66940,62347,61870,75324,72093,73060,76569,86401,86767,86425,87729,80658,83716,83899,93590,95330,90577,87317,84293,85489,84495,84030,81382,78693,76249,--,--,--,--,56665,0,0,0,0,27837,20231,17357,15974,9865,9018,11641,11874,11321,
股东权益不含少数股东权益(万元),1072467,1073319,1073864,35960,35657,35443,34311,34917,39784,41199,43450,46102,46215,47229,50193,53010,49979,50927,50944,52082,43208,45741,45657,47657,43337,44513,44697,47355,47132,47618,47193,46476,100779,99280,98295,96024,95452,95756,96515,94695,108950,110562,112900,113688,112821,112687,110997,110434,110143,111456,110163,109626,87360,86570,84094,83093,84401,82203,79735,74833,52911,50797,49117,44874,43800,15899,13453,12332,
