报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.13,0.11,0.03,0.09,0.01,0.03,0.06,--,0.14,0.12,0.05,0.16,0.35,0.22,0.01,1.1,1.14,0.07,0.04,0.44,0.45,0.13,-0.06,0.88,0.69,0.19,0.09,0.33,0.2,0.13,0.04,0.15,0.13,0.09,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,2.91,--,--,--,2.69,--,5.83,5.69,5.48,5.48,5.52,4.45,4.42,4.38,4.31,4,3.8,3.86,3.68,3.58,3.39,3.3,3.14,3.07,2.98,2.93,2.98,2.94,3.84,2.84,3.55,4.09,4.07,4.06,4.37,4.38,4.35,4.34,4.23,6.34,6.29,6.26,6.19,6.22,6.14,6.1,6.1,6.05,5.93,5.95,5.85,2.18,1.84,1.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-0.41,--,--,--,-0.04,--,0.07,-0.26,0.12,-0.45,-0.29,-0.21,-0.65,-3.19,-0.3,0.51,0.17,-1.52,-0.6,-0.22,0.55,0.72,-0.21,-0.08,-0.09,0.03,-0.29,-0.19,-0.09,0.39,0,--,0,0.52,0,0,0,0.03,0,0,0,0.01,0,0,0,0.01,0,0.01,--,0.06,0.04,0,0,--,
主营业务收入(万元),47733,32547,20838,106999,63273,49459,26545,79064,71019,61645,36271,62789,52364,31262,10622,46415,29550,21785,10672,44992,38294,17440,3464,202181,192224,175656,96216,248065,199063,138182,72130,186017,152023,103018,49296,148128,116249,77693,40644,81121,133023,23963,10942,45199,33219,20781,10496,17879,8037,5367,2177,9077,6256,4255,1463,8169,4300,7626,6279,5567,
主营业务利润(万元),7748,5007,4224,15438,7949,6863,5493,10858,8731,6297,4930,7238,7737,5920,1837,6180,5355,3759,2067,12364,12428,5290,608,24698,22920,17957,9664,25528,19975,13756,7174,18092,15514,9831,4433,13517,11599,8067,4175,7333,14593,4075,1319,8436,5905,3891,1723,5795,3481,2990,1207,5616,3601,2400,723,4907,2585,4403,3407,3113,
营业利润(万元),4788,3688,2331,5949,1790,2331,3247,8553,6526,5533,2912,6688,7295,5044,181,18257,19559,1270,627,6662,7772,2175,-1178,20230,14181,7267,2917,10500,8203,4941,1133,6993,3880,2047,98,-4954,2438,1819,824,-4229,2894,468,-411,815,928,826,263,1125,721,1066,374,1110,894,362,-101,1830,971,1925,1352,1178,
投资收益(万元),2542,2703,-0,654,-10,-15,-35,6494,3291,2859,-62,9795,5048,2536,--,21183,18816,180,--,1074,188,188,--,9075,4083,33,--,9,--,--,--,184,7,7,0,-176,54,54,0,1127,0,707,589,414,0,0,0,179,205,205,1,759,811,811,0,284,0,0,0,0,
营业外收支净额(万元),2880,2862,96,38,32,45,4,-788,-15,-14,18,844,5,6,-2,65,-15,-5,25,1632,271,265,90,505,586,-11,-0,423,--,--,--,--,1201,1450,--,227,0,--,0,100,0,0,0,157,-5,-3,0,-7,-19,0,0,-43,-33,-35,0,-0,0,0,0,0,
利润总额(万元),7668,6549,2427,5988,1823,2376,3250,7765,6511,5518,2929,7532,7301,5050,180,18322,19545,1265,651,8294,8043,2440,-1087,20735,14767,7255,2916,10923,8503,5233,1416,8084,5081,3497,198,-4901,2772,2146,832,-3001,2963,1203,182,1386,924,823,260,1297,907,1250,375,1827,1672,1137,-102,2114,974,1914,1351,1173,
净利润(万元),6487,5813,1586,3241,378,1078,2071,6243,5092,4516,1939,6023,5852,3602,180,18306,18988,1222,662,7377,7476,2189,-1022,14655,9548,2392,1102,4097,2535,1636,456,1844,1652,1120,-374,-8662,188,291,47,-3793,366,485,116,876,597,525,167,1157,611,856,251,1119,1121,763,-102,1387,653,1261,1107,956,
