报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,
基本每股收益(元),0.24,0.15,0.05,0.31,0.27,0.14,0.04,-0.32,-0.22,-0.1,0.05,0.14,0.21,0.14,0.02,0.25,0.18,0.07,0,0.28,0.18,0.08,0,-0.11,-0.17,-0.15,-0.09,-0.6,-0.31,-0.2,0.01,0.26,0.16,0.1,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.71,--,1.73,1.66,1.54,1.52,1.49,1.38,1.27,1.27,1.16,1.06,1,1,0.94,0.96,1.02,1.1,1.39,1.51,1.87,1.86,1.74,1.68,1.68,1.61,1.57,1.52,1.46,1.45,1.47,1.44,1.4,1.37,1.34,1.29,1.28,1.28,1.26,1.23,2.1,2.09,2.12,2.04,2.01,2.01,1.55,1.5,1.53,1.49,2.54,2.47,2.27,1.64,--,1.24,1.08,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.04,--,0.27,0.13,0.03,0.22,0.13,0.07,0.01,0.2,0.12,0.04,-0.03,0.12,0.09,-0.01,-0.03,0.35,0.43,0.43,0.22,0.06,0.02,-0,-0.11,0.29,0,--,0,0.26,0,0,0,0.14,0,0,0,0.18,0,0,0,0.11,0,-0.07,--,0.09,0.16,0.14,0.01,0.16,--,0.09,--,--,--,--,--,
主营业务收入(万元),68389,43430,18552,82981,58845,38902,16925,77176,59769,45227,20967,80499,57815,37920,16055,67115,48638,32989,15321,53898,39378,27283,12591,38136,26669,16655,7417,41720,33878,29757,18079,78497,55831,35674,17080,72312,55093,34169,14221,63248,44094,25255,9243,38779,24704,15455,6887,26950,20866,13921,6494,34373,17524,8664,3439,14287,5311,10675,4975,10157,3962,9223,3518,8166,3275,8627,6655,
主营业务利润(万元),14563,7513,2387,17668,13532,8657,3055,15335,12995,10426,4378,19309,14944,9279,3116,12271,8749,5377,1682,9100,6479,2963,403,3451,2150,1365,332,1398,1388,2714,2356,16420,11926,6569,2372,13582,10908,6961,1836,15194,12085,7125,3258,15243,9317,4694,1765,10864,7351,3436,1776,13358,7709,3306,1757,7294,2445,6314,2675,6367,2432,5966,1962,3553,1867,3895,3259,
营业利润(万元),12642,7633,2105,13268,10179,7151,1875,-3743,4157,5725,2250,6505,9969,6497,1070,13490,7335,3042,-194,11979,8166,3164,117,-6736,-10447,-8261,-4568,-17817,-5142,353,703,14128,8564,5158,543,513,1425,522,-302,-1138,3094,1635,1739,5821,3636,910,266,4243,3131,983,511,6759,4178,1291,324,3296,1270,3134,1093,4448,2076,4590,1282,4603,1311,4777,3256,
投资收益(万元),7578,6614,2814,10509,7409,5747,2285,3611,2304,2529,1381,8932,6270,4235,1439,13554,7529,3845,1107,15922,9457,5924,2387,342,-5193,-4056,-1994,-3963,707,2778,1145,11299,6308,5219,899,10967,6518,4566,857,8505,4835,3968,0,-102,6,3,3,-477,-9,-9,0,-8,-26,-26,0,-11,0,111,84,569,180,138,0,74,17,67,5,
营业外收支净额(万元),228,158,73,2710,3257,-172,-72,-14248,-15852,-10956,101,661,698,245,9,1683,1561,372,354,2817,628,455,2,2215,1184,-142,-177,-16353,--,--,--,67,--,20,-2,-956,0,--,8,-1093,0,0,0,-63,0,0,0,-23,0,0,0,198,22,23,0,68,0,554,0,162,0,0,0,0,--,0,0,
利润总额(万元),12870,7791,2179,15978,13436,6979,1803,-17991,-11695,-5230,2350,7166,10667,6743,1079,15173,8896,3414,160,14796,8794,3619,119,-4521,-9263,-8403,-4745,-34170,-15549,-9899,706,14195,8707,5179,541,10523,7916,5098,563,6274,6129,4103,1728,5656,3626,913,268,3743,3162,1015,548,6949,4175,1289,354,3353,1252,3800,1243,5180,2241,4889,1279,4660,1327,4830,3270,
净利润(万元),12118,7682,2348,15613,13760,7214,1961,-16208,-11119,-4803,2507,7063,10731,6837,1149,12810,8905,3404,210,14351,8960,3784,217,-5782,-8464,-7703,-4294,-30333,-15724,-9948,672,13118,8148,5043,465,9621,7267,4647,490,4938,5160,3472,1457,4464,3062,774,213,2704,2381,739,402,5317,3385,993,292,2734,1188,3035,923,4347,1905,4139,1072,3965,1124,4100,2775,
净利润(扣除非经常性损益后)(万元),11941,7557,2296,13407,10961,7333,2006,-2669,4763,6171,--,6177,--,6484,--,10826,--,2835,--,8759,--,1203,--,-8706,--,-7585,0,-13502,0,243,--,13011,0,5003,--,9643,0,4595,0,6003,0,4344,0,4401,0,775,0,2726,0,698,0,5120,3363,970,--,2734,1206,2849,843,4160,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),12069,5697,1983,17343,13373,9067,1218,15399,10843,9365,1958,19536,13411,6465,1368,10853,6524,3535,477,9987,5996,1842,-1400,6232,4713,-277,-1365,17573,21899,21700,11070,3251,1168,-73,-5622,14558,4821,4359,-1255,13033,8921,7951,2940,6902,585,-1519,-1240,9101,2646,-1554,1797,3294,0,-2090,--,2657,4386,3909,230,4506,--,1397,--,--,--,--,--,
现金及现金等价物净增加额(万元),6948,-3006,1681,-449,2383,5359,-44,-386,-8,-3552,5373,1264,6998,12003,-2965,-7021,4366,8184,-11449,12027,3059,-1545,3804,-2998,-2158,-6325,-6841,4346,10283,13435,17170,461,7732,9990,573,-3073,-3404,-420,749,-335,-5226,314,2395,-3622,-6268,1498,-6364,-757,-1478,-4241,-2040,-7743,0,3779,--,8025,1531,10914,9628,-2151,--,2702,--,--,--,--,--,
总资产(万元),241513,232953,230021,227575,232663,238710,234619,232645,232826,236377,244786,240767,250897,260052,243799,245554,253277,253443,222188,221614,209111,192557,187975,179188,179547,176771,175039,183090,196366,202622,223995,223803,211652,199609,188184,185559,195755,194689,196297,198270,201576,200146,192556,179786,159442,160750,146529,153831,160590,155738,160785,168086,148802,153053,141178,145769,124696,121847,111281,81188,75340,59062,52724,34968,--,26483,20315,
流动资产(万元),23818,14127,16893,14618,24237,27161,22597,22134,16099,12740,22020,14935,23326,29444,13584,15903,27073,30750,23792,23283,18842,14052,18933,14197,19092,16312,15766,22750,30796,34891,53253,47775,47751,44621,39114,32759,38809,39037,43186,39678,46246,44788,44992,64468,42267,43460,31638,38531,45164,41278,--,--,--,0,36705,0,0,0,0,0,29234,16805,20239,11207,--,7944,4877,
总负债(万元),151921,147780,147571,147311,154146,166649,167727,167563,162556,159643,158144,156481,162582,175659,165058,167926,176983,182640,157107,156746,149635,137997,136564,127691,130869,127576,122670,126616,125220,125552,128847,128978,123138,115099,103308,104195,116738,118295,122545,125007,127021,127276,122024,110712,91949,95545,81885,89400,92807,89662,94504,102022,81965,88640,77507,82395,78642,78014,66839,40359,36767,21557,18287,18093,--,13652,9146,
流动负债(万元),43275,53315,41780,41517,52637,54464,87215,88975,76499,73862,63144,65383,67108,85840,80158,82990,112791,84388,76607,76246,56273,60588,35082,40134,36566,43696,59032,65010,77123,77429,105201,110905,97087,94048,66257,68095,68424,71971,76047,81463,51707,69093,61693,50381,38788,42684,41545,47510,51424,50459,--,--,--,0,50268,0,0,0,0,0,15627,16781,12719,12622,--,10177,5980,
股东权益不含少数股东权益(万元),90154,85718,82905,80557,78704,72158,66905,64944,70033,76349,86180,83672,87340,83446,77758,76609,75233,69731,64010,63799,58407,53493,50342,50429,47621,48137,51311,55416,70079,76004,94080,93758,87507,84403,84866,81363,79009,76385,73740,73250,74504,72817,70532,69075,67493,65205,64644,64431,63738,62095,62289,61887,62920,60528,59827,59535,42312,41129,41752,40829,38572,37505,34437,16875,--,12831,11169,
净资产收益率加权(%),13.99,9.1,2.87,21.46,19.16,10.52,2.97,-21.45,-14.23,-5.91,2.95,8.81,13.09,8.54,1.49,18.25,12.73,5.1,0.33,24.91,16.32,7.23,0.43,-11.01,--,-14.94,0,-40.41,0,-11.51,--,14.34,0,5.8,--,12.32,0,6.15,0,7.18,0,4.9,0,6.7,0,1.2,0,4.21,0,1.2,0,8.55,5.38,1.65,--,6.24,2.85,7.17,0,0,--,13.74,--,26.69,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
