报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,
基本每股收益(元),0.03,0.02,0.02,0.02,0.01,-0.01,-0.01,-0.07,-0.02,-0,0.01,0.04,0.06,-0,-0.01,0.05,0.05,0.02,-0.01,0.07,-0.04,-0.03,-0.01,0.01,-0.02,-0.03,-0.01,-0.12,-0.02,-0,-0.02,0.03,-0.04,-0.03,-0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.69,1.64,1.63,1.64,1.64,1.65,1.62,1.63,1.52,1.53,1.54,1.55,1.47,1.47,1.48,1.5,1.63,1.65,1.63,1.64,1.56,1.56,1.57,1.59,1.8,1.81,1.71,1.94,1.88,2.01,2.03,1.98,2.04,2.05,2.06,2.08,2.09,2.03,2.05,2.07,1.93,1.95,1.95,1.99,1.93,1.79,1.59,1.62,1.44,1.56,1.93,1.97,2.05,2.04,2.01,2.04,1.99,1.9,1.91,2.09,1.5,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.03,-0.05,-0.04,-0,-0.11,0.04,-0.12,0.02,-0,0.02,-0.04,0.04,-0.07,-0.02,-0.02,-0.09,-0.19,-0.09,-0.03,-0.59,0.1,0,0.01,-0.63,0,0,0,0.2,0,0,0,0.19,0,0,0,0.24,0,0,0,-0.51,0,0.19,0,0.17,-0.06,0.21,-0.01,-0.2,-0.02,-0.1,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),1880,1253,627,1881,1178,544,163,1017,672,509,344,6521,6356,489,115,898,715,594,112,4441,465,357,159,1190,505,263,102,482,2647,2548,93,379,287,191,94,579,213,139,281,1102,616,521,355,1371,734,365,99,592,154,87,17,915,2134,1291,596,16395,216,8663,2,544,397,751,339,1121,417,890,571,1386,770,4191,2616,5056,4577,
主营业务利润(万元),1121,745,394,1194,800,338,106,544,448,358,288,1079,1076,260,17,609,493,446,48,1572,119,127,67,793,229,83,13,108,541,532,5,193,272,180,--,549,201,131,268,1053,580,491,336,1262,647,296,94,321,143,81,14,832,1274,798,374,3845,53,1994,4,123,107,210,105,-1290,-649,-1325,-611,-1039,-435,114,240,594,111,
营业利润(万元),503,366,254,369,155,-79,-73,-586,-94,8,122,518,706,-12,-99,553,97,176,-80,894,-382,-263,-165,52,-263,-236,-131,-1134,-278,-79,-214,315,-356,-346,-244,-973,-378,-259,-499,-1179,-1356,-898,-667,-1122,-384,-289,-170,-786,-690,-385,-211,-1043,-990,-737,0,1472,-616,1907,-340,-1058,-1123,-2872,-370,-1312,0,-1305,0,-1025,0,141,0,554,111,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,-2,1,1,--,530,54,--,--,20,20,28,20,--,--,--,--,--,0,0,--,1116,170,117,0,1520,1520,1520,1520,-10,0,0,0,-8,1,0,0,856,845,-19,46,1705,257,257,45,29,1700,58,58,2035,321,75,40,691,739,1339,748,1878,356,498,410,123,0,
营业外收支净额(万元),-1,-1,-1,4,4,0,0,6,-0,-0,-0,-2,--,--,--,-0,412,-0,-0,0,-4,-7,--,26,30,-21,-0,-81,--,--,--,16,--,0,--,-696,0,0,0,-1,0,0,0,95,0,0,0,-1,1,1,1,148,-43,-39,0,256,0,-0,0,-117,0,0,0,0,7,0,-2,0,0,0,0,0,--,
利润总额(万元),502,365,253,372,158,-79,-73,-580,-95,8,122,516,706,-12,-99,553,509,176,-80,894,-386,-269,-165,78,-232,-258,-131,-1216,-243,-45,-179,331,-340,-330,-226,-149,851,991,1021,-1190,-1356,-898,-667,-1035,-307,-213,-176,70,155,-404,-165,810,-785,-519,-375,1757,1062,1965,-282,860,-978,-3141,-339,-622,52,34,144,834,-82,663,651,993,221,
净利润(万元),280,216,169,197,66,-121,-94,-667,-160,-40,94,369,549,-19,-99,445,497,176,-80,703,-386,-255,-134,104,-207,-249,-131,-1185,-227,-33,-173,290,-340,-328,-225,124,741,882,1235,499,-886,-578,-404,-402,-296,-209,-158,51,180,-365,-156,679,-417,-305,-262,1530,1098,1369,-282,884,-945,-3070,-315,-547,82,29,123,681,-82,568,623,993,221,
净利润(扣除非经常性损益后)(万元),281,217,169,194,64,-122,-94,-672,-160,-40,94,-250,--,-19,--,37,--,176,--,-247,--,-276,--,-358,--,-227,0,-1104,0,-68,--,-844,0,-345,--,-734,0,1112,0,500,0,-578,0,-483,0,-285,0,-747,0,-365,0,140,-374,-266,0,1275,1098,1369,-282,-830,--,--,--,--,--,--,--,--,--,--,0,0,--,
经营活动产生的现金流量净额(万元),230,295,223,1263,1348,-94,7,-445,-92,26,72,-581,304,-428,-427,-4,-1024,337,-1109,170,-29,160,-385,349,-637,-198,-180,-854,-1838,-906,-318,-5705,947,-486,62,-6076,-4951,-5160,-4279,1601,1985,1414,711,1520,-1038,-1259,227,1889,-567,-234,-707,-4028,0,1463,0,1375,-461,1643,-44,-1614,-179,-769,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-58,7,60,-4294,-4208,-4162,-2714,2196,3197,3760,3807,-1535,277,-455,-428,1710,1188,-739,-1850,-143,-1593,-1626,-1000,-5,96,-395,-218,-1674,-1711,-813,-259,-3007,-3615,-5524,59,6543,1234,1120,1901,-182,-130,-165,-61,-1226,-1438,-1554,0,960,0,1231,0,-4005,0,939,0,3137,-529,489,-718,50,-1144,-6,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),20333,20077,20129,20080,20065,19503,19276,19796,20265,20297,20361,20314,20540,19824,19604,19819,19376,20224,19092,19250,18446,18225,19018,19207,18619,18824,17938,18224,17519,18280,20304,20288,19682,19313,24093,23817,18721,18630,19138,20536,21108,21047,21507,20193,20622,21428,20698,20830,21340,24082,24795,22961,53538,50824,45900,46045,24632,22745,22293,20685,17545,18854,19393,19226,20006,17061,15183,15831,15294,15091,14256,13895,7069,
流动资产(万元),2039,1554,1414,1142,594,890,2147,4914,9746,9793,9808,9713,9849,4240,3922,3917,3556,2464,1464,2288,1013,889,1750,2494,2601,3065,2267,2476,3094,3923,4587,4800,5348,3763,8830,8616,2999,2883,9906,6854,5741,5580,6542,5583,4544,4715,0,4788,0,8697,--,--,0,--,18711,0,0,0,0,0,9118,10534,10889,9033,9311,9463,6057,7945,8651,8579,8180,8448,4487,
总负债(万元),4284,4094,4195,4317,4435,4065,3811,4237,4200,4112,4042,4090,4137,3990,3951,4067,3572,4355,3480,3557,3840,3491,4183,4262,4398,4627,3681,3799,1762,2330,4591,4432,4501,4013,8910,8449,1374,1143,3693,6085,6474,5208,5402,4564,4089,4741,--,4105,--,7757,--,6277,36322,33432,--,28249,7569,6443,7942,6172,6163,6494,3970,3511,3607,873,2529,3001,2753,4106,3178,3426,3175,
流动负债(万元),4250,4060,4161,4283,4401,4031,3777,4203,4166,4078,4008,4056,4103,3956,3917,4033,3538,4321,3446,3521,3805,3446,4145,4223,4338,4537,3597,3715,1762,2330,4591,4432,4501,4013,8910,8449,1374,1143,3693,6085,6474,5208,5402,3816,4089,4741,0,4105,0,7757,--,--,0,--,21724,0,0,0,0,0,6163,6494,3970,3511,3607,873,2529,3001,2753,4106,3013,3151,2790,
股东权益不含少数股东权益(万元),15921,15857,15810,15641,15511,15321,15349,15443,15961,16081,16215,16121,16301,15733,15653,15752,15804,15869,15613,15693,14606,14714,14776,14910,14181,14140,14257,14388,15686,15879,15642,15815,15034,15046,15149,15334,17311,17451,16417,15356,14900,15928,16101,15700,16177,16263,16315,16473,16601,16057,16265,16421,15325,15437,15479,15742,15310,14212,12561,12843,11395,12340,15326,15625,16269,16187,12654,12830,12541,10984,11078,10469,3894,
净资产收益率加权(%),1.77,1.37,1.08,1.27,0.45,-0.78,-0.61,-4.23,-0.99,-0.25,0.58,2.31,3.42,-0.12,-0.63,2.8,3.14,1.11,-0.51,4.6,-2.64,-1.72,-0.9,0.71,--,-1.74,0,-7.91,0,-0.21,--,1.86,0,-2.16,--,0.8,0,5.58,0,3.13,0,-3.56,0,-2.47,0,-1.28,0,0.31,0,-2.25,0,4.22,0,-1.95,0,10.2,7.44,10.12,0,0,--,-21.95,--,--,--,0,0,0,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
