报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),0.25,0.16,0.08,0.18,0.19,0.1,0.03,0.31,0.16,0.09,0.02,-0.14,-0.08,0.14,0.14,0.76,0.76,0.51,0.16,0.71,0.56,0.19,0.01,0.02,-0.14,-0.11,-0.03,-0.47,-0.07,-0.1,0.01,0.05,0.04,0.03,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.98,--,2.69,5.67,6.73,6.59,4.24,3.98,3.63,3.47,3.32,0.82,0.64,0.63,0.49,0.52,0.6,0.63,1.1,1.07,1.18,1.17,1.25,1.24,1.23,1.22,1.21,1.17,1.16,1.15,1.12,1.09,1.08,1.06,0.9,0.93,1.02,1.01,1.03,1.01,1.02,1.05,1.57,1.59,1.7,1.73,1.68,1.89,1.78,1.82,1.9,1.89,1.95,1.95,2.01,1.9,1.84,1.24,3.4,1.31,1,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.05,--,0.53,0.71,0.21,-0.19,-2.01,-1.04,-0.21,0.04,1.63,0.19,0.25,-0.28,0.25,-0.07,0.1,0.21,0.1,0.1,0.1,0.07,0.09,0.15,0.14,0.09,0,0,0,0.18,0,0,0,0.09,0,0,0,0,0,0,0,0.15,0,-0.01,--,0.01,0.04,0.03,-0.02,0.01,--,-0.04,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),833372,519640,201929,1135176,799215,479858,182867,1157436,834922,523031,219868,988029,698461,453179,195160,1099540,820558,498309,188613,945997,662027,11812,5795,21207,15087,9976,4904,20778,15894,10743,5549,17620,11827,7880,3819,16360,10352,6271,2290,14962,8991,6009,2711,14077,6997,4621,2170,11549,7780,4971,2639,9369,6992,4390,2142,11815,6432,12388,5579,11268,5650,10783,5772,9404,5592,10005,5878,9396,4144,8127,8868,8226,6958,
主营业务利润(万元),149307,94607,37314,184154,132831,83776,28824,188708,138682,85041,30685,164041,115779,75354,32000,176488,122269,74912,34045,157954,106235,4468,1878,7988,4945,3311,1435,6316,4579,3183,1496,4782,2771,1693,--,4581,3310,1964,856,4904,2956,1747,1102,6096,2203,1375,801,4160,2637,1708,566,2609,2331,1415,658,3999,1961,4189,1648,3655,1562,3268,1484,-145,1093,516,374,597,192,532,450,457,351,
营业利润(万元),28876,17678,8656,14917,18420,9377,2598,11938,17969,9553,1860,-17495,-13573,5529,6764,35370,37214,24391,6039,30361,23797,248,140,-2579,-1804,-1404,-337,-3185,1285,964,163,706,527,387,182,989,912,494,179,1132,858,420,303,896,-1638,-1299,40,-739,-339,-517,-398,-7306,-1923,-1674,-366,-171,291,919,-255,541,222,-29,118,-145,0,516,0,599,0,0,454,459,354,
投资收益(万元),4943,4963,4919,1073,579,343,298,1951,-647,-676,302,-40986,-9274,-5180,--,-1,--,--,--,38,-4,-2,--,2,--,--,--,54,0,--,--,664,1,1,0,-432,-81,-59,-32,-215,-91,-65,0,-158,0,0,1,7,0,0,-0,-436,0,0,0,130,13,190,-104,112,-1,-208,7,795,452,2502,1236,3200,970,477,29,0,0,
营业外收支净额(万元),3637,2836,1777,9002,4676,2602,1091,23616,3034,2362,1197,5541,4843,3712,2877,4812,3693,2865,2010,6491,5578,2855,0,3799,49,14,12,-2424,--,-2105,--,--,--,--,--,20,0,0,1,-75,0,0,0,41,0,0,0,2,0,0,0,-381,8,7,0,28,0,-5,0,-59,0,0,0,0,-9,0,-20,0,22,6,--,--,--,
利润总额(万元),32512,20514,10433,23920,23096,11979,3689,35554,21003,11915,3057,-11954,-8730,9241,9642,40182,40907,27256,8048,36852,29375,3103,140,1221,-1755,-1390,-325,-5609,-853,-1141,170,756,575,431,223,577,834,430,147,843,770,354,297,2079,-1343,-994,23,-730,-330,-517,-397,-8114,-1906,-1667,-359,-7,307,1104,-381,593,182,-256,115,615,1537,2983,1590,3851,1187,1030,427,388,306,
净利润(万元),24992,16231,8330,18271,19036,10271,3354,30289,16205,9166,2408,-14212,-7477,6972,7076,33022,32629,21836,6689,30245,23787,2279,141,228,-1741,-1368,-329,-5645,-854,-1142,169,654,462,319,223,557,834,430,147,945,770,355,297,1748,-1342,-996,31,-725,-328,-513,-398,-8068,-1903,-1665,-357,177,304,940,-428,595,153,-287,96,537,1324,2588,1373,3350,1159,899,254,235,181,
净利润(扣除非经常性损益后)(万元),20933,11889,4367,13015,17416,9488,3219,11760,16292,9172,--,20297,--,5840,--,31492,--,20619,--,7277,--,698,--,-2746,--,-1381,0,-3279,0,963,--,-18,0,275,--,340,0,435,0,603,0,355,0,449,0,-1000,0,-727,0,-514,0,-7687,-1920,-1658,--,-48,301,945,-427,654,--,--,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),33820,1614,19065,67152,26654,28155,36657,51175,52139,26439,4504,113979,52089,35226,10360,-9182,-85903,-44630,-9120,1856,69678,2335,2990,-3328,2967,-812,1200,2505,1170,1161,1144,858,1055,1850,1639,1023,148,1787,-761,2128,897,857,94,1046,81,301,555,678,476,390,223,1745,0,-174,--,167,509,400,-286,151,--,-474,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-50762,-42787,-11630,1851,-40286,-13766,29034,-21541,-8142,-22896,-27559,-104085,-115511,-79047,-60875,157306,-5515,7659,5252,-3311,62783,1951,1429,0,-1189,-1005,-511,951,-1132,-1577,-1357,986,-316,296,814,-79,-1547,-1040,-1213,-3405,-3497,-3723,-2187,3757,39,502,-256,42,401,29,262,-872,0,-874,--,352,341,-3016,-2499,-793,--,-929,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),1113375,1175139,1229997,1224307,1034459,963306,948838,995588,972289,900488,995842,920063,957979,951869,1032036,1085996,959163,987168,874724,829496,837047,29632,29191,30569,25961,24983,25870,27574,33266,31395,30462,31797,33847,33144,32948,34515,33664,31905,34083,33050,34090,32341,35454,36950,35121,35469,36769,36259,37228,34455,35442,33996,40137,38462,41870,42168,36950,37917,35170,35287,34261,34031,35151,34341,33125,31865,29413,27617,23360,9605,6185,5431,4575,
流动资产(万元),773072,830182,880935,877459,708109,681323,674587,722452,757757,696869,810970,747950,816081,829779,928321,983152,848547,879740,774329,730954,742923,20829,19821,21111,15621,14461,15297,16869,20677,18667,17581,18883,19472,18665,18461,19747,18365,16425,18395,17259,18550,16756,19626,21110,22750,23082,19780,19271,22880,20015,--,--,--,--,25807,0,0,0,0,0,24559,24400,25165,24537,23241,26997,22500,22033,10090,7298,4436,4087,3358,
总负债(万元),777753,841590,896809,893989,707632,652818,635496,685266,675299,610623,692612,618903,691604,671047,698656,759693,777941,816739,719438,680903,694866,19707,21401,22919,19965,18612,18444,19823,19916,18333,16088,17594,18637,18075,18072,19726,18985,17629,19992,19126,20390,19056,22226,24019,24105,24115,24376,23911,24720,22133,23001,21157,21094,19187,21256,21212,16601,14990,13460,13131,11237,11166,11505,10793,8781,10055,7167,7418,2966,3705,4327,3767,3002,
流动负债(万元),689003,750493,809474,799245,639001,623007,608365,656335,645858,586490,668944,594815,668931,644885,675606,734774,746087,787405,695051,659044,665876,19697,21391,22909,19955,17602,17434,18813,19906,18323,16078,17584,16627,16065,16062,17716,18975,17619,19982,19116,20380,19046,22226,24019,24105,24115,24376,23911,20645,17383,--,--,--,--,10255,0,0,0,0,0,6886,7026,11387,10682,8670,9955,6975,7230,2931,3665,4174,3436,2762,
股东权益不含少数股东权益(万元),320615,317635,315485,311413,312178,303412,306396,303042,288958,281918,294962,292554,266246,280695,333250,326174,181091,170298,155151,148462,142050,9793,7655,7514,5847,6221,7259,7588,13184,12896,14207,14038,15043,14899,14711,14625,14502,14098,13913,13766,13491,13076,13017,12721,10835,11171,12198,12167,12311,12126,12241,12639,18797,19041,20383,20706,20111,22725,21357,21785,22820,22667,23441,23345,24132,22808,22056,20200,20393,5900,1858,1664,1572,
净资产收益率加权(%),7.72,5.08,2.66,5.95,6.19,3.33,1.07,10.17,5.57,3.08,0.82,-4.54,-2.52,2.3,2.15,18.65,19.8,16.29,4.31,22.68,16.75,26.33,1.84,2.19,--,-19.81,0,-54.23,0,-8.85,--,4.68,0,2.14,--,3.97,0,3.08,0,7.16,0,2.75,0,14.76,0,-8.53,0,-6,0,-4.14,0,-48.39,0,0,--,0.86,1.52,4.22,0,0,--,-1.27,--,--,--,0,0,0,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
