报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.08,0.07,0.04,0.17,0.16,0.1,0.04,0.16,0.17,0.13,0.06,0.21,0.25,0.22,0.13,0.52,0.42,0.33,0.13,0.35,0.27,0.21,0.06,0.39,0.3,0.25,0.11,0.41,0.29,0.25,0.21,1.02,0.79,0.64,0.66,0.28,0.23,0.25,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.4,2.41,3.92,3.82,3.88,3.84,4.93,4.68,3.96,3.91,3.76,3.69,2.15,2.1,2.89,2.78,2.66,2.63,5.46,5.25,2.39,2.24,1.95,--,1.14,0.92,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.08,-0.06,-0.1,0.15,-0.6,-0.56,-0.47,0.14,-0.21,-0.18,-0.24,0.11,-0.14,-0.01,-0.18,0.96,0.22,-0.02,-0.01,0.12,0.44,--,--,0.35,--,--,
主营业务收入(万元),81254,51780,25370,97171,68512,44110,22061,84867,66691,44093,18009,74991,64308,48597,17956,74146,57936,42559,14284,46820,34462,24000,10271,45272,33001,23754,9828,34435,25430,17762,7815,24440,14901,10677,13691,7469,6815,5710,
主营业务利润(万元),27350,18613,9305,38435,27221,17398,8101,37879,29132,19032,7584,32633,29859,22938,8402,36307,29059,21598,7104,23813,17171,11931,4819,22919,17867,12756,5104,21647,16077,11287,5098,15678,9679,6851,8822,4377,4053,3270,
营业利润(万元),5691,5727,3508,14443,11990,7609,3749,16081,14055,10591,3651,13354,15048,13049,4396,18128,15252,12236,3688,9414,6908,5298,1519,9321,6995,5663,1611,4870,4342,3924,1820,5491,4497,3575,3428,1387,896,1110,
投资收益(万元),-234,226,132,3019,3108,129,68,1688,1546,1521,972,915,381,381,71,401,2,2,1,1,1,1,1,62,1,1,1,0,0,0,0,0,0,0,-9,-9,6,-6,
营业外收支净额(万元),620,82,45,452,999,339,56,-726,486,48,164,47,1441,852,382,1833,1232,820,381,1370,838,669,147,1425,746,501,111,1739,--,--,--,1237,--,578,589,260,297,254,
利润总额(万元),6310,5809,3553,14895,12989,7947,3805,15355,14541,10639,3815,13401,16489,13900,4778,19961,16484,13056,4069,10785,7746,5967,1666,10746,7741,6164,1722,6609,5229,4592,2065,6728,5132,4153,4017,1648,1194,1364,
净利润(万元),6131,5510,3330,13201,11906,7294,3313,12438,13182,9587,3276,12405,14560,12620,4589,17881,14426,11428,3499,9405,7179,5681,1683,9082,6724,5558,1620,6040,4306,3756,1577,5976,4381,3547,3478,1427,1135,1262,
净利润(扣除非经常性损益后)(万元),6730,5725,3361,11354,9260,7206,3373,13121,12383,8913,2825,12439,--,12591,--,17744,--,11338,--,9517,--,5599,0,9151,--,5599,0,5774,0,3771,--,5491,4124,3281,3463,1406,1124,1203,
经营活动产生的现金流量净额(万元),-15693,-16058,-9036,17643,-7742,-7401,-4723,9960,-3449,-7617,-5141,22902,-4737,-3775,-3431,5049,-20634,-19384,-12514,3695,-5612,-4850,-6462,3023,-3140,-171,-2610,14344,3336,-368,-104,925,2472,1619,2704,1941,2417,1865,
现金及现金等价物净增加额(万元),-20431,-14433,-15792,11386,-6964,-7840,-2806,-12756,-23588,-22878,-18980,11107,-14842,-10021,-10269,-5405,-17951,-1927,-3024,-13812,-17112,-11678,-10464,24937,-7775,-1585,-9103,-10495,-13584,-11015,-6982,19847,-1062,-311,1702,--,-343,589,
总资产(万元),225197,222000,195901,185278,186722,182784,178201,173557,174274,169918,165540,175011,174919,172007,163221,170740,168553,175428,166734,149133,114064,114088,107875,112140,77493,78877,62872,70997,69306,65808,61135,62675,34689,30713,22900,--,11255,8437,
流动资产(万元),130704,128800,103881,97807,93287,83462,82116,78064,79591,76949,75055,84739,82180,78595,70166,76694,72315,82731,70335,60505,57021,60326,56326,60056,23708,26622,18224,27445,28349,30001,31255,36491,9911,8987,6998,--,2834,3245,
总负债(万元),60661,55575,31657,24363,27095,26314,24728,23429,23647,23603,23409,37402,34518,31145,28104,39300,34956,43301,36131,25055,9037,10559,8344,14292,29292,31843,19776,29520,29563,26614,20389,23505,21418,18276,12064,--,5512,3849,
流动负债(万元),49287,44231,19796,18539,20021,17659,15969,14318,14359,14737,14124,28041,28149,24209,21791,32572,27258,35568,28598,18539,5744,7316,5306,11131,13647,19385,13234,22971,19243,16436,13016,16610,13578,12571,9013,--,3399,3100,
股东权益不含少数股东权益(万元),164536,166425,164245,160915,159627,156470,153474,150129,150627,146315,142132,137609,140401,140862,135117,131440,133597,132127,130603,124078,105028,103529,99531,97848,48200,47034,43096,41477,39743,39193,40741,39165,13263,12429,10826,--,5713,4577,
净资产收益率加权(%),3.75,3.37,2.05,8.53,7.65,4.74,2.18,8.63,8.88,6.74,2.29,9.25,10.73,9.25,3.56,14.07,10.99,8.8,2.78,9.17,7.08,5.64,1.71,16.85,--,12.56,0,15.22,0,9.44,--,36.43,0,30.51,42.13,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
