报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.04,0.03,0.03,0.15,0.06,0.06,0.06,0.13,0.1,0.07,0.06,0.24,0.13,0.09,0.05,0.24,0.2,0.12,0.05,0.2,0.15,0.09,0.04,0.14,0.06,0.04,0.01,0.1,0.1,0.09,0.04,0.06,0.03,0.02,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.04,--,3.88,3.84,3.87,3.82,3.78,3.7,3.68,3.63,3.57,3.51,3.46,3.46,3.38,3.36,3.33,3.35,3.35,3.34,3.33,3.29,2.02,2.01,4.52,3.97,3.94,3.92,3.98,3.96,3.94,3.93,3.96,3.95,3.93,3.93,3.96,3.92,3.91,3.91,3.89,3.91,3.91,3.9,3.87,3.86,3.39,3.31,3.21,1.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.02,--,0.17,0.3,-0.14,0.14,0.2,-0.13,0,0.9,0.4,0.48,0.37,0.52,-0.09,-0.06,-0.27,-1.68,-1.48,-1.69,-0.59,-1.58,-1.48,-0.62,-0.72,-0.45,0,--,0,-0.35,0,--,0,-0.3,0,0,0,0.22,0,0,0,-0.37,0,-0.2,--,-0.5,-0.01,0.26,0,--,
主营业务收入(万元),169983,80290,39828,318104,177998,111635,46555,174944,135537,75604,30602,321314,246323,164988,56672,325396,196593,151110,65264,198623,121235,63393,21006,116903,77280,47998,16483,150527,138191,119320,37360,181905,115837,102721,30196,99006,64205,49675,24030,70028,35137,24074,9059,56200,41157,27036,13712,72052,34372,21448,5838,51554,36274,22117,5421,60868,20785,58687,38760,56748,
主营业务利润(万元),53539,32423,17037,84542,45263,32974,17829,53748,39837,21901,9612,70839,42163,27090,13503,73964,50217,41056,19350,56729,31756,18189,5341,31411,22740,14956,6345,32978,28335,23051,9778,25535,14853,10676,4758,18597,12529,8860,4674,20492,13902,9209,3752,17086,11147,7283,3740,19150,9935,6389,1655,14776,8480,5423,1913,13927,4224,20684,17441,22547,
营业利润(万元),21975,12393,6224,43137,13739,13071,8657,16111,11664,4263,520,42864,21426,13255,7911,45352,31217,27134,12074,37526,20735,12505,5960,21190,7284,4980,1489,14851,14573,14369,5059,8235,3834,2582,969,5709,2811,1685,781,5569,3348,1950,565,3389,1491,835,629,4596,440,149,-436,3438,1459,899,-51,6147,1516,8308,4492,8809,
投资收益(万元),-848,-580,-557,236,-351,13,31,72,-535,-190,-231,-700,-827,-451,-319,325,-572,-179,-413,6477,6267,6602,6765,9824,-794,-469,-378,-849,-522,-311,-196,-206,-260,-200,-75,-365,-5,-16,-9,-1140,-1013,-349,-6,-188,-95,28,-1,137,410,364,349,994,1129,1061,40,3348,2376,-176,-263,840,
营业外收支净额(万元),-5,4,3,10,32,20,29,8257,8246,8185,8166,2208,2191,167,112,10096,10120,43,19,1326,835,806,43,1260,847,112,114,2815,--,--,--,--,--,--,--,-129,0,--,0,-130,0,-34,0,-128,0,0,0,-1279,0,0,0,-616,-65,-71,0,-201,0,0,0,0,
利润总额(万元),21970,12397,6227,43147,13771,13091,8686,24368,19910,12448,8687,45071,23617,13422,8023,55448,41337,27176,12093,38853,21570,13311,6003,22450,8132,5092,1603,17667,17133,14603,5558,8723,4075,2644,982,5237,2702,1678,771,4320,2228,1568,540,3073,1247,701,517,3454,246,49,-721,4676,2585,1950,43,9294,3880,9603,4541,9587,
净利润(万元),3946,3264,3585,16836,6570,6255,6449,14370,11141,7980,6632,26022,14479,10134,5986,26789,22618,13133,6038,22618,16075,10016,4553,15642,6257,4102,1345,11236,11140,10131,3969,5177,2718,1846,658,3324,1809,1102,505,2164,1033,855,313,1572,422,382,271,2088,122,80,-625,3429,1871,1358,32,6630,2240,6440,6578,5684,
