报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.07,0.07,0.07,0.5,0.36,0.29,0.09,0.81,0.54,0.38,0.13,0.67,0.42,0.25,0.09,0.59,0.42,0.34,0.15,0.68,0.47,0.33,0.42,0.29,0.26,0.05,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,0,--,5.99,5.82,5.86,5.77,5.6,5.51,5.43,5.28,2.34,2.2,1.87,0,1.45,1.39,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0,--,-1.98,-1.01,-1.12,0.14,-0.96,-1.03,-0.84,0.25,-0.34,-0.07,0.38,-0.35,-0.28,0.13,
主营业务收入(万元),223460,149176,62782,303115,214353,144382,60257,282160,207403,131288,53991,280375,210712,132014,54395,186161,130808,83183,35323,133899,93242,62863,95426,56976,66067,48443,
主营业务利润(万元),45341,31263,13979,65268,45644,31618,12376,66091,47599,31001,12586,56057,40282,23184,10164,39953,29080,20068,9031,31315,21415,14469,18902,12208,12854,7026,
营业利润(万元),11881,10027,3342,21684,15122,12143,2716,25610,17176,12053,3936,21010,13138,7309,2390,18139,13170,10513,4855,16348,11083,7926,10137,7082,6145,1524,
投资收益(万元),1110,1089,545,1219,297,-32,-35,-85,-115,-51,96,189,-182,-97,-85,-452,-307,66,93,35,35,35,35,35,17,0,
营业外收支净额(万元),802,810,188,327,511,409,215,494,217,216,138,235,69,435,382,874,180,77,-221,687,72,52,-63,73,--,--,
利润总额(万元),12683,10837,3531,22011,15634,12552,2932,26104,17393,12269,4074,21244,13206,7743,2772,19014,13350,10591,4634,17035,11156,7978,10074,7155,6238,2445,
净利润(万元),8768,7951,2549,17872,12832,10448,2412,21850,14480,10221,3485,17888,11277,6657,2446,15932,11278,9015,4007,14341,9374,6674,8421,5891,5310,1008,
净利润(扣除非经常性损益后)(万元),7937,7258,2387,17657,12495,10122,2361,21601,14470,10326,3477,17285,--,6282,--,16005,--,9011,--,13685,9313,6630,8478,5829,5123,2124,
经营活动产生的现金流量净额(万元),6284,-8086,-25167,57343,22645,17792,-18253,-20119,-50644,-21335,-25232,-37119,-52897,-27021,-29989,3649,-25836,-27453,-22622,6626,-6775,-1337,7632,-7044,-5543,2535,
现金及现金等价物净增加额(万元),-34672,-16776,-35282,12214,12784,2781,-21552,15792,904,1246,-18461,-34604,-44633,-5147,-28836,-3631,-28406,-18608,-16361,62778,264,892,-1739,2874,-2326,1686,
总资产(万元),513839,517873,504898,517554,496329,467619,450609,442796,451132,408606,349699,328081,324167,326876,270493,245156,228047,219195,204437,198400,127316,110885,88621,0,64679,69589,
流动资产(万元),316836,324152,316906,337281,344147,326710,316806,312329,326301,308953,257178,240718,224512,238443,191718,179410,165515,160824,149856,146551,80160,64668,45472,--,42327,53287,
总负债(万元),237021,242801,281297,297029,284827,274707,260481,255331,270893,237651,177568,159438,162027,169363,111759,88739,76842,70723,58268,56225,79793,66049,50424,--,34985,41750,
流动负债(万元),233767,239322,228145,244618,233988,267378,253132,247955,248470,215197,155075,136847,141066,148370,110728,87684,74931,68719,56264,54208,68227,54483,38858,--,33885,41750,
股东权益不含少数股东权益(万元),270553,269521,218643,216032,209496,191028,188337,185764,178516,169262,170561,167076,160464,155845,156990,154543,149889,147626,145296,141289,46929,44229,37555,0,29134,27840,
净资产收益率加权(%),3.64,3.25,1.17,9.08,6.62,5.5,1.3,12.46,8.43,5.98,2.06,11.15,7.15,4.24,1.57,10.79,7.74,6.2,2.8,24.05,0,16.32,25.26,0,17.69,3.53,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
