报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.14,0.05,0.05,-0.38,0.01,0.01,0.01,-0.74,0,0.08,0.07,0.62,0.25,0.25,0.08,0.36,0.25,0.13,0.1,0.23,0.12,-0,-0.01,-0.43,-0.02,-0.01,0.01,0.1,0.1,0.09,0.01,0.1,0.05,0.04,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.73,1.97,1.81,1.73,1.62,1.51,1.47,1.37,1.27,1.14,1.13,1.14,1.57,1.58,1.6,1.59,1.59,1.58,1.51,1.51,1.47,1.46,1.41,1.34,1.34,1.31,1.31,1.33,1.32,1.32,1.32,1.32,1.23,1.24,1.25,1.27,1.38,1.4,1.38,1.4,1.35,1.35,1.37,1.38,1.82,1.85,1.78,3.08,2.71,2.62,2.4,2.35,1.62,1.97,1.99,1.31,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.17,0.13,0.06,0.15,0.16,0.15,0.11,0.42,0.27,0.29,0.06,0.17,0.11,0.07,0.01,0.17,0.04,-0.04,0.02,0.34,0.25,0.09,0,-0.11,0,--,0,0.28,0,0,0,0.24,0,0,0,-0.12,0,0,0,0.46,0,0.09,--,-0.25,-0.18,0.04,0.01,-0.09,-0.09,0.04,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),22579,16025,8808,20312,14423,9397,5585,25600,22644,17490,9648,36342,26645,19790,9525,34351,25619,16278,8455,31162,21399,12835,6643,27409,18859,12558,5166,23657,15832,10900,4314,20791,13401,7239,3464,28682,20027,11969,5291,27111,17504,11233,4933,26709,16392,10392,4450,23817,18069,12978,4898,29661,20188,13141,6395,24568,13577,28356,12892,21963,9433,19833,8723,13390,2823,6906,3048,9385,7462,6268,3235,
主营业务利润(万元),12353,8645,4572,10112,7317,4538,2644,12667,11394,9006,5064,17950,12607,8966,5066,18818,13924,8839,4755,17377,11088,6387,3402,13889,9475,6428,2607,11783,7659,5588,2085,10484,-171,3428,1507,10231,6916,4369,2050,12903,8078,5108,2466,12650,7439,4779,1945,9603,7000,4764,2087,10693,6634,4306,2022,9329,5572,14187,6909,11033,5022,8357,3069,2724,735,1501,49,1951,3133,911,326,
营业利润(万元),3493,1374,1215,-6982,535,144,270,-12847,611,2196,1969,18609,6289,5569,2044,8421,5677,3232,2162,6170,3042,74,-130,-7176,-15,58,328,2260,1959,1524,373,3532,1732,626,-174,279,415,-301,-283,834,95,136,74,799,-806,-600,-381,-2093,-1080,-673,-340,-99,-583,-706,-149,-4796,465,3669,2136,1514,1082,2317,642,2729,0,1506,0,1951,1562,911,326,
投资收益(万元),159,43,28,548,361,86,66,--,--,--,--,12454,-39,-39,-62,2035,2013,1490,797,786,226,-251,-32,449,420,48,-34,493,441,441,420,189,324,-6,10,-44,-869,-906,-110,-537,-118,-72,-14,-509,-33,-29,-6,-327,47,32,1,-96,3,2,0,-1416,40,49,-1,-19,6,291,0,155,32,381,240,61,73,16,0,
营业外收支净额(万元),91,91,11,-1795,-79,252,166,-3704,-66,-2,0,-185,-20,-6,6,372,316,100,18,-584,38,24,11,-431,-100,-121,-11,483,--,--,--,--,-255,--,-2,-68,0,--,0,-182,0,0,-2,-64,-11,0,0,-869,-27,-33,0,-48,-30,-7,0,-511,-33,-49,0,-4,0,--,0,0,9,0,263,--,--,--,--,
利润总额(万元),3584,1465,1226,-8777,456,396,437,-16551,546,2194,1970,18424,6269,5563,2050,8793,5993,3332,2180,5586,3080,98,-119,-7607,-114,-62,317,2743,2584,2166,349,3164,1477,986,-175,167,-510,-1228,-410,115,-52,55,58,226,-851,-637,-394,-3283,-1058,-673,-375,-241,-610,-711,-145,-6722,472,3865,2119,1492,1070,3278,612,2839,381,1839,552,2008,1620,909,315,
净利润(万元),3150,1130,1026,-8577,135,198,298,-16445,103,1706,1575,13761,5528,5007,1695,7213,4993,2719,1941,4715,2500,-78,-253,-8817,-450,-303,193,2037,2084,1748,282,2052,1054,767,-175,289,531,-213,-326,429,82,164,106,543,-652,-495,-319,-2624,-1027,-646,-295,410,-355,-473,18,-5967,419,3033,1423,1246,910,2787,520,2413,323,1563,370,1345,1500,806,260,
净利润(扣除非经常性损益后)(万元),3065,1046,1015,-9169,231,-38,135,-16392,170,1708,1575,3335,--,3792,--,6861,--,2630,--,5090,--,-98,--,-8388,--,-198,0,1163,0,694,--,665,0,-188,--,357,0,696,0,611,0,174,0,607,0,-489,0,-1765,0,-614,0,452,-325,-473,--,-4022,415,2338,852,0,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),1266,-231,-1260,-5091,-5660,-2025,-479,412,-436,1759,2401,1975,3707,2685,1265,3087,3219,2975,2318,8498,5397,5872,1277,3414,2290,1358,191,3489,806,-717,466,6804,5003,1763,72,-2333,-4282,-2728,-495,5596,1470,767,186,4846,2986,2323,1297,-2443,-1886,-1125,-118,9430,0,1835,--,-5100,-3554,823,152,-1035,-912,389,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),1053,348,-782,-1504,52,-1648,143,-9595,-2979,-1639,2046,13118,1925,9154,2040,1882,1586,1451,1628,-360,-245,2220,-410,740,654,-146,-351,-1994,-825,-371,-892,217,2522,-1197,13,-1593,-3286,-3478,-987,2103,-923,-587,-546,634,780,680,-143,-3017,-1680,-1425,-2234,1257,0,386,--,-1785,-744,-653,-13,3517,-78,-800,--,--,--,--,--,--,--,--,--,
总资产(万元),61993,57575,53628,58682,55941,52393,51938,55256,64984,65730,69619,70402,64952,69239,63427,60245,59477,59959,56804,56873,53056,50067,49456,51633,57646,56919,58291,57131,57064,56633,52845,54858,53752,56305,55251,54536,66196,64041,64827,66458,63364,64662,65290,67663,66172,66904,66724,68516,69773,71074,70981,72486,69014,69226,70041,69505,73474,63626,61824,59686,45561,40435,37133,37315,19149,18746,18185,14106,10174,8457,3183,
流动资产(万元),26813,23991,20173,25497,28392,25349,24663,28022,34517,34917,38512,39084,27434,32226,26154,22945,23168,24248,21984,23539,21248,19214,18322,20388,26435,26017,27447,26039,31479,31811,27904,29736,27893,29593,--,36314,40514,37829,34718,35703,32874,33743,33850,35841,34134,34402,33963,35115,38929,39867,--,--,--,--,40256,0,0,0,0,0,27827,23973,21205,21878,10916,10795,12078,8577,6287,5258,1707,
总负债(万元),40449,37924,34122,40271,28813,25223,24679,28305,21479,19066,20182,22544,26369,29146,26646,25162,26602,29354,26969,28985,27228,26829,26578,28511,25799,24937,25817,24853,24697,24602,22218,24137,23897,26733,--,27410,36945,37457,38176,39604,36669,37858,38478,40906,41111,41629,41203,42600,41566,42478,43267,44396,41766,42045,42353,41640,35722,25624,25728,24906,17774,13556,12521,13223,4598,4554,3869,7574,3139,2921,1931,
流动负债(万元),28447,29428,25639,31817,27759,24176,23635,27265,20515,18107,19213,21576,26108,28885,26384,24902,26338,29088,26701,28718,25966,25572,25310,27247,24285,23522,24404,23446,24612,24577,21423,23341,23124,25961,--,27410,36618,37130,36622,38050,35115,36304,36924,39352,39147,39635,39209,40606,39352,40264,--,--,--,--,39919,0,0,0,0,0,14944,10704,9402,10121,3595,3552,2788,6383,2088,2303,1248,
股东权益不含少数股东权益(万元),21544,19651,19506,18411,27128,27170,27259,26951,43506,46664,49437,47858,38583,40093,36782,35083,32875,30606,29835,27888,25828,23238,22879,23122,31847,31983,32474,32278,32366,32030,30626,30722,29855,29571,28632,27130,27215,26498,26519,26915,26719,26823,26817,26751,25032,25235,25466,25846,28023,28404,28033,28383,27467,27379,27826,27994,37032,37529,36042,34721,27787,26878,24612,24092,14552,14191,14316,6532,7036,5536,1252,
