报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.17,0.12,0.07,0.26,0.18,0.13,0.07,0.2,0.11,0.09,0.04,0.26,0.21,0.15,0.06,0.51,0.42,0.22,0.09,0.62,0.43,0.22,0.11,0.38,0.25,0.15,0.1,0.2,0.14,0.08,0.04,0.31,0.21,0.1,0.02,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.46,2.4,2.87,2.8,2.71,2.51,3.87,3.85,3.65,3.5,2.61,2.34,1.88,1.78,2.45,2.35,2.29,2.23,3.91,3.86,3.76,3.64,4.28,4.25,2.92,2.77,2.81,2.33,1.89,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.31,-0.07,0.01,-0.13,0.14,0.16,0.09,-0.01,-0.09,0.04,0,0.37,0.18,-0.01,-0.06,0.04,-0.11,-0.19,-0.17,-0.36,-0.35,-0.36,-0.12,0.42,0,-0.17,0.45,0.24,0.72,
主营业务收入(万元),125992,77106,24116,114227,61951,39760,19804,82343,59271,39960,17442,81702,63119,44050,19767,78507,54419,33078,14010,54465,35777,22423,11304,44156,31258,19642,8513,29585,18661,10923,4190,20138,12138,7095,2051,15205,9698,5704,13902,13371,11473,
主营业务利润(万元),31653,19099,7261,34185,18507,11788,5099,24675,17777,12161,3819,28354,22188,15227,6466,27303,19039,10246,4119,20630,14125,8895,4122,18575,14039,8987,3793,12228,7579,4638,1863,7735,4982,2766,811,5446,3414,1939,5546,4723,4544,
营业利润(万元),10899,5620,1475,9114,3145,2759,-39,2481,2199,1767,-470,9453,8943,6893,2101,19838,16604,8448,1961,16525,11274,5516,2745,9505,6632,4070,1937,3940,2804,1542,441,3060,2062,942,195,3027,1713,756,2979,2651,2227,
投资收益(万元),1914,2041,1793,2012,2222,1382,557,2500,1943,387,77,1093,1273,949,0,6457,6529,3868,251,5115,3007,258,118,422,403,141,28,100,63,62,48,60,7,-24,-5,-9,-6,-4,-71,--,0,
营业外收支净额(万元),2697,2483,2437,7259,6344,3557,3509,7451,3604,3106,2407,4139,1907,1045,649,1328,778,592,382,705,549,382,234,933,344,222,115,167,--,32,--,--,--,--,0,-48,0,--,0,--,--,
利润总额(万元),13596,8103,3912,16372,9489,6316,3470,9933,5803,4874,1936,13592,10850,7938,2750,21167,17382,9040,2343,17230,11823,5898,2979,10438,6976,4292,2052,4106,2840,1574,442,3288,2265,1007,196,2975,1664,707,3073,2771,2243,
净利润(万元),11931,8548,4173,13414,8708,5670,3104,8535,4815,3961,1492,11017,8896,6428,2221,18091,14714,7694,2017,13913,9615,4728,2418,8215,5457,3278,1562,3124,2202,1219,323,2598,1802,814,167,2513,1421,604,2522,2308,1809,
净利润(扣除非经常性损益后)(万元),9884,6678,2343,7657,2771,2324,-144,2365,1744,1311,-566,7929,--,5576,--,13514,--,5517,--,9610,--,4381,--,7475,--,3063,0,2976,0,1188,--,2409,0,762,--,2542,1415,597,2350,2206,1765,
经营活动产生的现金流量净额(万元),23519,8569,15401,-3833,-5673,1126,4725,6986,1924,2084,5944,9778,-13048,-2842,477,-4428,4955,5555,2046,-130,-2130,829,103,7882,3764,-316,-916,562,-1736,-2877,-1468,-3066,-2947,-3041,-874,2963,306,-917,2370,1268,3836,
现金及现金等价物净增加额(万元),10430,4604,9442,17697,24823,45543,-72,-3633,-2543,-2416,3869,-6443,-8151,6559,1181,-23560,-18576,-22572,-15391,32680,30358,25144,-1008,2856,4805,2420,5658,-3775,-3024,-5031,-2715,-7555,-8106,-6248,-5096,11985,4310,-705,999,1261,765,
总资产(万元),452326,430896,394048,353954,284670,285375,225669,223352,218399,210337,191172,189364,193003,183660,166487,160667,163427,157044,150553,136174,131675,119904,92802,86573,78389,74704,70266,60130,58593,54913,49674,49746,46017,43259,35617,39856,31710,27608,26436,24225,20323,
流动资产(万元),234559,226518,213967,191333,149041,153582,98523,95882,104674,104641,95274,94493,104150,112369,95468,92509,99184,90116,102576,91888,92114,80272,51107,48367,52903,50311,46054,36206,35410,32475,30803,32560,31824,30803,27320,31564,23365,19628,18525,15970,13102,
总负债(万元),256223,238160,203479,166851,103822,108192,96158,98052,96272,88923,70129,69829,75925,69294,52822,49289,58002,58640,52688,38881,39702,31643,31195,30732,32434,31113,27612,19242,18710,16162,12605,13617,10987,9906,4728,9150,15889,12613,11220,11538,9937,
流动负债(万元),220471,202726,175405,143781,88671,93013,80832,82756,84961,82152,63825,63121,75523,68864,52696,49163,57590,57702,51316,37259,37866,29414,28743,28155,31784,31063,27563,19192,18690,16143,12585,13573,10943,9862,4638,9150,15889,12613,11154,11472,7929,
股东权益不含少数股东权益(万元),186796,183414,180756,176584,171201,168806,123204,120101,116690,115836,107874,106382,104258,101790,101112,98891,95467,88715,91049,90487,85761,82253,55821,50177,40279,38100,37525,35963,35069,34086,33182,36129,31926,30938,30291,30101,15523,14706,14899,12366,10055,
净资产收益率加权(%),6.51,4.72,2.34,9.07,6.3,4.64,2.55,7.51,4.26,3.56,1.39,10.77,8.71,6.3,2.22,19.13,15.75,8.38,2.23,19.85,15.3,9.22,4.44,20.24,--,8.72,0,9.08,0,3.65,--,8.24,0,2.66,--,14.89,0,--,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
