报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.92,0.63,0.35,0.75,0.71,0.48,0.26,0.75,0.65,0.42,0.18,0.42,0.3,0.16,0.07,0.09,0.1,0.08,0.02,0.29,0.26,0.17,0.08,0.42,0.34,0.16,0.05,-0.31,-0.22,-0.04,0.02,0.5,0.37,0.24,0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,4.68,--,--,--,4.12,--,3.84,3.66,3.66,3.56,3.57,3.65,3.81,3.76,3.43,3.31,3.46,3.4,3.3,3.19,3.08,3.01,3.19,3.45,3.79,3.83,3.7,3.52,3.67,3.47,3.28,3.16,3.33,3.24,3.09,2.97,3.15,3.08,2.96,2.85,6,5.77,5.52,5.26,5.05,4.86,5.03,4.82,4.65,4.52,4.28,3.99,3.74,3.47,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.5,--,--,--,0.75,--,1.52,0.91,0.57,1.49,1.07,0.66,0.4,1.49,1.25,0.75,0.35,1.33,0.94,0.53,0.33,0.43,0.19,0.26,0.15,1.01,0.76,0.46,0.25,1.14,0,0,0,0.87,0,0,0,0.75,0,0,0,1.69,--,0,0,1.3,0,0.59,--,1.19,0.57,1.21,0.83,0.79,
主营业务收入(万元),9724932,6530547,3427758,12540686,9462750,6460552,3282513,13383287,9923792,6406233,3213610,13396666,10011697,6718047,3426127,13342077,9981102,6405415,3039983,10430770,7679160,4885386,2433858,7974233,5667750,3360973,1611604,6782514,5011958,3079054,1353395,5043461,3592787,2319979,1118335,4431283,3145075,1986212,1010773,4024778,2912562,1886067,931700,3029270,2142012,1304029,646109,2347965,1682957,1061809,517015,1872534,1324054,796552,385263,1581666,746950,1255839,1049341,808581,
主营业务利润(万元),2861159,1928562,1026435,3046387,2352022,1600379,787084,2992397,2304339,1421856,693996,2115808,1513585,902971,430961,1111998,878593,608790,261480,1134161,877640,550491,289257,1261557,884321,468366,223886,84245,22672,138660,118422,934044,680757,442664,215478,1038782,690681,416384,227841,876022,575310,342440,174213,771140,552220,351635,195470,774411,547389,338670,167536,615860,439028,258714,116896,545743,262299,440706,333376,235697,
营业利润(万元),2100926,1434495,774707,1855200,1638720,1114523,551593,1834795,1503059,937200,433216,912076,682299,347969,155995,113927,169706,152380,36840,412221,372789,238074,131085,593343,455344,192743,60428,-460190,-323166,-63269,30246,712468,554521,377408,161774,758914,490355,286081,165006,658912,423989,232294,123179,643445,466549,306393,171915,677350,478968,291566,145253,528552,381976,225664,96037,443829,201209,--,241761,175264,
投资收益(万元),131334,90941,34447,142389,123730,78222,25549,85104,69706,49136,10568,81729,65543,46692,26398,80392,59727,40759,17771,63206,60273,42578,14930,80946,66222,39412,7511,18483,34286,17736,11138,134106,134465,106254,13270,26768,22706,13627,1840,22866,16535,9867,111,19596,14900,7986,2329,13389,12933,4212,-715,-4614,-2808,-1612,-352,1929,-123,--,--,0,
营业外收支净额(万元),52147,44913,48764,32279,35034,28436,54978,-69865,-3841,3977,3359,30650,18957,13286,8630,120888,47555,21460,6612,47121,33392,20438,10245,11641,12790,7929,2485,16885,12118,7621,--,26519,--,--,--,-11308,0,0,0,-16658,0,0,0,5344,0,0,0,-13331,180,0,-33,-2730,381,-959,0,-3506,0,--,-1894,49384,
利润总额(万元),2153073,1479408,823471,1887479,1673754,1142959,606572,1764930,1499218,941177,436576,942726,701256,361256,164625,234814,217261,173839,43452,459342,406181,258512,141330,604984,468134,200672,62913,-443304,-311048,-55648,33797,738987,554590,377259,161767,775001,508846,296147,166941,667904,438664,239201,123030,669184,481240,314067,174620,677408,492080,296309,144505,521208,379550,223093,95608,442252,199698,305543,239867,224648,
净利润(万元),1323475,905858,503409,1054575,999555,670238,368279,1052013,918667,589462,255366,586865,419457,220846,91936,126825,141039,117872,22626,354430,314629,202596,95282,508100,413061,195948,54987,-370123,-263035,-47033,24194,599706,446482,293659,120488,555038,345469,198625,109361,476263,305040,162029,78869,538906,385993,253096,140396,545714,397066,235567,112696,408235,304221,182089,79436,363606,164686,264423,201411,187548,
