报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,
基本每股收益(元),0.23,-0.1,-0.09,0.39,0.25,0.19,0.09,0.34,0.26,0.18,0.09,0.33,0.23,0.13,0.04,0.2,0.14,0.09,0.04,0.33,0.24,0.24,0.22,0.19,0.18,0.1,0,-0.17,-0.06,0.09,0.02,0.19,0.14,0.09,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,3.14,--,--,0,2.89,--,2.71,2.61,2.59,2.55,2.51,2.45,2.52,2.51,2.2,2.15,2.22,1.96,1.92,1.85,1.7,1.66,1.87,2.01,2.03,2.07,1.9,1.79,1.77,1.68,1.71,1.68,1.69,1.66,1.62,1.59,1.53,1.53,1.35,1.32,1.26,1.22,1.3,1.07,1.06,1.06,1.21,1.19,1.18,1.22,1.18,1.7,2.11,2.5,2.65,2.79,3.02,2.93,2.77,2.68,2.7,2.64,2.68,2.73,2.75,2.68,2.52,3.08,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-0.3,--,--,0,-0.37,--,0.08,-0.36,-0.13,1.06,-0.35,-0.52,-0.53,0.29,-0.33,-0.59,-0.21,1.37,1.64,0.74,0.39,0.19,0.4,0.41,0.13,0.9,0.28,0.23,0.07,0.46,0,0,0,0.44,0,0,0,0.14,0,0,0,0.49,0,0,0,0.51,0,0.21,--,0.84,1.1,0.08,-0.07,0.59,--,0.09,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),2569826,585669,235402,1473056,1035316,700030,345598,1433218,1047006,705601,319527,1210158,904774,606127,296006,1092663,842547,527173,248792,909463,699691,455976,222723,729405,565784,352126,157085,812697,673763,443185,189691,773077,596476,374161,164273,634978,459959,272549,120156,507796,377182,230803,101775,472246,330605,209264,95810,390189,295175,186545,75910,338224,229945,147202,62617,246577,128062,370435,205240,334567,184003,492047,225514,430661,201074,398203,183909,340656,122986,210055,105753,226882,88834,--,
主营业务利润(万元),186205,61355,27402,155218,130176,87294,40798,186919,132787,87455,41808,221002,139658,90736,43248,127073,92870,57384,25203,97901,68193,48201,24572,144461,87652,50411,9029,75686,70528,56144,25646,120785,93857,56680,--,69076,47544,31953,12482,74190,55469,36904,14426,79391,55829,36531,13937,74607,59728,34216,12195,57144,44268,28634,10754,25971,10073,17497,8549,19658,10241,74186,31880,2003,1779,3491,-3798,-14499,280,5441,10970,32059,14975,--,
营业利润(万元),6074,-23279,-16068,-17780,17199,15561,6858,34239,25852,17466,6552,37928,25937,16084,6452,7538,5865,796,-813,19737,16404,18918,18683,26310,24329,12795,-968,-38545,-11024,3941,1567,20409,17339,10423,1325,3907,2646,1845,-2766,6089,6363,6829,1312,19030,8631,5203,591,-1612,4805,-1148,-142,-6300,3014,1155,-1668,-16117,-15077,-43895,-18083,-12190,-21807,-226,551,4571,0,6679,0,-13333,0,0,11371,32724,15013,--,
投资收益(万元),34226,997,38,14827,913,487,--,5226,2825,2348,0,1321,2437,2153,54,-159,54,-828,-105,18127,17922,17818,18102,-325,363,-1645,-2442,-162,-1952,-303,-675,724,-1673,692,-675,5728,4940,2715,3339,-2490,-849,-2351,-1854,-4552,-128,303,-54,-5964,-407,199,-331,-4435,-4058,-4019,-1605,-3653,1074,972,-634,10771,4026,2424,1077,3073,937,3239,1677,2519,641,4136,1275,1714,890,--,
营业外收支净额(万元),23473,1428,273,78726,5955,5306,492,4138,1851,1255,970,3263,735,656,63,4182,1554,1554,1441,2661,858,-201,-186,-207,-854,-448,-247,20920,--,5265,--,--,--,--,--,5303,0,0,0,3076,0,0,0,1469,0,0,0,317,1982,0,-204,-527,168,123,0,21839,0,-1246,0,194,0,0,0,0,-72,0,22,0,-2564,-5002,0,0,--,--,
利润总额(万元),29547,-21851,-15795,60946,23154,20867,7350,38378,27703,18722,7522,41191,26673,16740,6515,11719,7419,2350,628,22397,17262,18717,18497,26103,23474,12346,-1215,-17625,-5097,9206,1570,21172,19377,10106,1432,15105,7759,5199,846,6832,5382,4233,-437,16342,8493,5727,720,-7107,6525,1096,-581,-11073,-626,-2602,-3035,2070,-10753,-43613,-26011,881,-12856,15406,7820,16973,8379,16065,5601,1055,4116,12226,15001,30869,14607,--,
净利润(万元),41928,-9143,-8059,34232,21958,16680,7518,30568,23010,16253,8075,29216,20598,11609,3549,17668,12784,8330,3233,29059,21580,21450,19644,16861,16246,8722,306,-14701,-4847,8212,1788,16876,12673,8011,1548,14169,8244,5886,1218,12915,8120,5658,135,11356,7518,5083,960,7619,7006,4699,873,6015,-891,-2585,-2977,1660,-10555,-43074,-25899,260,-12833,12491,6537,14292,7248,14002,4914,792,3499,10976,12716,26559,12542,--,
