报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.32,0.21,0.06,0.24,0.27,0.19,0.06,0.31,0.31,0.21,0.08,0.37,0.33,0.25,0.09,0.52,0.43,0.29,0.14,0.6,0.29,0.56,0.43,0.29,
每股净资产(元),8.87,8.74,8.61,8.61,8.64,8.56,8.64,8.58,8.57,8.47,8.44,8.36,8.33,8.24,8.58,8.49,8.4,8.25,8.1,2.24,1.93,3.92,2.24,7.73,
每股经营活动产生的现金流量净额(元),0.36,0.13,-0.01,0.45,0.29,0.25,0.11,0.44,0.24,0.01,-0.03,0.3,0.07,0.04,-0.04,-0.17,-0.33,-0.24,-0.33,0.39,-0.11,1.43,0.23,5.27,
主营业务收入(万元),44627,29682,11355,58824,47030,32525,13097,58470,45163,30606,13364,59969,46762,29361,13140,59411,45884,29648,13226,52075,24267,33668,28211,15067,
主营业务利润(万元),14618,9537,3579,16901,13461,8990,2895,18884,15216,10362,4221,18663,14643,9389,3702,17934,13883,8839,4053,17650,8388,11935,9381,5181,
营业利润(万元),8323,5301,1422,5883,6962,4748,1457,7617,7684,5321,2069,9950,8501,6002,2280,11798,9331,5889,2301,10836,5157,8162,5613,3353,
投资收益(万元),-112,-116,-45,3,183,-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,82,44,--,
营业外收支净额(万元),337,290,108,158,209,213,153,463,366,106,99,118,77,302,53,360,343,233,124,96,-17,10,24,3,
利润总额(万元),8660,5591,1530,6041,7171,4960,1611,8080,8050,5427,2168,10068,8577,6305,2333,12158,9673,6122,2425,10932,5139,8171,5638,3356,
净利润(万元),7143,4677,1245,5243,5950,4129,1323,6941,6762,4570,1794,8173,7411,5430,1995,10893,8763,5569,2256,9801,4578,7411,5638,3356,
净利润(扣除非经常性损益后)(万元),--,4432,--,5100,--,3939,--,6547,--,4479,--,8063,--,5177,--,10214,--,5179,--,9344,4403,6935,4198,2263,
经营活动产生的现金流量净额(万元),8413,2982,-173,9987,6485,5589,2336,9667,5282,227,-678,6639,1453,896,-833,-3791,-7415,-5373,-7300,6543,-1807,8402,1133,4819,
现金及现金等价物净增加额(万元),-85707,-87379,-59637,-19740,-21834,-867,2000,3750,137,-4213,-3212,-20139,-25284,-21651,-4633,118314,119939,125617,129372,686,-5674,13398,-2411,7358,
总资产(万元),225055,221863,212356,211914,215504,217445,213320,213057,212579,211746,207431,208938,208222,204902,208042,208751,207715,203193,199116,57416,45873,31148,20382,14775,
流动资产(万元),177914,174106,164137,163040,165880,169792,166619,165732,164858,164057,160366,166672,169964,170829,179550,181698,185921,186720,184433,45360,35690,28827,19742,14157,
总负债(万元),20406,20077,21207,20748,23352,27587,20914,21931,21518,22861,19497,22791,23737,22397,17891,20602,21696,20368,19604,20236,13916,8069,9176,7707,
流动负债(万元),18738,18410,19539,19480,22368,26604,19930,21104,20818,22161,19097,22291,23237,22397,17891,20602,21696,20368,19604,20236,13916,8069,9176,7707,
股东权益不含少数股东权益(万元),204374,201487,190801,190703,191484,189665,191289,189963,189787,187594,187041,185247,184486,182505,190151,188149,186019,182825,179512,37180,31957,23078,11205,7068,
净资产收益率加权(%),3.63,2.41,0.65,2.75,3.11,2.15,0.69,3.71,3.61,2.45,0.96,4.4,3.96,2.87,1.05,7.38,6.49,5.06,5.89,31.41,16.63,52.9,57.75,140.45,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
