报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.48,0.33,0.18,0.68,0.51,0.35,0.21,0.77,0.51,0.37,0.17,0.47,0.45,0.32,0.14,0.74,0.62,0.42,0.26,1.12,0.8,0.71,0.33,0.84,0.67,0.1,0.64,0.73,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.06,5.92,6.04,5.91,5.78,5.58,7.47,7.21,7,3.27,2.89,2.56,--,--,1.92,1.27,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.45,0.35,-0,0.08,0.17,0.3,0.12,0.2,0.05,0.17,0.07,0.79,--,-0.11,0.85,0.87,0,
主营业务收入(万元),192750,131435,59611,252725,182028,125499,51871,196816,129537,81628,34069,151452,109531,69788,31280,153613,114760,76700,35844,130144,95138,63171,28618,92025,61996,14039,80630,78251,0,
主营业务利润(万元),56400,36867,16606,77396,56278,39859,16598,61021,39758,25661,11077,47215,34291,21715,9016,50154,36272,24591,11200,46529,34382,22536,9885,33273,24908,4933,29381,26696,0,
营业利润(万元),23402,15095,8364,34826,24978,17944,8549,28045,19630,13873,5506,17830,17206,11481,4801,26785,23917,16556,7755,28530,23700,16061,7465,18567,14911,2282,14818,16704,0,
投资收益(万元),909,617,455,2005,661,577,281,8221,837,839,535,1633,1262,818,558,1464,929,809,552,2136,1544,935,366,830,5,5,50,0,0,
营业外收支净额(万元),2893,2818,1158,983,1066,927,511,1406,1083,946,875,1431,1347,1144,872,2769,685,139,46,930,611,105,53,666,308,97,--,431,0,
利润总额(万元),26295,17913,9522,35809,26044,18871,9061,29451,20713,14818,6382,19262,18553,12625,5673,29555,24602,16695,7801,29460,24311,16167,7518,19233,15219,2378,15074,17136,0,
净利润(万元),19422,13458,7296,27635,20519,14205,6532,23952,16059,11682,5222,14600,14107,9908,4329,23165,19280,13049,6177,22875,19151,12839,5882,15180,12054,1842,11605,13102,0,
净利润(扣除非经常性损益后)(万元),14456,9472,6315,23846,19698,13500,6175,17552,15214,10961,4558,13459,--,8990,--,21097,--,12954,--,22085,--,12750,5829,14482,--,1741,11353,8799,0,
经营活动产生的现金流量净额(万元),17961,12011,896,22519,6674,10109,3823,13173,12718,11224,7360,10361,14043,10954,-116,2387,5245,9423,2954,4707,1180,3086,1211,14206,12391,-1918,15252,15706,0,
现金及现金等价物净增加额(万元),-9948,-17758,7599,16221,-7813,1422,5290,-43116,-42173,467,6424,-19964,-12977,-19192,1437,-7013,-3637,4321,3432,79202,76225,-4039,195,2670,2545,-1353,5685,-5381,0,
总资产(万元),379395,367578,373713,374644,356927,347872,344606,333965,318399,279543,284226,273510,266565,252439,268231,263977,249306,247060,241567,230778,222083,126423,123842,112394,--,--,83183,72413,79932,
流动资产(万元),273817,266417,281098,282370,281407,273648,274363,264708,264478,230086,236386,236056,226429,214091,230182,224345,212885,212883,208214,199013,193277,100305,100053,89444,--,--,66514,56374,63551,
总负债(万元),124843,118060,120183,129152,118176,113522,109269,106030,96246,67773,79326,74132,66521,57094,69925,71363,61683,66196,54942,52613,49430,62178,66958,61845,--,--,42581,43325,36387,
流动负债(万元),114674,107733,109653,119106,108326,103783,99859,96750,86554,59680,71272,66084,58619,49384,62193,63685,54859,59769,48485,46468,42758,56850,61861,56987,--,--,38053,38915,32491,
股东权益不含少数股东权益(万元),238968,233005,239011,231715,224598,218284,219972,213439,205546,201169,194709,189488,188995,184795,188576,184247,180362,174131,179259,173082,168049,58909,51966,46071,--,--,34470,22865,35984,
净资产收益率加权(%),8.04,5.64,3.36,12.42,9.17,6.44,3.01,11.89,8.13,5.98,2.79,7.81,7.37,5.24,2.32,12.97,10.79,7.27,3.51,22.67,8.76,24.46,0,38.55,--,--,40.48,44.55,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
