报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.07,0.04,0.03,0.01,0,0.01,0,0.07,0.03,0.07,0,0.05,-0.16,-0.1,0,-0.29,0.03,0.1,0.19,-0.49,0.02,0,0.01,0.04,0.02,0,0.01,0.04,0.06,0.12,0.07,0.21,0.29,0.2,0.11,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.24,0.97,1.06,1.06,1.38,1.45,2.9,2.7,2.3,2.28,2.29,2.28,2.26,2.26,2.31,2.31,2.33,3.53,3.5,3.41,3.5,3.4,3.42,3.3,2.42,2.31,2.13,1.78,1.45,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.06,-0.05,0.04,-0.32,0.17,-0.01,-0.51,-0.42,-0.08,-0.01,0.08,0.54,0.21,0.06,0.06,-0.12,-0.03,0.25,-0.02,0.22,-0.01,-0.3,-0.46,0.32,0,0.12,0.28,0.29,0.23,
主营业务收入(万元),98858,86995,37878,187393,122731,68397,18018,186716,117080,78606,39700,69595,50540,37199,21977,65469,53045,32523,18148,67695,47185,32081,15271,80240,55550,42827,22043,64955,41589,27125,12060,40882,33829,22602,11783,32939,23267,15631,28170,21882,14221,
主营业务利润(万元),28382,18484,8896,21635,18557,13451,7347,23186,17364,13409,9825,31233,22340,17172,10606,30152,23160,14925,8578,27191,18415,12728,5720,22881,15050,11492,7363,18766,13219,9129,4280,13328,11524,7666,--,10356,7193,4734,7985,5963,4651,
营业利润(万元),4198,1203,2879,571,-480,32,538,1628,709,2715,73,4630,-10694,-5453,238,-13275,1233,4723,3947,-10838,259,170,-394,-517,47,4,303,850,1517,2263,1267,3962,4487,3108,1673,4514,3479,2197,4286,3939,3091,
投资收益(万元),-64,-63,--,-230,-124,-125,-11,8537,8703,8700,--,426,-112,-94,-5,7647,3823,3766,3852,-42,-24,-14,-0,2644,-30,-18,148,44,-197,-229,36,-37,--,0,0,13,10,6,13,13,91,
营业外收支净额(万元),3200,3095,283,2589,609,560,127,2195,225,-2,-86,-88,56,96,20,-48,280,275,50,1277,573,388,377,985,159,59,72,293,--,-91,--,--,--,121,--,9,0,0,0,0,0,
利润总额(万元),7398,4298,3162,3160,129,592,664,3823,933,2713,-13,4542,-10638,-5357,258,-13324,1513,4998,3997,-9561,831,558,-18,468,206,62,375,1142,1477,2172,1285,4372,4857,3230,1876,4852,3617,2329,4351,3938,3172,
净利润(万元),5382,2909,2442,569,116,254,171,2804,1404,2853,141,2041,-6589,-3951,181,-12025,1041,3890,3807,-8653,330,59,134,681,363,49,110,614,1057,1375,836,2368,3351,2216,1254,3397,2428,1492,2906,2746,2149,
净利润(扣除非经常性损益后)(万元),2938,571,2230,-7835,-397,-219,76,-10281,-7653,-5978,227,-13374,--,-4024,--,-17407,--,778,--,-9602,--,-225,--,-2027,--,5,0,396,0,1443,--,2098,0,2143,--,3103,2281,1365,2763,2604,1934,
经营活动产生的现金流量净额(万元),11956,13263,10169,-16750,-21140,-9285,-22413,5005,-8169,7715,691,1508,-2475,-1961,1745,-13135,7077,-260,-10464,-8559,-1287,-241,1300,9239,3618,972,1043,-1964,-434,2852,-241,2484,-155,-3367,-5188,3633,1884,976,2363,2390,1883,
现金及现金等价物净增加额(万元),16808,4011,14307,-2923,14081,-1907,6535,4431,-2564,-1424,3899,-5989,-8037,-1115,-551,-13855,-13304,-12492,-13671,20080,11333,8997,10808,3142,6545,2708,607,906,3099,-968,-2731,-12944,-12762,-17185,-12410,17075,1181,1390,279,443,521,
总资产(万元),486551,468731,454062,446243,229708,215665,212891,201366,191115,190202,198701,195001,187216,166064,170099,171224,183714,175551,174190,167759,147188,145578,153763,130718,131465,131296,126500,123264,110243,98060,92692,86403,79881,71588,69884,72487,51792,47329,35402,30289,23663,
流动资产(万元),149242,132808,118463,109679,93662,79558,76787,64414,77421,75630,76163,71569,89427,89400,96341,96123,110831,102335,102397,95795,81568,80515,89832,66151,65581,65714,67384,64293,58777,48962,43637,42130,42776,37753,38149,43169,25202,23421,18053,16341,13624,
总负债(万元),216875,201441,187385,240484,161372,147168,144435,133072,124163,121714,132872,129266,133324,122737,123062,124340,124162,113061,110032,108419,104366,103270,111585,88594,91605,91255,85197,82418,67448,55046,49681,44926,37627,30544,28719,32741,29443,26002,15776,13923,10550,
流动负债(万元),171281,153724,107505,153912,78429,101726,98636,116567,107797,106278,116991,113681,120618,115513,120994,121871,117710,106702,103770,102147,92726,91956,100332,79541,91605,91255,85129,82341,67448,55046,49681,44926,37443,30361,28536,32741,29443,25917,15776,13923,10550,
股东权益不含少数股东权益(万元),267253,264773,264125,203180,65581,65719,65636,65465,64066,65514,62641,62444,50615,39851,43474,43382,56378,59229,59394,55339,39167,38928,39004,38870,38461,38561,39466,39364,39807,40125,39812,38750,39789,38655,38829,37530,20228,19292,17800,14895,12149,
净资产收益率加权(%),2.29,1.24,1.05,0.85,0.04,0.39,0.01,4.38,2.22,4.1,0.23,2.83,-11.96,-9.54,0.4,-24.38,1.86,6.79,6.64,-22.32,1.94,0.15,0.35,1.74,--,0.12,0,1.57,0,3.49,--,6.11,0,5.79,--,17.02,0,8.04,17.77,20.31,19.45,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
