报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
经营活动产生的现金流量净额(万元),-15836,-21105,-14013,22478,9729,-4985,-14866,7733,-12811,-22144,-19881,7693,-6160,-15987,-12874,5418,-5413,-17558,-5002,5384,7532,-6504,-3335,5678,1574,-3237,-1545,3452,1442,-4910,-1906,2390,-1294,-2492,4328,-1293,-1779,577,2156,
现金及现金等价物净增加额(万元),-17713,-19419,-19760,-18663,-6961,-26221,-20162,-10069,-29969,-16917,-28760,3046,3655,-25176,6468,-1073,-4203,-515,6809,39901,49694,67546,11473,12758,-1441,-2604,703,-5259,-3690,-1077,-4697,15843,12038,-4737,1666,1013,--,4618,668,
总资产(万元),706789,714069,693705,729193,732643,713478,719777,747724,709952,714573,695994,723984,715007,663358,662764,648356,606679,561167,516303,454421,359818,351705,273191,274457,214517,183343,150968,143401,124736,118688,111119,105697,85997,66608,60142,--,--,51868,36495,
流动资产(万元),311218,318820,293276,321908,312675,280922,281197,303037,253448,253535,243195,277250,262148,223649,237840,236935,240752,231489,236284,221566,186109,194112,126854,136450,113965,131257,99727,93341,85587,86873,82505,82280,67505,48532,49202,--,--,44127,29043,
总负债(万元),555668,550995,521081,547520,557417,535585,530842,554213,588710,578604,551788,574407,563665,509733,502627,485379,443875,399670,353275,293494,204546,200885,206381,208056,148958,118523,86053,79050,70168,64816,59888,53340,35834,43070,35758,--,--,32698,23363,
流动负债(万元),420291,417168,383200,411259,426093,405558,384633,407938,333776,322663,279046,321817,303324,277762,247142,252334,220072,183208,176732,165871,101317,98597,98100,116724,112656,106889,72784,68466,60799,57650,52700,46657,35201,35947,35758,--,--,32441,23042,
股东权益不含少数股东权益(万元),83958,89109,92339,96057,86624,87580,92385,94537,110112,124739,131827,136223,141317,143400,149705,152209,150715,149619,151734,150340,146221,145392,56681,56302,55733,54992,55119,54583,52920,52272,50489,51552,49386,22815,23864,--,--,18640,13132,
净资产收益率加权(%),-13.44,-7.5,-3.95,2,-8.74,-7.64,-2.3,-46.25,-21.2,-8.8,-3.28,-9.09,-4.67,-3.21,-1.66,3.9,2.91,2.18,0.93,5.44,2.95,2.14,0.66,6.83,--,4.46,0,8.32,0,3.98,0,13.6,0,--,16.18,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
