报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0,0,0,0.01,0,0.01,0,0.07,0.08,0.08,0.07,0.61,-0.01,-0.01,-0.01,-0.1,-0.02,-0.02,-0.01,-0.08,-0.03,-0.02,-0.01,0.28,-0.1,-0.06,-0.03,-1.42,-0.09,-0.07,-0.04,-2.28,-0.5,-0.25,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,-0.17,--,-0.87,-0.87,-0.87,-0.86,-0.92,-0.92,-0.9,-0.9,-0.85,-0.84,-0.83,-0.82,-1.38,-1.34,-1.31,-1.28,0.05,0.08,0.11,0.14,2.11,2.36,2.66,2.43,2.44,2.42,2.88,2.85,2.83,3.37,3.33,3.3,3.26,3.22,1.72,1.7,1.42,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.51,--,0.02,0.03,0,-0.03,0.02,0.01,0,0,0,--,-0.01,0.36,0,0,0,-0.04,-0.04,-0.04,-0.09,-0.94,-0.02,-0.1,0.01,0.08,0,0,0,-0.28,0,0,0,-0.51,0,0,0.71,0.64,0,
主营业务收入(万元),2294,1794,1039,4411,3541,2812,1267,11142,9169,4157,2175,4919,2238,426,227,1076,830,623,326,1428,1086,784,419,1894,1460,1055,582,1913,1391,991,552,1814,10847,8351,5478,29818,17271,9872,6081,19689,14631,9101,3609,20107,15532,9566,15416,14087,11305,
主营业务利润(万元),874,755,227,1464,575,462,179,250,120,52,23,259,161,95,52,201,148,107,56,239,174,127,67,278,206,113,86,-2,-70,-70,-44,-40,3068,2239,1508,9822,5826,3516,2040,7091,5577,3753,1470,9119,6594,4218,6711,7216,6135,
营业利润(万元),94,146,31,472,84,144,60,1041,1513,1462,1045,-577,-308,-268,-146,-1994,-390,-360,-158,-1585,-630,-411,-184,5019,-1926,-1206,-476,-27965,-1803,-1264,-789,-38802,-4927,-3738,618,3451,1879,1202,736,2184,1547,1106,537,3406,2701,1918,3510,3237,2666,
投资收益(万元),--,--,--,0,--,--,--,1156,1440,1440,1040,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--,--,738,92,92,0,0,--,-64,0,-148,-38,-38,0,-4,8,8,0,16,8,8,16,16,-1,
营业外收支净额(万元),26,26,26,44,75,75,--,389,5,--,401,12569,73,73,--,-24,1,-0,-0,3,1,-0,-0,491,63,-17,-16,88,--,-27,0,--,-4705,-1145,-0,-25,0,0,0,-12,0,0,0,104,0,0,-21,0,0,
利润总额(万元),120,172,57,516,159,219,60,1430,1518,1462,1445,11992,-235,-195,-146,-2017,-389,-360,-158,-1582,-630,-411,-184,5510,-1864,-1224,-492,-27877,-1828,-1291,-789,-44803,-9632,-4883,618,3278,1831,1167,729,2168,1504,1115,539,3526,2664,1885,3505,3233,2589,
净利润(万元),10,55,8,217,53,112,28,1380,1515,1460,1446,11975,-236,-195,-146,-2017,-389,-360,-158,-1582,-630,-411,-184,5481,-1892,-1223,-492,-27868,-1801,-1291,-777,-44511,-9431,-4764,363,1531,1298,895,560,1637,1234,912,397,2728,2174,1573,2861,2585,2513,
净利润(扣除非经常性损益后)(万元),-16,30,-18,174,-22,38,--,-164,69,1460,--,-594,--,-268,--,-1994,--,-360,0,-1584,--,--,--,-3910,0,0,--,-28694,0,-1264,--,-38696,--,-3619,--,1577,0,892,0,1649,0,912,0,2624,0,1616,0,0,0,
经营活动产生的现金流量净额(万元),-1055,-1041,-895,197,334,202,449,-139,-12887,-12948,-9904,6932,476,496,26,-509,324,101,86,7,24,-71,-149,7024,11,-1,34,-743,-704,-730,-1912,-18312,-366,-2046,234,1603,1175,1723,230,-4523,-720,-899,-636,-6967,-4852,2272,6491,0,0,
现金及现金等价物净增加额(万元),-1126,-1105,-951,-9322,-9769,-9874,-9590,-1994,-12000,-12066,-9022,12411,496,516,46,63,143,101,86,-19,-4,-98,-118,132,-4,-14,33,-2260,-2220,-2244,-2118,-18725,-2354,-2606,217,1801,-1378,-3219,-1003,-12156,-4509,-1874,-1593,19344,24780,30514,3166,0,0,
