报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.27,0.09,0.06,0.52,0.2,0.17,0.12,0.94,0.66,0.37,0.36,2.04,1.47,0.78,0.39,1.88,0.67,0.8,1.76,1.5,
每股净资产(元),5.36,5.18,9.32,9.26,4.05,4.01,7.97,7.86,7.58,7.29,16.19,15.83,15.26,14.59,14.4,4.75,3.54,2.87,7.48,5.72,
每股经营活动产生的现金流量净额(元),-0.63,-0.39,-0.29,-0.15,-0.53,-0.43,-0.09,-0.55,-0.68,-0.38,-0.19,-1.66,-3.17,-2.79,-0.95,0.42,-0.16,0.99,-2.04,-0.9,
主营业务收入(万元),146546,87605,48282,75957,27200,21889,5469,37788,22237,12196,4898,39340,25485,12759,5068,28729,10926,22026,11141,8392,
主营业务利润(万元),36636,17073,8086,23234,9416,7370,2891,17290,12769,6874,2896,16773,12247,6603,2943,13398,5028,6841,3531,2552,
营业利润(万元),19508,6589,3414,14709,5065,4128,1053,14988,10999,6214,2722,14333,10322,5470,2500,10800,3921,4259,2441,1536,
投资收益(万元),4,4,1,59,2,2,1,1,-1,-1,-1,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),1148,1029,111,2888,2158,2001,1023,1583,720,304,153,1294,792,272,81,398,81,404,471,105,
利润总额(万元),20656,7618,3525,17596,7223,6130,2076,16571,11718,6518,2875,15627,11115,5742,2581,11199,4002,4663,2912,1641,
净利润(万元),19145,6237,2379,14940,5345,4528,1556,12337,8702,4864,2159,11701,8334,4313,1943,8440,3022,3577,2195,1595,
净利润(扣除非经常性损益后)(万元),--,5668,--,12697,--,3004,--,11151,--,4636,--,10730,--,4109,--,8142,2961,3274,1860,1495,
经营活动产生的现金流量净额(万元),-44704,-27818,-11608,-5762,-14086,-11244,-1212,-7266,-8959,-4964,-1128,-9981,-19014,-16725,-5718,1903,-728,4464,-2554,-953,
现金及现金等价物净增加额(万元),-19074,-14789,-11751,-4450,-15898,-13007,-1213,-12477,-14101,-10090,-971,41942,32887,35181,47416,1133,-2600,2994,4076,326,
总资产(万元),460395,437850,410181,404940,117764,115913,113668,114565,113426,111632,112163,109000,101558,93694,96122,42479,33063,29684,28136,15530,
流动资产(万元),243385,220603,198136,193141,109599,107894,110561,111634,110462,110882,111520,108317,100969,93206,95666,42011,32672,29322,28013,15371,
总负债(万元),77521,67890,40610,38767,9469,8432,7421,9855,12344,14498,14663,13935,9883,6051,9633,21003,16954,16538,18719,8301,
流动负债(万元),77517,67885,40609,38765,9469,8432,7312,9355,11844,13998,14163,13435,9883,6051,9633,21003,10904,10488,11719,8301,
股东权益不含少数股东权益(万元),379950,367041,366726,364347,106793,105976,105248,103691,100057,96219,97114,94955,91589,87567,86397,21366,15948,12926,9349,7153,
净资产收益率加权(%),5.14,1.7,0.65,9.88,5.07,4.27,1.49,12.46,8.76,4.99,2.25,14.81,11.27,6.62,4.48,49.23,20.93,32.12,26.61,32.48,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
