报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.27,0.16,0.07,0.5,0.35,0.21,0.08,0.63,0.43,0.58,0.24,1.08,0.68,0.48,0.21,0.94,0.69,0.39,0.69,0.32,0.26,
每股净资产(元),3.05,2.94,5.73,5.66,5.43,5.28,5.24,5.15,4.84,9.35,9.17,8.88,8.48,8.28,8.11,2.73,2.48,2.18,1.79,1.22,1.01,
每股经营活动产生的现金流量净额(元),0.01,-0.06,-0.12,-0.07,-0.09,-0.04,0.03,0.38,0.23,0.18,0.07,0.58,0.49,0.46,0.01,0.88,--,0.11,0.31,0.08,0.02,
主营业务收入(万元),40877,24216,8548,37488,25687,14802,4727,26642,19633,13752,6309,21573,14765,10089,4726,14694,10897,6738,10116,5446,4013,
主营业务利润(万元),16508,9878,3142,14249,9669,5411,1758,11748,9008,6576,2866,10008,6762,4632,2167,7209,5306,3259,5314,2675,1822,
营业利润(万元),8525,4947,945,7843,5320,2994,927,7685,5878,4142,1754,7171,4762,3374,1417,4351,3402,2001,3285,1611,1125,
投资收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,33,--,
营业外收支净额(万元),1175,667,159,892,390,336,206,1474,409,68,27,567,99,47,35,634,304,82,232,38,67,
利润总额(万元),9700,5614,1104,8735,5711,3330,1134,9159,6287,4209,1781,7737,4861,3421,1452,4985,3706,2083,3517,1650,1193,
净利润(万元),6976,3986,893,6330,4351,2644,978,7859,5395,3623,1509,6624,4121,2896,1224,4407,3234,1822,3126,1459,1192,
净利润(扣除非经常性损益后)(万元),--,3425,--,5698,--,2358,--,6606,--,3566,--,6173,--,2856,--,3852,2968,1751,2923,1397,1125,
经营活动产生的现金流量净额(万元),286,-1535,-1516,-920,-1165,-494,405,4816,2824,1129,419,3637,3051,2839,94,4113,2881,516,1435,375,78,
现金及现金等价物净增加额(万元),604,-5257,-1449,-12971,-12939,-8038,-1810,-5482,-7506,-5603,-3116,26067,27594,28520,28917,-476,-28,-1048,96,907,-114,
总资产(万元),118739,102401,94446,91811,85021,84780,73894,72977,64143,63587,62681,61104,56851,54673,54929,23472,23209,21535,18059,9303,5384,
流动资产(万元),58593,47480,44712,42863,41392,42160,39740,40151,37706,38013,39230,39601,39695,39418,40279,9797,10131,9022,8983,5048,2797,
总负债(万元),33687,20773,15275,13525,11969,13794,7542,7733,3736,5234,5460,5673,3954,3002,4306,10684,11594,11331,9678,3800,861,
流动负债(万元),31032,19696,14210,12472,11104,12895,6524,6585,2474,4544,4740,4926,2970,1991,3269,9622,10580,10318,8668,3269,771,
股东权益不含少数股东权益(万元),77710,74719,72899,72006,68620,66787,65952,64844,60407,58353,57221,55431,52896,51671,50623,12788,11615,10204,8382,5503,4523,
净资产收益率加权(%),9.32,5.39,1.23,9.39,6.53,3.98,1.5,13.24,9.28,6.35,2.69,13.42,8.7,6.47,1.79,41.63,--,19.61,44.53,29.11,40.05,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
