报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2001-03-31,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,1990-12-31,
净利润(扣除非经常性损益后)(万元),2847,1350,473,4136,2456,1294,390,2594,1763,1090,312,1742,--,948,--,1868,--,656,--,1142,--,594,--,683,--,442,0,-79,0,365,--,942,0,524,--,880,0,403,0,793,0,255,0,-45,0,206,0,-59,0,120,0,-4299,-177,-129,--,438,170,0,221,742,1294,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,
经营活动产生的现金流量净额(万元),1416,-1054,4733,-4560,-6663,-5356,-6926,12435,-3466,-3414,2655,-2801,-6311,-206,-4275,-8814,-14494,-21003,-7542,5655,1141,1162,-1559,7331,1663,2114,322,3075,-1203,-1872,-7106,-2488,-5846,-4791,-3745,639,843,699,-4442,3980,1359,985,23,-5075,-5681,-6690,-3083,-953,-2652,-4366,-1655,2415,0,-2765,--,8062,134,0,1123,-2952,-1877,--,2299,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),1435,14757,-3251,-10766,-7607,-6848,-4648,-5477,-8592,-8357,3881,-22097,-15807,-10943,-12904,31956,27141,26700,42421,3751,209,-885,214,2651,3935,12197,3434,1084,641,2110,-2780,-6212,-9431,-7869,-6760,2614,-1080,-371,-4734,2780,648,575,-184,-3647,-4119,-5004,-3216,-1529,-3093,-4674,-1750,841,0,-3537,--,-33,-5083,0,2784,-1409,5499,--,-2507,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),321003,324205,298161,301143,262150,263146,235017,249587,208823,187505,178608,184056,167711,171865,151245,151806,143646,140382,137748,93209,78284,78085,75527,75850,74299,83679,71779,67150,73796,77691,72579,70392,66063,65484,60935,64432,62323,62285,61568,62040,57698,58114,58397,56617,56540,57294,59593,56620,55333,55900,59506,55133,63289,65177,71815,74782,63702,64777,64929,69526,70215,62737,65471,63780,67204,66887,66665,60836,62264,55475,52560,47873,45413,29651,28511,19581,16569,
流动资产(万元),234260,238214,209561,211713,174376,173453,146379,161161,130906,130320,124382,129187,118158,126338,107439,109054,104302,102801,104056,60267,46769,47824,45079,45067,42866,54076,42745,37770,44505,47916,43545,40820,36334,37453,33907,39861,35884,36747,36182,36511,35305,35815,35979,33905,33802,34265,36411,33131,31685,31963,--,0,--,--,39103,--,0,29509,--,0,0,24358,19272,15733,18856,20429,22586,22564,28055,26136,26490,26941,31240,19478,19923,13492,11576,
总负债(万元),211130,216435,190363,193527,154857,156951,128740,145237,106487,85786,76842,82644,66871,71520,51601,52483,44581,42182,40006,45588,31221,30913,28780,29371,28018,37654,26025,21586,28173,32324,27017,25192,21376,21105,16757,21451,19791,20207,19532,20236,17720,18259,18771,17115,17200,17973,20449,17527,16289,16879,20599,16268,13833,15697,22078,24292,12673,13764,14102,11707,13155,9132,13660,13432,17988,19764,20646,18220,25294,17595,20794,18184,17053,-13269,0,0,0,
流动负债(万元),206369,211632,185513,188683,151467,153551,125441,142061,103331,82572,74193,80924,65929,70738,50838,51510,43555,39165,37904,44510,29818,29525,27392,27999,26931,36567,24923,20484,26728,30879,25592,23767,20047,19776,15428,20122,18443,18859,18184,18888,16801,17341,17423,15768,15767,16560,19037,16114,14664,15254,--,0,--,--,20538,--,0,11979,--,0,0,8958,11799,11703,16252,16341,17523,14014,21800,13153,15272,13723,13667,13047,14284,11009,10510,
股东权益不含少数股东权益(万元),109290,107078,107076,106583,106072,104879,104883,104480,103067,102320,102370,102017,101389,100711,99922,99612,98902,98190,97572,47465,46836,46944,46521,46322,46085,45830,45558,45368,45495,45239,45433,45070,44584,44276,44135,42939,42505,42051,42009,41776,39948,39823,39596,39472,39311,39292,39115,39064,39020,38998,38883,38843,49428,49451,49708,50462,51029,51014,50827,57819,57060,53605,51811,50348,49217,47123,46020,42615,36970,37880,31767,29689,28360,13269,10440,6506,3114,
净资产收益率加权(%),1.32,1.22,0.43,4.13,2,1.24,0.3,3.18,1.78,1.1,0.31,2.32,1.72,1.1,0.31,2.52,1.46,1.05,0.32,3.2,1.8,1.29,0.39,2.08,--,1.01,0,1.18,0,0.96,--,2.34,0,1.17,--,2.57,0,1.06,0,3.26,0,0.9,0,0.77,0,0.58,0,0.57,0,0.4,0,-25.94,0,-2.02,--,0.91,0.4,0,0.43,0,3.65,--,4.53,--,--,--,0,0,0,0,0,0,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
