报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.95,0.6,0.42,1.84,1.44,1,0.49,1.75,1.29,0.77,0.69,2.62,1.91,0.67,0.31,0.93,0.46,0.13,0.44,1.8,1.24,0.77,0.36,1.5,1.04,0.6,0.29,1.15,0.8,0.46,0.22,0.93,0.68,0.4,0.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,9.71,6.19,6.39,6.08,5.64,5.27,6.08,5.65,5.1,4.62,5.22,4.85,4.38,3.95,4.23,3.95,3.59,3.26,3.82,3.59,3.34,3.06,4.21,3.91,3.68,3.4,3.23,3.52,3.33,3.09,2.96,3.39,3.23,3.09,4.44,4.91,4.73,4.49,4.34,4.14,4.53,4.33,2.93,2.74,2.59,2.32,2.55,2.99,3.59,3.27,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,2.58,-0.27,-0.24,1.65,1.03,0.73,-0.15,2.42,1.96,-0.17,0.16,2.34,2.35,0.76,0.75,1.85,1.37,0.2,0.04,1.27,1.17,0.94,0.59,1.36,0,0,0,1.17,0,0,0,0.93,0,0,0,1.22,0,0,0,0.53,0,0.52,--,0.72,0.11,0.85,0.53,0.68,--,0.95,--,--,--,
主营业务收入(万元),3220484,2035435,993149,4569573,3315391,2104312,1024249,4495046,3250139,2030654,970815,3970455,2905815,1975027,986158,3761547,2617493,1525912,840020,3674934,2652280,1657677,812077,2835135,2066635,1296899,615706,2600999,1963511,1287402,660211,2184458,1507733,907416,403742,1513103,1069567,659955,329178,1345993,962634,591535,292415,1005605,589869,363921,193342,717946,488414,299716,152388,475970,323669,183796,93287,336797,159929,310721,147573,240083,119244,201562,216401,204297,153785,
主营业务利润(万元),672605,428715,202683,891750,677941,450035,222434,854432,638433,400260,182654,693690,512135,149556,75025,264534,182020,114167,78512,319587,233202,154021,80511,271266,214304,140091,71691,232938,168545,102358,49464,188271,147064,89296,402436,169844,133642,87523,44474,147587,104582,62383,32263,102597,75549,47513,25251,95296,75048,47113,25129,74423,53685,30373,16519,51182,24339,45433,20123,37210,17576,21414,20990,--,--,
营业利润(万元),400057,254544,118067,510852,397910,271204,132564,492580,361779,220805,98021,363247,274031,54727,25014,69973,32983,5800,35538,165073,117071,70389,34558,133532,98527,57215,26774,103585,72128,42431,18028,88421,65969,37763,18878,71374,58591,36764,18043,69344,44977,26422,14315,47814,33055,21862,11729,40316,28590,17751,9666,34326,22624,14088,6685,22163,10712,20089,11258,17631,8606,8920,7740,--,--,
投资收益(万元),12519,9394,5017,14996,10367,9132,5172,8140,4928,3166,1425,5293,4343,4064,2088,4610,3024,1721,1909,12111,8730,5513,2889,9280,7453,4384,1818,5760,4466,2708,1414,11953,7296,3909,2068,4513,3344,2228,1264,157,1915,1423,728,2604,1989,1397,794,3499,2776,1803,737,2416,1986,1254,691,2178,1198,2279,831,1101,577,1471,990,--,--,
营业外收支净额(万元),16162,9206,2104,26419,20873,18867,8667,22175,16730,5201,2522,27842,9735,1178,835,10334,8337,5850,505,-860,-2438,-94,164,1349,859,704,345,525,--,--,--,0,223,--,509,-6586,0,0,0,-3080,0,0,0,-244,-81,0,0,-1772,-860,0,-206,-1986,-139,-98,0,-61,-68,1261,0,318,0,--,--,--,--,
利润总额(万元),416219,263750,120171,537271,418783,290070,141231,514756,378509,226006,100543,391089,283766,55905,25850,80307,41320,11650,36043,164212,114632,70295,34722,134881,99387,57919,27119,104110,72308,42474,18478,89067,66192,38189,19387,71307,55590,34207,19360,67170,45735,26751,14961,50640,35110,23404,12630,42494,30952,18624,10197,34756,24470,15244,7311,24250,11841,23629,12021,20299,9727,11229,8612,--,--,
净利润(万元),311928,198279,92080,403986,316249,219722,107763,385820,283489,169010,75819,288523,209857,40485,18870,56489,27827,7598,26515,108928,75438,46487,22001,91066,62782,36448,17377,69889,48498,28080,13506,56188,41090,24024,13414,45650,33745,19829,11058,37110,27329,15587,8458,29842,21411,14113,7668,26369,20145,12158,6868,20062,15633,9618,4835,17050,8329,15470,7358,11632,5538,6714,5029,4218,3836,
