报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.24,0.14,0.05,0.38,0.22,0.13,0.09,0.68,0.44,0.27,0.08,0.35,0.3,0.19,0.13,1.22,0.96,0.6,0.86,0.59,0.41,
每股净资产(元),5.29,5.19,4.11,4.05,3.89,3.79,7.57,7.47,6.04,5.86,5.77,5.68,5.62,5.48,11.02,10.89,10.63,3.62,3.02,1.82,0.97,
每股经营活动产生的现金流量净额(元),-0.29,-0.22,-0.16,-0.52,-0.12,-0.2,-0.16,0.05,0.04,0.08,0.05,0.08,-0.01,-0.22,-0.3,-0.33,-0.26,0.1,0.71,-0.37,0.04,
主营业务收入(万元),92858,57147,22793,124502,79905,47174,19966,72910,47397,29871,10819,41294,31294,19354,7786,44352,33060,21386,32379,21481,20954,
主营业务利润(万元),23675,14375,5628,34854,22205,13677,5737,22147,14344,9028,3210,12765,9831,6075,2298,13811,10252,6538,9436,6260,4713,
营业利润(万元),10680,6106,2336,16777,9509,5560,1984,12452,8069,4885,1431,6787,5733,3540,1230,8353,6321,3985,5601,3042,2443,
投资收益(万元),-1,-0,-2,2,-11,-2,-13,-1,--,--,--,--,--,0,--,--,--,--,--,--,5,
营业外收支净额(万元),954,467,168,606,378,303,143,981,501,266,173,-32,-0,-2,-8,853,547,237,373,384,47,
利润总额(万元),11634,6573,2504,17383,9887,5863,2127,13433,8570,5151,1604,6756,5733,3537,1222,9207,6868,4222,5974,3427,2490,
净利润(万元),9831,5539,2054,14572,8211,4868,1761,11341,7235,4337,1343,5718,4860,3006,1016,7900,5785,3583,5099,2947,2039,
净利润(扣除非经常性损益后)(万元),--,5142,--,14057,--,4611,--,10511,--,4111,--,5750,--,3008,--,7175,--,3381,4782,2620,1994,
经营活动产生的现金流量净额(万元),-12633,-9747,-6171,-20010,-4588,-7484,-3042,939,617,1243,778,1330,-217,-3492,-2402,-2703,-2072,597,4255,-1859,214,
现金及现金等价物净增加额(万元),22667,61224,-8061,-9595,-13010,-8258,-2061,-23635,-10757,-8666,-4947,-7477,-6279,-7788,-3376,55107,60225,2020,1427,-430,605,
总资产(万元),326620,370015,264873,267777,238603,220336,209825,205337,136484,130848,123197,120439,114701,107306,101618,102255,105188,43716,33683,26777,17339,
流动资产(万元),187892,225753,151596,163873,159098,152245,142068,140164,107167,102934,98052,100474,97548,91936,88984,90070,94525,33071,23030,18839,12638,
总负债(万元),91343,139874,106673,111696,89038,75116,64788,62171,37797,35165,28980,27668,22893,19577,13478,15132,20181,21984,15534,17695,12505,
流动负债(万元),90489,138983,105592,110996,88283,74324,63959,61305,37797,35165,28980,27668,22893,19577,13478,15132,20181,21984,15534,17695,12505,
股东权益不含少数股东权益(万元),233539,229247,157332,155273,148824,144529,144387,142539,98644,95640,94172,92723,91758,87729,88139,87123,85007,21732,18149,9081,4834,
净资产收益率加权(%),5.37,3.51,1.31,9.83,5.66,3.38,1.23,10.88,7.55,4.59,1.44,6.4,5.48,3.42,1.16,21.14,27.49,17.97,33.39,42.61,52.8,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
