报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.33,0.22,0.14,0.38,0.31,0.21,0.13,0.32,0.3,0.19,0.16,0.39,0.31,0.16,0.1,0.61,0.33,0.14,0.09,0.22,0.18,0.06,0.04,0.13,0.08,0.03,0.02,0.12,0.07,0.04,0.05,0.32,0.22,0.12,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.73,--,3.5,3.35,3.53,3.43,3.15,3.12,3.07,2.98,2.94,2.9,2.87,2.84,2.79,2.81,2.8,2.78,2.8,2.77,5.64,5.6,2.9,2.79,2.87,2.8,2.6,2.79,2.79,2.78,2.72,2.66,2.79,2.72,2.7,2.62,2.74,2.69,2.66,2.59,3.78,3.67,3.8,3.7,3.66,1.9,1.89,1.73,1.71,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.21,--,-0.34,-0.28,-0.24,-0.48,-0.14,-0.19,-0.02,1.29,1.24,0.8,0.03,1.35,0.65,0.6,0.02,0.4,0.1,0.09,0.04,1.47,0.17,0.13,0.06,1.42,0,--,0,0.93,0,0,0,0.73,0,0,0,0.38,0,0,0,0,0,-0.31,-0.29,0.75,0.31,0.98,0.97,--,
主营业务收入(万元),257585,170901,95127,355896,261174,160526,83064,310750,217335,138574,72090,291835,196614,121576,52492,239847,164865,95818,39498,187996,126053,74542,37015,164926,102641,63118,29724,135466,89483,55379,29567,119393,81918,48964,26182,97517,61655,38496,23246,81618,56576,34901,16547,70400,52465,34353,13877,50537,34639,23082,11493,45211,32612,19522,8217,35234,15025,31386,25636,23967,
主营业务利润(万元),76766,52944,27600,91429,67896,42206,22765,81014,60310,39614,21696,73251,51098,30138,16268,68209,58865,32281,14850,57172,40496,22611,10842,48229,30441,16363,7601,38056,26606,16090,8132,36957,24321,13072,6865,26262,15942,9133,5586,24568,17949,11674,6453,21270,14998,9702,5086,17737,11655,7961,4984,13924,9261,5457,2712,11486,4695,10763,9398,7861,
营业利润(万元),33059,23776,15730,37705,33464,21665,13561,29518,27915,17264,11851,26330,20102,11167,7398,53138,26740,13318,7316,17494,16561,5789,2958,9303,6166,2209,595,6548,4988,3168,1330,7267,4481,1751,573,4498,356,242,313,5284,3905,2380,1159,5027,4295,2965,1466,5890,5054,3302,1340,5222,4587,2423,1244,4927,1699,4465,4795,4002,
投资收益(万元),-242,-242,--,-695,-127,-127,--,162,-125,-125,--,-409,-255,-255,--,32303,-147,-147,52,-84,-141,-181,--,245,28,--,--,179,--,--,-0,147,115,115,0,-11,0,--,0,46,2,2,0,429,215,198,1,466,200,200,14,31,12,12,1,313,300,-5,0,0,
营业外收支净额(万元),3029,1737,482,3024,1170,1582,1349,3939,1339,1023,683,3749,3906,1283,850,1579,1887,326,315,2388,956,679,257,2466,302,411,266,2121,--,--,--,547,--,--,640,-686,0,--,0,-113,0,0,0,-56,-24,0,0,-110,-34,-54,-8,-118,0,-49,0,-76,0,0,0,0,
利润总额(万元),36088,25513,16212,40729,34633,23246,14910,33457,29254,18288,12534,30078,24008,12450,8248,54717,28627,13644,7631,19882,17516,6468,3215,11769,6468,2620,861,8669,5643,3232,1364,7814,5267,2422,1213,3833,339,246,311,6010,4361,2777,1506,6413,5332,3225,1502,6274,5248,3476,1346,5135,4507,2386,1227,5164,1990,4432,4740,3769,
净利润(万元),29671,20313,12912,34722,27654,18623,12006,27124,24408,14685,10228,25662,20249,10279,6805,39906,21555,9303,5648,14544,12050,3673,2353,8225,5081,1744,1014,6611,4911,2883,1516,8242,5585,2947,1313,3417,514,357,403,6394,4927,3343,1621,6023,5434,3345,1483,6031,5114,3365,1147,4667,3655,1991,1045,4387,1692,3768,4020,3204,
