报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.2,0.27,0.08,0.41,0.31,0.25,0.06,0.74,0.35,0.3,0.11,0.65,0.29,0.26,0.11,0.63,0.3,0.25,0.11,0.74,0.38,0.37,0.07,0.58,0.16,0.12,0.11,0.67,0.25,0.19,0.08,0.51,0.21,0.14,0.07,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.4,2.34,3.02,2.87,2.5,2.42,2.99,2.83,2.41,2.36,2.72,2.6,2.17,2.13,3.73,3.62,3.2,3.14,3.23,3.15,2.84,2.78,2.91,2.83,2.63,1.67,3.14,2.58,2.02,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.31,-0.24,-0.23,0.33,-0.36,-0.25,-0.35,0.95,-0.12,-0.25,-0.26,0.67,-0.32,-0.18,-0.17,0.54,-0.34,-0.25,-0.14,0.59,-0.16,-0.15,-0.15,0.38,0,0,0.75,0.52,0.56,
主营业务收入(万元),70794,52251,20830,81695,58891,40584,19461,92921,59095,42539,19334,77978,50909,35962,16968,64241,40367,28590,12709,47879,26453,18804,7472,30998,16999,10265,5614,21394,13705,8756,4180,15547,8350,5590,2583,12474,7551,4759,10079,7860,6261,
主营业务利润(万元),48770,37872,14312,59195,42575,28648,11855,72589,44428,32248,13308,57775,36513,26057,11515,48151,29482,20840,8812,34669,18891,13952,5517,24524,12848,7963,4191,16441,10086,6638,2995,11972,6240,4201,--,9196,5434,3553,7645,6246,4837,
营业利润(万元),10976,12418,3462,17268,13136,11028,2514,35526,17020,14923,5118,29659,14255,12758,3846,21918,10363,8925,2813,20111,10302,10192,1449,12168,3216,2532,1263,7489,2867,2205,940,5540,2283,1664,855,3681,1782,1249,2835,2235,1976,
投资收益(万元),-275,-196,-225,2600,2949,2966,-5,4155,1781,1643,955,4095,1542,1502,192,1609,859,634,3,5662,5095,5452,-555,1260,409,190,-98,1302,319,349,61,1175,1018,704,330,44,-13,6,52,85,51,
营业外收支净额(万元),2514,755,564,2090,1874,1553,187,1805,938,471,266,1921,1098,592,284,1443,824,385,289,889,548,354,153,495,389,273,133,603,--,233,--,--,--,--,--,-8,0,0,0,0,0,
利润总额(万元),13489,13173,4026,19358,15010,12581,2701,37331,17958,15394,5384,31580,15353,13350,4129,23361,11187,9310,3103,21000,10850,10546,1602,12664,3604,2805,1396,8093,3211,2438,1060,6181,2663,1841,856,4119,1983,1389,3092,2551,2179,
净利润(万元),12255,12337,3834,19057,14236,11763,2588,34095,16154,13834,4820,28800,12959,11279,3698,21176,10137,8467,2798,19130,9769,9554,1458,11557,3069,2361,1171,7400,2747,2102,889,5551,2251,1564,742,3852,1683,1171,2645,2301,1953,
