报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),-0.42,-0.32,-0.1,0.03,-0.19,-0.11,-0.06,-0.34,-0.06,0.01,0.01,0.03,-0.03,-0.06,-0.05,-0.56,-0.27,-0.12,-0.06,0.04,-0.13,-0.07,-0.05,-0.67,-0.44,-0.28,-0.19,-0.3,0.04,0.04,0.03,0.16,0.13,0.08,0.03,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.19,1.15,1.17,1.22,1.5,1.66,1.72,1.78,1.61,1.67,1.69,1.74,1.96,2.13,2.22,2.41,2.74,2.75,3.01,3.03,3,2.95,2.9,2.86,2.83,2.64,2.64,2.64,2.64,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.01,-0.05,0.06,0.5,0.57,0.44,0.12,0.72,0.45,0.36,0.12,0.2,0.06,0.06,-0.13,1.03,0.7,0.37,0.05,0.64,0.45,0.39,0.16,-0.24,0,0,0.32,0,0,
主营业务收入(万元),6663,5364,2872,70967,49115,29270,14281,87008,64598,39521,21841,109417,78863,54766,26220,71083,56713,40607,21815,81686,61618,39956,17822,65676,47359,29241,12122,72445,57796,41950,20775,91696,69072,46443,22371,94059,70286,45459,91068,80407,114507,
主营业务利润(万元),-1101,-1814,-247,749,1981,1778,1029,1132,3431,2927,1424,1618,3357,2480,1096,-1190,4247,3646,1799,4820,5111,3437,1415,-150,620,-122,-1017,7436,7771,5431,2828,13221,10014,6732,3328,13495,9763,6245,11938,10370,9827,
营业利润(万元),-7428,-5551,-1682,-4390,-3312,-1925,-961,-5947,-1060,93,122,-7145,-1858,-1095,-863,-14456,-4866,-2131,-970,-7106,-2452,-1450,-908,-11874,-7707,-5000,-3362,-5382,853,1004,579,3566,2960,1911,803,3614,3079,1791,3450,3119,2921,
投资收益(万元),-402,-321,-74,731,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,27,
营业外收支净额(万元),-0,--,--,5300,-59,-57,-1,-0,1,3,5,7749,1350,19,19,4562,40,40,0,7760,177,179,-4,331,99,39,69,62,--,-9,--,--,--,--,--,147,0,0,85,73,0,
利润总额(万元),-7428,-5551,-1682,910,-3370,-1982,-962,-5947,-1059,96,127,605,-507,-1076,-844,-9895,-4826,-2091,-970,654,-2275,-1271,-912,-11543,-7608,-4961,-3292,-5320,837,995,576,3717,3019,1978,803,3762,3127,1826,3535,3191,3145,
净利润(万元),-7428,-5551,-1682,459,-3372,-1983,-962,-6043,-1065,94,127,508,-543,-1113,-865,-9895,-4826,-2091,-970,654,-2275,-1271,-912,-11728,-7793,-4961,-3292,-5320,627,746,432,2545,2023,1326,538,2616,2095,1218,2360,2241,2145,
