报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-03-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.04,0.02,0,0.04,0.03,0.02,0,0.06,0.03,0.02,0.01,-0.76,-0.05,-0.04,-0.02,0,0.02,0.02,0.01,0.04,0.03,0.03,0.02,0.06,0.04,0.03,0.02,0.08,0.06,0.05,0.04,0.16,0.11,0.08,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,0.92,--,0.88,--,0.86,--,1.57,1.58,1.6,1.62,1.64,1.64,1.63,1.62,1.6,1.6,1.6,1.58,1.57,1.56,1.56,1.55,1.53,1.51,2.76,2.72,2.66,2.63,2.59,2.56,2.56,2.54,2.51,2.47,2.46,2.47,2.45,2.29,2.4,2.39,4.68,4.2,4.19,4.95,4.6,4.5,4.42,4.34,4.24,4.15,3.99,3.75,3.62,5.81,1.37,1.2,1.12,1.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.04,--,0.15,--,0.01,--,0.08,0.25,0.13,0.07,-0.07,-0.06,-0.04,0.24,0.16,0.1,-0.02,0.56,0.45,0.23,0.15,0.63,0.32,0.38,0.18,0.7,0.87,0.91,0.79,-0.17,0,0,0,0.21,0,0,0,0.73,0,0,0,-1.35,0,0,0,0.52,0,0.25,--,0.42,0.19,0.33,0.14,0.55,--,0.63,--,--,
主营业务收入(万元),150225,95258,36866,226520,168606,107361,43989,234201,174301,112277,49403,282892,221695,151885,74482,387287,293306,192965,87372,310632,220774,137492,67951,258893,186018,116103,57040,330413,244866,169418,69394,305911,212247,130077,50476,242707,184406,122483,56146,250030,179721,113754,53786,207383,134678,87344,41562,145878,100839,66730,25927,92547,62191,38283,18141,80416,36010,50921,27707,52184,11345,53831,50375,35515,
主营业务利润(万元),31486,19538,7432,43519,31069,19800,7810,42469,31154,19181,7962,31220,20026,9965,5031,42285,35262,24220,12501,44480,31727,20954,10772,41263,31179,20154,9809,44919,35946,23941,11332,47001,32212,20298,--,34235,26578,17796,8067,26210,18525,12733,6760,25940,20791,16631,10317,27637,22772,17055,7960,27741,18360,11912,6092,23989,12971,17929,10832,17594,3951,19173,17079,10568,
营业利润(万元),9177,4048,738,10341,6915,4419,1082,13855,8219,4873,1536,-138212,-12233,-10636,-4215,1662,5166,6293,3682,8546,5046,5377,3182,14901,11935,7776,4328,17730,15066,10903,4750,21566,14123,9390,3871,10107,9183,6816,4561,3011,392,1736,1352,7598,8955,8560,7554,15945,15089,11788,5096,17582,12915,9036,4531,15706,8911,14452,9767,13530,3006,11850,8314,5887,
投资收益(万元),1181,243,45,179,173,21,21,45,--,--,--,-159,-208,0,--,720,676,671,8,153,106,4,0,885,612,559,291,8810,1820,1145,692,3622,2795,1847,958,2527,1622,1302,660,-624,-144,-123,-74,-139,-275,-38,16,-106,-24,-6,30,317,79,68,38,361,250,-4,0,0,0,--,0,0,
营业外收支净额(万元),531,287,219,765,411,214,99,-1013,419,274,149,-1110,435,287,146,36,584,288,87,1437,1323,1104,936,843,536,186,8,1182,--,-19,--,-183,-382,--,--,-1257,0,0,0,64,0,0,0,-3,0,0,0,14,0,-4,4,-2,4,1,0,-7,0,-141,0,275,--,-184,0,0,
利润总额(万元),9708,4335,957,11106,7326,4633,1180,12842,8639,5147,1685,-139323,-11798,-10349,-4069,1698,5750,6582,3769,9983,6370,6480,4118,15744,12471,7963,4335,18912,15180,10884,4981,21383,13741,9177,3869,11413,10765,8070,5221,2473,342,1682,1309,7472,8700,8540,7588,15852,15079,11779,5131,17896,12998,9105,4570,16061,9003,14307,9692,13805,2977,11696,8116,5738,
净利润(万元),6548,2821,500,7892,4891,3111,777,10691,5373,3201,1042,-136148,-8612,-7205,-2950,871,3555,4270,2356,6251,4464,4593,2836,10502,7986,5053,2736,14731,11354,8074,3782,15822,10702,7246,3118,8932,8145,5953,3916,1760,104,1140,927,5249,6411,6135,5057,10207,9669,7395,3229,13490,10127,7647,4488,12623,7635,11969,6493,11496,1937,7172,4988,3721,
