报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-11-30,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),-0.11,-0.08,-0.02,0.05,0.04,0.04,0,--,0.01,0.01,-0.01,0.01,-0.01,-0.02,-0.05,0.26,0.2,0.15,0.02,0.11,0.16,0.12,0.09,0.66,0,0.61,0.15,0.03,0.17,0.17,0.13,0.03,-0.99,-0.26,-0.19,-0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.13,3.12,3.09,3.14,3.03,2.98,2.86,1.44,1.49,1.45,1.42,1.33,0,1.28,0.75,0.63,0.6,0.14,0.12,0.02,-0.01,0.95,1.02,1.16,1.4,1.52,1.54,1.55,1.55,1.52,1.52,1.52,1.51,1.71,1.72,1.74,1.77,1.71,1.71,1.69,1.68,1.69,1.68,1.65,1.64,1.67,2.78,2.7,2.57,1.72,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.23,0.15,-0.06,0.32,0.4,0.17,-0.18,0.43,0.14,0.12,-0.03,1.27,0,0.85,0.4,0.04,0.42,0.26,0.27,0.2,0.12,0.04,-0.06,-0.01,0.12,0,0.09,0,0.14,0,0,0,-0.22,0,-0.17,0,0.27,0,0.1,0,0.26,0,0.14,--,0.15,0.1,0.66,0.35,0.32,0.33,--,--,--,
主营业务收入(万元),144465,96074,34687,199645,149668,100900,44290,201716,143845,96674,42478,186490,135224,88582,38766,203381,146852,94445,38172,63608,46046,32663,17137,72412,179186,52892,35535,15836,59540,46635,31469,14986,55604,37068,29469,13724,57179,40714,26335,10361,39360,28686,19500,8781,45566,32714,21925,10592,49081,35947,24936,11825,44142,32852,23640,11155,42686,22469,44565,21225,36553,17858,30327,26652,24188,
主营业务利润(万元),13445,9354,2709,38136,28390,19757,6787,33708,21632,14323,2932,16065,9068,3627,-2282,42009,30245,18380,5438,13273,10040,7258,3538,17027,60549,12871,8619,2819,13053,11349,7054,2542,1914,683,1169,--,6549,5453,3277,1146,5330,4052,2739,1260,4291,4487,2894,1370,9552,7627,5701,2529,12632,9323,6702,2733,14588,8684,15256,6429,12439,5699,8665,8625,8140,
营业利润(万元),-7999,-5098,-1641,19456,14994,10860,2769,22045,9710,5894,-1029,1750,-1604,-4035,-5469,31373,22253,12898,3100,3475,5056,2991,2074,9830,49114,8088,5415,1341,3515,3782,2612,1074,-32570,-8148,-6185,-2215,-5405,-2093,-1228,-331,-687,-870,-573,-22,-6282,-2081,-1675,-771,203,1279,1393,490,5346,3536,2744,866,6780,5212,7818,3249,5784,2606,4867,4449,4288,
投资收益(万元),-18,-9,-3,8,2,10,1,6039,111,43,8,2457,400,329,-35,291,77,36,-37,343,188,18,-50,51,106,106,24,-22,3669,1783,-51,-39,79,-27,-60,-72,366,394,-66,-111,227,47,-13,-19,-978,41,-11,-51,55,19,-7,-72,-185,-25,-18,-31,-111,-68,-160,-84,-55,0,0,0,0,
营业外收支净额(万元),-595,-934,105,1104,847,604,75,1893,1455,1365,922,2223,972,192,27,13572,10304,10184,267,2180,1845,1777,1799,12560,26911,12865,520,158,4795,--,3182,--,--,--,--,--,-1462,0,--,0,117,0,0,0,-1975,0,0,0,-131,0,0,0,-26,-9,2,0,-67,0,1,0,-16,--,0,0,0,
利润总额(万元),-8594,-6032,-1536,20560,15841,11464,2844,23938,11165,7259,-107,3973,-632,-3843,-5442,44946,32557,23082,3367,5656,6900,4768,3873,22389,76025,20952,5935,1499,8309,8537,5794,1207,-32473,-8154,-6183,-1464,-4760,-544,-236,-111,1864,530,441,429,-8937,-1964,-1697,-790,393,1448,1487,434,5135,3502,2728,836,6602,5040,7659,3149,5713,2606,4877,4458,4201,
净利润(万元),-8649,-6162,-1720,3294,2606,2286,157,6846,687,462,-807,851,-863,-1164,-3258,16265,12261,8991,1335,3393,5065,3747,2932,21019,41809,19643,4862,1034,5358,5493,4272,814,-31591,-8273,-6085,-1476,-4942,-847,-411,-111,854,506,497,513,-7821,-1978,-1468,-705,746,872,819,261,3278,1781,1469,502,5121,4008,5850,2286,4068,1746,3267,2987,2815,
