报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.5,0.32,0.1,0.84,0.43,0.29,0.08,0.72,0.62,0.41,0.15,0.67,0.51,0.35,0.14,0.62,0.29,0.47,0.36,0.23,
每股净资产(元),6.56,6.4,6.23,6.13,6.01,5.69,5.62,5.54,5.45,5.24,5.11,4.95,4.8,4.63,4.53,1.92,1.58,1.39,0.91,0.73,
每股经营活动产生的现金流量净额(元),0.84,0.57,0.3,-0.08,-0.15,-0.15,-0.03,0.59,0.37,0.17,0.02,0.38,0.43,0.28,0.12,0.25,0.04,0.46,0.27,0.19,
主营业务收入(万元),44804,29943,14698,53697,30310,19492,7681,34363,27337,17549,7818,31727,22486,14151,6459,25208,11278,18562,14327,10381,
主营业务利润(万元),25224,15831,7172,32678,18273,11513,4873,21320,17114,10802,4923,19366,13920,8904,3830,15292,7106,11806,8555,6187,
营业利润(万元),11313,7233,2185,16174,7808,5102,1448,12527,11181,7417,2881,11105,8252,5425,2089,8315,3948,6190,4780,3456,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),902,734,21,605,207,214,12,299,214,82,8,377,544,388,22,34,1,88,168,53,
利润总额(万元),12215,7967,2205,16780,8016,5315,1460,12826,11396,7498,2889,11482,8796,5813,2111,8349,3949,6278,4948,3509,
净利润(万元),7902,4888,1490,12828,6581,4405,1233,11007,9573,6339,2354,9829,7442,4920,1782,7185,3342,5440,4141,2616,
净利润(扣除非经常性损益后)(万元),--,4297,--,12440,--,4224,--,10753,--,6269,--,9508,--,4590,--,7157,3342,5365,3999,2576,
经营活动产生的现金流量净额(万元),14333,8956,4732,-1321,-2379,-2332,-443,9045,5710,2560,242,5786,6601,4276,1828,2934,414,5346,3126,2198,
现金及现金等价物净增加额(万元),1885,4382,3309,-22249,-4082,-6228,-2879,-10337,-6867,-5812,-1905,38910,40053,40509,47987,-3662,-1882,3810,1205,1060,
总资产(万元),154491,160846,156101,161617,132147,126758,124132,124398,121534,118475,113841,113019,99957,91082,90129,36566,28153,25871,15300,11391,
流动资产(万元),62625,67077,62309,66423,61681,57123,53726,53695,57926,58349,59388,60009,58237,57579,64051,16684,16004,16577,10777,7317,
总负债(万元),36431,45346,44738,52348,37629,39391,37787,39286,37855,38032,35385,36917,26242,19889,20538,14489,9918,9899,4768,3001,
流动负债(万元),33197,40103,32619,41869,29095,24121,23479,16728,13462,13638,10992,12524,3804,2807,5188,4889,7918,7899,3268,3001,
股东权益不含少数股东权益(万元),111579,100867,98163,96451,94519,87367,86345,85112,83679,80444,78456,76102,73715,71193,69591,22077,18234,15972,10532,8390,
净资产收益率加权(%),7.78,4.95,1.53,14.16,7.41,5.05,1.44,13.66,11.93,8,3.05,15.31,12.26,8.98,4.66,38.5,19.75,41.05,43.77,36.6,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
