报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),-0.25,-0.17,-0.07,0.54,-0.02,0.11,0.09,0.39,0.02,-0.08,-0.03,0.27,0.08,0.01,-0.01,0.24,0.21,0.11,0.03,0.52,0.07,0.06,0.04,0.36,0.18,0.08,0.05,0.2,-0.07,-0.06,-0.02,0.16,-0.06,-0.04,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.33,--,4.16,4.09,4.11,4.12,4.09,4,5.12,5.09,4.64,4.63,4.71,4.67,4.5,4.43,2.71,2.66,2.39,--,2.44,2.46,1.7,1.72,1.85,1.74,1.7,1.7,1.71,1.72,1.79,1.84,1.81,1.83,1.8,1.81,1.82,1.82,1.94,1.94,1.94,1.93,1.95,3.47,3.4,3.37,2.51,3.66,3.43,3.34,--,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.3,--,-1.87,-0.99,-0.68,-1.59,-1.26,-1.13,-0.46,-4.55,-3.54,-2.26,-0.04,-4.88,-3.83,-2.86,-2.04,-0.24,-0.94,--,-0.31,0.44,-0.03,-0.03,-0.62,0.14,0,--,0,-0.81,0,0,0,0.29,0,0,0,-0.16,0,0,0,0.1,0,0.1,0,0.13,0.1,0.41,0.16,0.16,--,0.69,--,--,
主营业务收入(万元),49669,28212,13542,394747,109879,67043,13802,296164,103088,86583,25123,35445,28386,26432,1274,16420,13587,9713,5901,32745,22482,17774,11273,209251,43453,21971,6046,42981,351,74,0,37518,1072,1049,1027,4189,3230,2413,1314,4292,3363,2408,1189,5866,3643,2600,1371,5300,4175,2783,1298,6305,5822,4071,1640,6941,3895,5644,2004,4015,2356,4894,4797,4644,
主营业务利润(万元),13727,8754,5326,129345,30822,21312,4554,73995,24732,20260,6546,6624,5737,4994,884,8792,6722,5491,4831,14747,11533,8748,5351,51858,18178,10783,3148,10360,215,-25,0,10972,-88,-92,--,853,543,419,227,850,713,552,249,2022,1034,736,383,1500,1230,840,382,2562,2706,1964,697,3233,1801,2437,650,1323,817,2172,2002,1799,
营业利润(万元),-34659,-18454,-8755,74163,329,13024,12034,63337,14577,1059,-341,-85,8116,878,-1526,25730,22802,11747,2700,43172,6475,5446,3491,40815,12225,7360,1743,6113,-2788,-2250,-1086,9103,-1364,-1026,236,-862,-480,-378,-152,-1824,-1091,-438,-324,57,-374,-243,-80,-1314,126,218,109,1631,2028,1482,468,2180,1273,2205,374,875,534,1339,1296,1276,
投资收益(万元),-4665,-2701,-1541,17426,17136,19095,20077,32665,13295,-56,152,10864,11092,984,-253,25967,23386,10945,-225,41081,45,45,--,--,--,-253,-27,1072,36,33,29,120,--,--,0,1141,0,--,0,-5,561,561,280,-0,0,0,0,-21,0,0,0,0,0,0,0,197,197,155,94,9,--,0,0,0,
营业外收支净额(万元),-141,-14,-41,-2139,-1934,334,-69,-729,-663,-604,-58,29165,-13,11,-28,-100,-75,6,-16,55,-138,-134,-32,960,153,4,14,34,--,70,75,-1104,0,--,--,-13,0,--,0,-133,0,0,0,-11,0,0,0,-489,0,0,20,81,68,42,0,76,0,68,0,144,-0,0,0,0,
利润总额(万元),-34800,-18468,-8796,72025,-1605,13358,11965,62607,13915,455,-399,29081,8103,889,-1554,25630,22727,11753,2684,43226,6337,5312,3459,41775,12378,7364,1757,6147,-2706,-2180,-1011,7998,-1364,-1026,237,266,-409,-388,-152,-1955,-632,83,-44,47,-373,-241,-80,-1825,186,258,130,1712,2096,1524,488,2453,1504,2913,612,1422,534,1353,1416,1272,
净利润(万元),-26284,-14377,-5353,44074,-1299,8892,7684,31986,2016,-6602,-2475,21825,6801,1005,-950,19552,17013,9136,2117,32914,4544,3781,2530,21091,10077,5434,1411,5796,-2098,-1631,-605,4756,-1072,-742,127,541,-397,-378,-150,-1634,-615,91,-39,52,-360,-234,-76,-1772,120,175,86,1076,1392,1012,322,2020,1222,2107,456,1114,454,1150,1204,1081,
净利润(扣除非经常性损益后)(万元),-33246,-18710,-7513,16931,-30399,-19454,-6965,7164,-8626,-6376,--,-8089,--,969,--,-4202,--,719,--,1327,0,3845,--,20643,--,5362,0,4506,0,--,--,5785,0,-819,--,-1366,0,-369,0,-1510,0,-430,0,62,0,-235,0,-1336,0,147,0,955,1346,983,0,1892,1153,1619,456,769,--,--,--,--,
经营活动产生的现金流量净额(万元),-95969,-58798,-152210,-256671,-308478,-238669,-93351,-173047,42457,87115,-24668,-180462,-154186,-81477,-55951,-130676,-103456,-93299,-28886,-288256,-224454,-143046,-2736,-309020,-242443,-181314,-59276,-6928,-27355,-8369,-9028,12639,-526,-539,-11037,2531,-380,94,-382,-14361,-10450,-4680,-10213,5081,257,1210,-800,-2904,-580,-616,290,1788,0,934,0,1256,739,2071,807,809,--,2113,--,--,
现金及现金等价物净增加额(万元),2678,-24157,-124993,216026,166545,226325,201953,-279816,-117226,-109836,-112772,316811,60764,110414,-16785,-91258,-40132,-12479,7845,-93871,-120185,-126023,-66534,245769,315008,389231,189857,2810,4806,11137,-5426,-1632,-11036,-11049,-11037,10329,-392,78,-386,-11497,-10653,-9588,-10273,3397,-1100,128,-1828,-7700,-1191,-802,357,-1394,0,-5592,0,18371,3103,-2337,-59,5252,--,-109,--,--,
总资产(万元),4082018,3585546,3438409,3347804,3101942,3025114,2782725,2418144,2452722,2391372,2247815,2222620,1715084,1709483,1485938,1381521,1364405,1349055,1268906,1203115,1122903,1029850,957265,930597,931484,749615,406018,148893,127890,113535,96893,95763,31171,31277,36488,34805,30946,31368,32855,32268,36548,37607,35451,33580,32811,33143,33135,34136,36334,36165,36687,35422,37555,37724,37124,37127,22278,21480,19606,18875,9133,8335,8648,6676,
流动资产(万元),3463103,3105430,2942289,2879790,2704353,2659493,2412273,2072624,2257579,2200625,2009980,2071800,1621910,1630544,1414924,1285822,1290922,1330758,1251873,1185968,1117618,1024636,949896,925871,926527,732271,397876,140425,123248,107880,90937,90652,27870,27878,31610,31730,23488,23577,24746,23878,24945,20910,23265,21175,23720,23863,23703,24425,25524,25951,--,--,0,--,22070,0,0,0,0,0,4531,3511,4786,3344,
