报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.31,0.4,0.22,0.83,0.59,0.73,0.37,1.49,1.06,0.65,0.32,1.18,0.82,0.5,0.25,1.03,0.71,0.48,0.21,0.89,0.16,0.71,0.55,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,9.41,9.09,8.94,8.69,8.38,8.15,4.44,4.23,0,--,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-3.26,-1.4,-1.27,-5.06,-4.46,-3.43,-4.06,1.01,-0.87,0.88,-1,
主营业务收入(万元),703886,450111,219604,778591,560229,358215,174142,592584,440099,281338,134560,462224,338313,211653,99803,319545,224317,137700,63244,221338,43348,160173,114711,
主营业务利润(万元),70277,42533,17970,69242,46802,28560,12321,49929,34732,21324,9596,37026,25031,15561,7363,25700,17228,10614,4801,18015,3279,13528,9989,
营业利润(万元),21409,13209,6222,23577,17627,10696,5414,19531,13480,8200,4101,15194,10665,6321,3190,11355,7378,4458,1998,8514,1517,6289,3964,
投资收益(万元),27,74,80,116,49,37,12,-46,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业外收支净额(万元),664,236,358,599,-263,-77,-70,-180,-47,-15,1,-410,-399,-86,-49,-112,-44,-9,3,-196,-23,-280,-117,
利润总额(万元),22073,13445,6580,24176,17364,10618,5344,19350,13434,8185,4102,14784,10265,6235,3141,11244,7335,4449,2001,8318,1494,6009,3847,
净利润(万元),16588,10328,5099,18099,12913,7894,3991,14355,9965,6077,3041,11065,7700,4674,2355,8406,5495,3332,1501,6211,1118,4476,2918,
净利润(扣除非经常性损益后)(万元),15918,10039,4773,17531,13129,7965,4044,14513,10006,6088,3041,11373,--,4738,--,8493,--,3339,1500,6355,1124,4686,3006,
经营活动产生的现金流量净额(万元),-58718,-14650,-70006,-16362,-29062,-20261,-45911,-27446,-43227,-31547,-21287,-17052,-30572,-13140,-11867,-47503,-41871,-32149,-28454,7056,-6075,6138,-4988,
现金及现金等价物净增加额(万元),18831,47254,-7348,-8802,-35262,-19608,-33377,30260,-10476,-1131,11136,10086,-3001,4279,7264,2146,9359,31388,-18049,6490,-2121,10345,823,
总资产(万元),793651,739560,671839,567833,512875,498147,474894,445423,394758,362323,354359,312037,307013,265692,261774,221755,219879,213062,149594,147948,0,103996,71553,
流动资产(万元),686668,658339,603432,504886,457546,446316,427086,399043,365756,335623,329358,288820,290634,251733,248799,209829,210000,203537,140190,138580,--,97517,65935,
总负债(万元),470805,428916,367419,385303,336948,325797,305907,280424,292583,264797,258751,220398,218739,180444,177707,140044,141079,136617,118490,118344,--,80578,60364,
流动负债(万元),470805,428916,367419,385303,336948,325797,305907,280424,292583,264797,258473,220398,218739,180444,177707,140044,141079,136617,118490,118344,--,80578,60364,
股东权益不含少数股东权益(万元),312265,307834,302747,179789,174611,171063,167160,163169,100480,96592,94682,91641,88276,85249,83874,81518,78607,76445,31104,29603,0,23392,11189,
净资产收益率加权(%),5.94,3.92,2.3,10.55,7.63,4.72,2.42,13.31,10.37,6.42,3.26,12.79,9.02,5.57,2.85,15.13,11.73,10.66,4.94,23.44,4.67,27.97,33.04,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
