报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
净利润(扣除非经常性损益后)(万元),-1934,-1193,-1218,-6501,-1556,-1535,-1080,-2177,-1593,-1500,--,-1598,--,-541,--,-29,--,81,--,192,--,243,--,-5294,--,-1704,0,297,0,48,0,-2486,0,531,--,160,0,454,0,31,0,763,0,268,0,1121,0,1725,0,1287,0,2055,1678,1199,--,2124,--,1238,0,0,--,
经营活动产生的现金流量净额(万元),-8630,11716,2417,-9243,-7275,-2814,-2222,2332,-463,-450,-223,-866,-1842,-1923,-10,-5660,-3688,-2250,310,633,419,-621,-391,1999,1134,-23,-395,3146,1861,1366,-207,3571,2250,428,217,741,864,-130,-245,-1597,-1152,95,-346,547,2248,-222,-103,5444,1188,897,656,769,0,533,--,615,382,0,1544,0,--,
现金及现金等价物净增加额(万元),-11822,-9192,-6400,9863,12521,23215,-2740,-2649,-5583,-6286,-3666,3691,-2037,-285,-49,-5731,-3395,-2544,-2785,3822,207,5674,5066,-89,233,-1420,189,2279,1609,2710,-322,-9,562,1788,-1827,-3661,-2073,81,-1324,3112,475,406,88,-955,41,-1201,63,-17,-2211,-1872,105,-8511,0,-4795,--,13693,393,0,-341,0,--,
总资产(万元),81850,87260,77884,79632,85433,96014,69449,63664,63903,62878,63212,56989,51174,53223,51142,51575,51886,50241,48174,48066,45609,44991,42572,36318,40692,41411,45470,45055,45562,47498,45846,44637,52860,55325,48676,51650,68230,71349,69498,65950,65576,61522,60021,56826,56883,53667,52660,50526,39936,41458,37454,34923,33953,32442,30591,29962,13345,0,10283,8902,5358,
流动资产(万元),35772,40664,39646,42105,54921,67396,42160,36353,34505,33296,33362,32460,27616,29531,27542,27673,30121,28265,26796,27711,30268,29407,26640,20034,24041,22761,26411,25670,25938,27636,25575,23733,31792,34407,27851,29687,33404,36761,35114,31483,33152,29394,27918,25389,24875,21788,21987,20434,17276,16944,--,0,0,0,16251,0,7390,0,0,0,2717,
总负债(万元),30415,35216,25025,25612,25464,36214,43316,36466,34793,34082,34288,28971,23158,24878,23310,22940,24203,22713,20898,21418,19520,19281,17213,11107,11979,10812,13766,12529,13909,15559,13965,12784,17471,20239,14253,17425,30440,33505,32029,28410,25641,24283,22809,19742,20685,19659,19573,17726,9190,11013,8580,6738,7436,6382,6169,7785,7686,0,6308,--,1796,
流动负债(万元),27171,31994,21653,22239,21906,32678,39781,32930,29618,28906,29113,23795,21121,22840,21273,20903,22149,20761,18946,19467,19520,19281,17211,11104,11976,10809,13763,12526,13506,15156,13562,12381,16484,19261,13327,16523,27399,26458,25012,21050,19316,15765,14290,11225,11973,10150,10064,10005,6716,8539,--,0,0,0,4645,0,5605,0,0,0,1796,
股东权益不含少数股东权益(万元),45400,46028,46204,47367,52825,52703,19130,20130,21994,21770,21992,21046,21066,21060,20732,21525,21495,21404,21354,21227,21206,20990,20729,20658,23692,24988,26025,26679,25548,25521,25450,25424,28153,27935,27366,27313,27584,27490,27138,27032,29516,29065,29041,28865,28404,28044,27197,26935,26856,26586,25911,25210,24836,24357,24422,22178,5658,0,3975,4482,3562,
净资产收益率加权(%),-4.19,-2.48,-2.39,-16.93,-3.16,-4.34,-3.8,2.89,4.87,2.9,3.32,-2.25,-1.98,-2.18,-3.75,1.4,1.26,0.85,0.06,2.71,--,1.3,0.55,-25.44,--,-6.76,0,1.27,0,0.38,0,-7.79,0,--,--,1.27,0,1.67,0,0.85,0,2.63,0,6.94,0,0,0,6.55,0,0,0,8.51,0,0,--,42.22,--,0,36.71,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
