报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
基本每股收益(元),0.29,0.19,0.06,0.48,-0.08,0.02,-0.04,-0.12,-0.19,-0.12,-0.08,0.05,0.03,0.04,-0.05,0.4,0.13,-0.28,-0.14,-0.14,-0.24,-0.15,-0.1,0.04,0.06,0.04,0.03,0.04,0.05,0.03,0.02,0.5,0.44,0.26,0.48,0.4,0.26,0.25,0.53,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.36,2.36,3.07,3.12,2.86,2.45,2.58,2.73,2.62,2.72,2.77,2.86,2.88,2.86,2.85,2.82,2.83,2.81,4.29,4.27,4.2,2.19,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.81,-0.99,-0.43,0.41,-0.31,-0.55,0.01,-0.95,-1.12,-1.38,-0.48,-0.38,-0.87,-0.83,-0.38,0.61,-0.39,-1.01,-1.15,0.71,-0.22,-0.37,0.96,--,-0.28,1.05,-0.53,
主营业务收入(万元),119101,82924,40981,246059,227729,143340,63276,352144,234288,169239,63803,282217,184718,116488,53387,238231,143721,85802,40584,198168,139122,93155,43036,163169,115764,73975,31207,202962,146525,95445,37188,187414,134426,87223,160460,119996,74664,155127,139591,
主营业务利润(万元),53003,33072,14122,77378,8843,7171,2242,14332,8667,7047,2077,10722,7677,3572,1070,7634,4430,2635,892,8116,5836,4495,1898,12415,8541,5878,2782,13968,10385,6898,2567,15152,12110,7488,14679,10858,6689,10372,11262,
营业利润(万元),36926,22401,9110,57137,-4585,-1919,-2067,-6845,-5872,-2864,-2210,-7181,-4716,-4065,-2342,-7008,-4972,-5852,-3038,-7403,-5442,-3446,-1851,66,288,459,332,86,288,209,64,3928,3726,2039,3555,2410,1648,1776,3479,
投资收益(万元),--,--,--,--,47,1,1,26,--,0,--,391,14,0,--,3075,3075,225,--,1032,1032,114,90,21,21,21,--,23,14,14,0,65,--,0,4,--,--,--,24,
营业外收支净额(万元),6533,6372,5,5097,3082,2719,1156,3996,2069,1044,677,10910,7958,7525,1542,19824,10326,731,464,4202,854,730,99,555,603,202,149,--,--,--,--,0,--,19,175,214,135,283,250,
利润总额(万元),43459,28773,9115,62234,-1502,800,-911,-2848,-3803,-1820,-1533,3730,3242,3460,-799,12816,5354,-5121,-2574,-3200,-4588,-2716,-1752,621,891,661,481,899,856,539,191,4657,3813,2058,3730,2624,1783,2059,3729,
净利润(万元),32630,21488,6708,43614,-1703,352,-861,-2419,-4019,-2409,-1741,1033,633,733,-839,6409,2122,-4449,-2279,-2229,-3909,-2357,-1534,712,930,624,401,647,730,507,186,4552,3754,2077,3867,2732,1822,1754,3686,
