报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.62,0.35,0.12,0.54,0.33,0.13,0.09,0.78,0.58,0.34,0.11,0.7,0.49,0.26,0.1,0.48,0.32,0.17,0.19,0.91,0.63,0.47,0.71,0.54,1.27,0.7,
每股净资产(元),4.26,3.93,3.69,3.54,3.24,3.04,6.49,6.65,6.45,6.21,6.23,6.12,5.92,5.69,5.73,5.63,5.47,5.32,11.75,11.56,11.3,1.66,1.21,--,2.12,0.95,
每股经营活动产生的现金流量净额(元),0.82,0.43,0.15,0.94,0.5,0.18,0.22,1.09,0.63,0.28,0.1,0.77,0.43,0.25,0.06,0.55,0.16,0.03,-0.01,0.43,0.18,0.49,0.83,--,1.37,0.54,
主营业务收入(万元),67186,40049,16883,64903,39560,22408,10141,34693,23391,14243,5913,27380,19149,11344,4146,17269,11279,7228,3341,14080,9075,6006,8372,5626,3536,446,
主营业务利润(万元),52406,31068,12538,49238,30236,16858,7083,26757,19612,11731,4732,22509,15592,9298,3480,14712,9533,6124,3093,12278,7876,5218,7202,4839,3070,402,
营业利润(万元),20728,11695,4133,14258,10389,3855,1061,10424,8094,4761,1355,9987,6940,3733,1580,6577,4424,2151,891,4365,2623,1890,3368,2580,1978,231,
投资收益(万元),910,664,456,726,22,-4,-1,42,-7,-7,-4,-5,1,2,--,--,--,--,--,--,--,0,9,--,0,--,
营业外收支净额(万元),542,83,1,1737,236,231,170,845,492,294,304,587,434,189,-5,651,422,426,375,727,599,459,163,97,0,-0,
利润总额(万元),21270,11778,4134,15996,10625,4085,1231,11268,8586,5055,1659,10574,7374,3922,1575,7228,4846,2576,1267,5092,3222,2349,3532,2677,2076,231,
净利润(万元),18216,10154,3515,15684,9584,3752,1161,10250,7642,4462,1434,9214,6501,3475,1354,6369,4251,2280,1124,4542,2957,2103,3135,2385,1813,232,
净利润(扣除非经常性损益后)(万元),--,9995,--,13598,--,3550,--,9600,--,4282,--,8740,--,3304,--,5972,--,1941,--,4098,--,1720,3096,--,1760,232,
经营活动产生的现金流量净额(万元),23963,12417,4297,27169,14491,5324,2883,14340,8350,3735,1306,10148,5639,3343,779,7194,2173,429,-72,2564,1056,2184,3680,1677,1961,180,
现金及现金等价物净增加额(万元),13382,20862,18727,-41191,-10183,-7220,-12688,2025,2980,-283,576,-1474,-5133,-4726,506,4577,165,-1372,-428,60654,59407,1378,1573,646,2535,186,
总资产(万元),159764,143662,133766,132756,122420,105250,107717,126020,94005,90090,90232,89780,86265,85658,78685,78412,74584,72394,72622,71720,69385,9323,7245,--,3708,417,
流动资产(万元),78809,67051,65424,64721,77036,78818,79884,97929,80612,77495,77591,77229,74199,73883,75510,75104,71998,69874,69876,69204,66968,7163,5562,--,3365,358,
总负债(万元),32810,27365,25588,29160,28004,17017,22076,38240,8832,8098,7967,8949,8147,10567,3075,4155,2445,2227,2111,2332,1582,1867,1893,--,679,100,
流动负债(万元),31918,26509,24768,28375,27387,16383,21424,37570,8832,8098,7967,8949,8147,10567,3075,4155,2445,2227,2111,2332,1582,1867,1893,--,679,100,
股东权益不含少数股东权益(万元),124555,114794,107207,102924,94065,88233,85641,87780,85172,81992,82264,80830,78118,75091,75611,74256,72139,70167,70511,69387,67803,7456,5352,--,3029,317,
净资产收益率加权(%),16.02,9.33,3.35,16.69,10.52,4.26,1.34,12.24,9.21,5.48,1.76,11.95,8.53,4.65,1.81,8.9,5.89,3.22,1.61,16.54,--,32.85,72.59,--,125.17,131.41,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
