报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,
基本每股收益(元),0.03,0.01,-0.02,0.05,-0.07,-0.06,-0.03,-0.01,0.01,0,0.01,0.02,-0.01,-0.01,0,0.04,0.01,0,0,0.14,0.11,0.04,-0,0.03,-0.03,-0.01,-0.01,-0.13,-0.04,-0.02,-0.01,-0.11,-0.06,-0.05,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,0.89,0.89,0.9,0.9,0.87,0.87,0.87,0.86,0.84,0.77,0.73,0.76,0.7,0.72,0.72,0.73,0.82,0.84,0.85,0.86,0.87,0.89,0.94,1.03,0.96,0.99,1.01,1.01,1.07,1.1,1.12,1.14,1.16,1.14,1.15,1.19,1.11,1.11,1.12,1.16,1.12,1.06,1.11,1.14,1.22,1.06,0.87,0.8,0.84,0.83,1.89,1.83,1.7,1.65,2.81,2.82,4.17,3.31,3.21,4.57,--,2.49,2.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.04,-0.05,-0.01,0.23,0.16,0.13,0.12,-0.14,-0.1,-0.06,0.06,0.55,0.29,0.09,0.03,0.02,0.06,0.05,0.02,-0.08,0.31,0.19,-0.1,-0.11,0,--,--,0.13,0,--,--,0.01,0,0,--,0.12,0,0,--,-0.51,0,-0.42,--,0.06,-0.06,0.52,0.37,0.63,0.18,0.11,--,--,--,--,--,--,--,--,--,0,--,--,--,
主营业务收入(万元),8889,5955,2094,8061,4842,2743,1130,7278,5331,3528,1735,9736,4545,2899,1363,7450,5783,4280,2622,13133,10492,3704,1683,6008,3859,2818,1072,4331,3157,1742,884,4045,2489,1561,961,4564,2013,1493,1095,6138,3786,2453,1178,10675,7127,4154,1855,11953,7149,3955,1419,12123,6679,4192,1894,6198,2256,13101,5946,12565,5395,12073,12884,33861,16251,33309,15885,64361,28518,20513,16210,21173,10138,9481,4987,
主营业务利润(万元),2697,1795,706,2641,2420,1369,498,3579,2516,5106,666,3960,2255,4167,595,3605,2598,1695,858,4706,3795,1667,758,2931,1706,1218,488,1956,1371,919,523,1517,1055,727,--,2027,978,722,491,2364,1603,1168,520,3666,2417,1331,415,5048,2880,1870,718,5548,3859,2221,1157,3347,1373,4530,1984,3563,1052,1911,3586,-1309,-346,-10669,2961,2908,6713,141,1115,1424,0,615,362,
营业利润(万元),935,654,-117,381,-220,-355,-297,1149,1022,594,375,1400,535,234,124,1239,683,476,208,2472,2332,761,157,846,40,121,26,-1035,-206,-31,9,-962,-416,-325,56,581,-281,9,222,-2445,-508,-201,-167,-444,-242,-407,-511,756,-363,-342,-257,906,426,-49,178,480,646,595,279,326,-627,-4702,341,1052,0,-10855,-2542,3098,0,581,0,3139,0,1130,411,
投资收益(万元),88,-13,-6,-26,-19,-13,-6,120,143,149,156,243,-26,-19,-6,-21,-19,-12,-5,-10,-3,-3,-6,-22,-19,-14,-6,-16,-19,-13,--,-26,0,--,0,-38,-23,-9,-22,257,-231,-154,-77,-308,-231,-154,-77,-284,-207,-130,-77,-301,-499,-427,-359,-173,-22,2038,650,545,700,-3041,277,4425,1210,3143,2543,272,868,2963,0,1173,0,1088,125,
营业外收支净额(万元),63,3,3,1686,-0,-0,-0,-28,5,5,-3,-330,19,17,32,-0,-0,-6,0,-8,4,3,--,-128,-43,-43,-42,-1,--,-3,--,64,--,10,--,93,0,--,-0,-50,0,-1,-1,57,0,0,2,-24,0,0,-3,-10,-4,1,0,990,0,-277,-263,-40,0,0,0,0,-87,0,-62,0,0,0,0,174,--,--,--,
利润总额(万元),999,657,-114,2067,-220,-355,-297,1120,1027,599,372,1071,554,252,156,1239,683,470,208,2464,2335,765,157,718,-3,78,-17,-1036,-204,-33,4,-898,-395,-315,66,640,-322,-22,200,-2040,-575,-203,-127,-402,-168,-383,-481,877,-318,-364,-280,859,71,-465,-178,1297,1585,2357,666,830,92,-8265,632,1385,541,-9047,-228,2333,2584,3124,2314,5356,2485,2370,805,
净利润(万元),238,121,-185,380,-557,-471,-281,-103,89,5,81,201,-42,-79,1,299,52,27,17,1162,947,356,-8,247,-212,-99,-84,-1112,-321,-170,-102,-927,-526,-380,10,62,-475,-211,4,-1358,-507,-228,-131,-406,-198,-321,-386,386,-255,-249,-141,558,-197,-694,-299,1110,1358,2201,635,654,94,-7952,443,1573,401,-9867,-557,-1118,1337,2924,2115,4076,2041,2349,804,
