报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.22,0.17,0.13,0.1,0.23,0.15,0.1,0.08,0.37,0.25,0.22,0.08,0.38,0.06,0.2,0.21,
每股净资产(元),1.73,1.72,1.72,1.72,1.72,1.72,1.8,1.78,1.73,1.69,2.23,2.13,2.05,1.99,3.97,3.9,3.77,3.74,2.23,2.15,0,1.77,1.72,
每股经营活动产生的现金流量净额(元),0.11,0.05,0.02,-0.06,-0.11,-0.1,-0.1,0.05,0.07,0.07,0.04,0.04,0.04,0.04,-0.04,0.35,0.1,0.17,0,0.21,-0.03,0.24,-0.07,
主营业务收入(万元),20038,14226,6610,25105,17258,11826,5738,38211,29554,21221,10103,25557,15939,10704,4568,20755,14175,9421,4253,19237,4071,15503,11917,
主营业务利润(万元),3610,2344,1103,4639,3433,2539,1256,9341,7373,5340,2666,8340,5214,3295,1300,5249,3666,2480,1086,4535,895,2870,2560,
营业利润(万元),448,343,199,369,377,570,391,4323,3750,2713,1655,4244,2603,1564,649,2520,1674,1393,521,2426,389,1223,824,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
营业外收支净额(万元),201,163,125,280,178,102,45,799,313,290,134,-60,165,163,25,389,112,104,4,134,8,131,315,
利润总额(万元),649,505,324,649,555,672,437,5122,4063,3004,1789,4184,2768,1728,674,2908,1786,1497,525,2560,397,1354,1138,
净利润(万元),522,401,263,489,319,438,351,4264,3379,2492,1507,3538,2347,1463,582,2467,1503,1259,435,2162,332,1137,1189,
净利润(扣除非经常性损益后)(万元),--,256,--,238,--,351,--,3573,--,2238,--,3583,--,1324,--,2138,--,1154,432,2042,324,984,875,
经营活动产生的现金流量净额(万元),2198,981,463,-1224,-2112,-2067,-1983,908,1424,1433,598,546,566,553,-293,2637,763,1318,4,1188,-190,1383,-417,
现金及现金等价物净增加额(万元),-4223,-245,-325,-4144,-4036,-3096,-2054,-3006,-1936,-461,-79,818,934,-4499,-2330,10532,12157,16384,198,168,-361,152,30,
总资产(万元),53314,52652,53537,53057,52766,53101,52545,51963,50236,50070,49376,48526,46535,38095,37831,37762,37286,39430,22948,22006,0,20725,20011,
流动资产(万元),24806,28756,30012,30242,30227,30536,30103,29158,27453,27806,27227,26570,24673,17517,19328,20542,22968,26827,10396,9322,--,7986,8400,
总负债(万元),19131,18590,19614,19001,18880,19096,17046,16816,15974,16696,15466,16123,15349,7793,7650,8163,8651,11039,10269,9762,--,10660,10224,
流动负债(万元),17179,16606,17596,16951,6078,6295,4422,4195,3520,4247,3023,3704,2410,5977,5834,6347,6746,9134,8364,7857,--,9174,8814,
股东权益不含少数股东权益(万元),34183,34062,33924,34056,33886,34005,35498,35147,34262,33375,33910,32403,31186,30302,30181,29599,28634,28391,12679,12244,0,10065,9787,
净资产收益率加权(%),1.53,1.18,0.77,1.42,0.92,1.25,0.99,12.67,10.11,7.46,--,11.46,7.72,4.88,1.95,17.56,11.2,9.78,--,19.4,0,11.48,12.63,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
