报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),0.25,0.17,0.1,0.55,0.48,0.35,0.13,0.7,0.43,0.34,0.03,0.55,0.4,0.34,0.19,0.55,0.25,0.13,0.05,0.21,0.21,0.19,0.15,0.16,0.04,-0.03,-0.02,-0.08,0.07,-0.01,-0.02,0.09,0.02,-0.03,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,2.28,2.13,2.08,1.92,1.73,1.44,1.32,1.23,1.19,1.19,1.17,1.13,0.98,0.9,0.83,0.84,0.86,1,0.92,0.92,0.94,1.06,1.01,1.03,0.86,0.9,0.93,0.95,1.23,1.21,1.21,1.2,1.18,1.05,1.06,1.03,1.03,1.73,1.78,1.93,1.96,2.12,2.15,2.06,2.06,2.15,3.79,2.27,2.36,2.17,2.31,2.17,2.14,2.11,2.1,1.93,1.89,1.92,2.01,1.96,2.03,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.96,0.74,0.38,0.71,0.36,0.42,0.23,-0.05,-0.12,-0.22,-0.09,0.88,1.25,1.09,0.3,-0.26,-0.31,-0.27,-0.06,1.01,0.77,0.38,0.17,-0.14,0,--,0,-0.04,0,0,0,1.08,0,0,0,-1.35,0,0,0,0.38,0,0.16,--,0.29,0.3,-0.06,0.26,0.64,0.03,0.1,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),103288,67310,28462,128319,96077,61367,37953,148746,114639,93992,14942,178055,112494,92992,56743,148562,58817,28364,10575,153001,134496,116048,66310,101737,31895,7974,119,171883,61133,1181,659,97326,9090,5477,2924,113030,2083,1797,986,78032,39097,37760,12550,39014,13047,7600,2262,9768,9662,7193,971,22205,25248,22769,8564,51395,30571,45428,22446,35639,17484,8923,6331,13749,7876,26824,11391,40746,18386,49042,13740,152143,
主营业务利润(万元),35547,23651,10619,42433,33311,21020,13062,49826,37787,30338,3966,62125,42234,35192,21868,62771,27127,13206,5463,33295,26729,22482,16659,26336,9719,1363,-70,35695,9812,289,-5,17536,1775,774,--,16396,221,247,310,18344,8145,7599,2311,7064,917,306,11,-29,1531,2148,149,7032,9013,8573,2792,19744,11428,16892,8432,12247,5386,1558,1182,318,7,473,269,1569,2271,1871,3198,2928,
营业利润(万元),27798,19209,10433,44398,38179,25923,12568,51620,41004,34025,2874,57867,40708,35331,20095,57419,24722,12265,4172,23463,22109,19729,15678,18850,4849,-2123,-1459,10632,6516,-967,-1238,9062,-1529,-2140,-581,6567,-4668,-2899,-1261,17150,5822,5395,2148,5180,293,568,-578,-32896,-7383,-6067,-1166,-6101,1435,3473,-135,6541,6828,11215,5884,8652,3639,814,12,615,0,851,0,1649,0,1957,3198,2987,
投资收益(万元),1273,1273,1028,8692,7023,6611,--,8947,6021,6021,--,4005,2875,2875,--,2785,2067,2067,310,248,495,495,--,1738,-209,-209,0,908,520,520,176,575,1880,875,0,-7215,-157,-154,3,-6095,-161,-161,0,446,118,118,-35,-4160,-2011,-1520,-289,824,1389,788,119,-10,413,1251,164,859,377,1312,379,3060,165,2648,195,758,202,1243,389,376,
营业外收支净额(万元),26,13,-2,52,55,37,33,61,57,40,14,-80,-21,-7,-2,451,241,245,234,-36,-39,-30,-31,327,16,1,16,-677,--,74,--,2487,2285,17,--,108,0,--,0,-144,0,0,0,134,0,0,0,-735,0,89,0,-2,1,-0,0,-74,0,348,0,109,-2,--,0,0,-107,0,-13,0,0,0,--,0,
利润总额(万元),27824,19222,10431,44450,38233,25960,12601,51681,41060,34065,2889,57787,40687,35324,20093,57870,24963,12511,4406,23427,22070,19699,15647,19177,4865,-2121,-1444,9955,6597,-892,-1158,11549,755,-2122,-583,-529,-4776,-3031,-1240,10911,5660,5240,2148,5760,532,807,-612,-37781,-9295,-7498,-1455,-4450,3657,5092,-13,6457,7197,12814,6048,9620,4015,3870,391,3443,151,3380,549,2380,1005,3311,1957,3288,
净利润(万元),12746,8869,4866,28064,24593,18008,6858,36080,22055,17440,1346,28016,20325,17566,9687,28041,12922,6693,2376,10668,10880,9819,7540,8183,2224,-1534,-926,-3906,3462,-580,-785,4669,1123,-1470,-487,-5811,-3626,-2411,-981,2064,1262,1231,942,3897,323,744,-634,-37620,-9240,-7468,-1450,-4167,2336,3705,11,6697,7279,12830,6048,9620,4000,3451,372,3006,128,2905,472,2060,858,2937,1709,2369,
