报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),-0.52,-0.42,-0.18,-0.78,-0.69,-0.5,-0.17,0.03,0.01,0.01,0.01,0.04,-0.1,-0.11,-0.15,-0.96,-0.51,-0.42,-0.18,0.04,-0.26,-0.21,-0.04,-0.6,-0.19,-0.1,-0.04,-0.13,0.09,0.05,0.02,0.03,0.03,0.02,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,0.78,--,0.61,0.6,0.55,0.7,1.15,1.24,1.46,1.65,1.32,1.38,1.55,1.58,1.99,2.07,2.13,2.18,2.4,2.36,2.33,2.31,2.3,2.3,2.29,2.26,2.25,2.25,2.65,2.63,2.63,2.62,2.6,2.59,2.57,2.55,2.53,2.51,2.45,2.42,2.4,2.39,2.43,2.38,2.37,2.37,2.35,2.43,2.4,2.59,2.5,2.51,2.41,1.17,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.02,--,0.1,0.13,0.04,0.18,0.2,-0.02,-0.16,0.51,0,-0.33,-0.12,-0.08,0.01,0.02,0.01,0.19,0.21,0.24,0.13,0.2,0.02,0.05,0.03,0.42,0,--,0,0.16,0,0,0,0.17,0,0,0,-0.34,0,--,0,0.21,0,0.25,--,-0.37,--,-0.12,-0.71,-0.24,-0.44,--,0.07,--,--,--,--,
主营业务收入(万元),71318,51717,25435,108018,71492,47639,21993,164195,111538,71863,29775,163974,113588,77677,35287,155798,110479,83921,35731,157476,107382,78056,39100,146178,109734,69929,44217,178064,150356,101445,46928,132802,97457,67888,32853,90348,62627,40045,19047,98322,67519,51377,19135,99926,63404,36639,20503,64395,46941,31518,8417,54924,40069,23455,9127,123035,90749,49379,107137,48423,77881,35375,73711,38747,80714,38129,39620,
主营业务利润(万元),-12422,-9270,-5320,-17288,-17291,-11951,-2865,7629,2228,2184,2200,19,1077,-760,-4211,-24347,-7828,-6683,-2905,164,-4876,-3302,553,-11668,-1431,-295,455,9366,12625,7666,3468,11664,6622,4566,--,8895,4119,1808,2801,8701,6763,4317,1813,8804,7640,4680,2159,16040,13391,6921,2373,9873,6531,3311,1219,5391,6146,4203,7894,5966,7022,5038,9504,5387,11738,--,--,
营业利润(万元),-20492,-16486,-7009,-29271,-26614,-19147,-6825,-2308,-3131,-1500,506,-9407,-4075,-4170,-5916,-35926,-18511,-14191,-7165,-14262,-11539,-8147,-1481,-23358,-7222,-4030,-1697,-4903,4436,2548,951,2091,1144,911,548,1657,1496,872,501,2033,1977,1463,508,3251,2987,1988,975,6402,3083,1519,342,1443,2052,899,308,1708,2195,1057,4061,4294,4171,3937,5984,3339,5245,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,-7,0,--,0,-7,0,0,0,-3,0,0,0,--,0,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,
营业外收支净额(万元),284,224,-1,-1508,-303,-301,-10,3275,3266,1884,2,11033,--,--,--,-1595,-1582,-2262,--,15852,1176,--,--,-100,-80,2,4,59,--,--,--,--,--,--,--,0,0,--,0,-8,0,0,0,37,0,0,0,-93,0,-61,0,94,-85,-54,0,-266,0,0,169,0,1814,0,0,--,--,--,--,
利润总额(万元),-20208,-16263,-7009,-30779,-26917,-19448,-6835,966,134,384,508,1626,-4075,-4170,-5916,-37521,-20093,-16454,-7165,1589,-10363,-8147,-1481,-23458,-7302,-4028,-1693,-4844,4480,2581,962,2106,1152,936,558,1648,1541,911,526,2112,2064,1517,523,3296,3031,2035,991,6309,3008,1459,311,1537,1967,845,303,1442,2126,1018,4230,4293,7062,4635,6464,3339,5245,--,--,
净利润(万元),-20134,-16210,-6994,-30580,-26827,-19384,-6814,1056,187,421,514,1726,-4016,-4132,-5887,-37427,-20045,-16423,-7154,1674,-10307,-8111,-1466,-23368,-7257,-3995,-1679,-5189,3367,1939,724,1292,989,759,374,1503,1033,737,353,1453,1382,1015,350,2687,2018,1362,664,3905,2015,977,208,775,1318,566,203,2176,1424,682,2013,2876,5087,3339,5986,3303,5002,3799,4235,
