报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
基本每股收益(元),0.25,0.22,0.13,0.28,0.27,0.21,0.13,0.36,0.25,0.16,0.08,0.23,0.19,0.17,0.12,0.4,0.31,0.25,0.14,0.43,0.31,0.23,0.21,0.57,0.4,0.28,0.13,0.33,0.28,0.22,0.14,0.26,0.21,0.16,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.44,--,2.31,2.29,2.34,2.22,2.14,2.08,2.07,2.11,2,1.92,2.97,2.76,2.59,2.47,2.47,2.34,2.28,2.23,2.27,2.13,2.07,2.02,2.05,1.95,1.89,1.87,2.99,2.85,2.73,2.65,2.92,2.8,2.72,2.65,5.25,5.03,4.94,4.87,4.79,4.6,4.63,4.58,1.62,0,1.25,1.38,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.15,--,0.25,-0,0.01,0.28,0.11,-0.05,-0.06,0.85,0.4,0.16,0.14,1.47,1.03,0.73,0.48,1.03,0.49,0.27,0.56,0.68,0.32,0.17,0.25,0.53,0,0,0,1.1,0,0,0,0.09,0,0,0,1.36,0,0.36,0,0.77,0,0.47,1.12,1.11,0.19,0.68,
主营业务收入(万元),615414,422726,231608,855368,640714,440328,235868,889887,650355,442490,231076,750139,544120,366079,196403,709437,522075,343670,185084,634494,448640,302879,162658,555920,399754,269037,136477,425756,314614,203804,107991,334419,247475,168526,92629,321068,239434,174591,94421,293670,211270,146558,83520,260682,197790,139584,80150,263379,195498,126409,55757,153224,108606,70398,117638,52185,85679,80082,
主营业务利润(万元),72855,53028,29296,101453,77396,55460,30818,107036,78438,54019,28303,92898,68586,49475,27833,93751,68443,48320,26304,81389,59186,42246,23816,67704,50237,35114,18377,52479,39726,27909,15536,40943,29838,21172,--,36980,27018,20512,12440,35237,25044,17850,10105,31388,22717,16352,9899,25909,19110,13536,6770,14604,10499,7555,12580,6768,11345,11561,
营业利润(万元),17542,16173,9805,20938,20651,16464,10217,26024,19180,14023,7191,18662,16651,14996,9682,31785,26200,21136,12527,38023,27584,20298,11600,30719,21674,14764,7009,17624,14160,11309,6940,16277,11395,8608,5171,15132,9944,8258,5073,15442,10850,7861,4353,12653,9117,6660,4339,8441,6533,5074,3391,5668,4293,3435,4971,3543,4546,4420,
投资收益(万元),3047,2549,921,3254,2635,996,568,3464,1778,891,67,2130,938,100,60,1926,973,901,242,2606,1095,375,154,4129,1747,737,74,1974,1354,1051,960,1711,1148,1030,546,194,153,245,219,-37,75,67,30,142,357,245,75,104,82,37,105,111,76,53,96,22,-104,-28,
营业外收支净额(万元),754,606,304,1193,757,505,118,2810,2146,658,414,1776,368,169,175,4073,1410,1200,81,368,40,-28,2,-200,2,70,13,-74,-25,-70,--,536,1690,1676,--,-1398,0,0,0,-555,0,0,0,-499,0,0,0,-764,0,0,-115,-337,-167,-88,0,0,0,0,
利润总额(万元),18296,16779,10108,22130,21408,16969,10335,28833,21326,14682,7605,20438,17019,15165,9856,35857,27610,22336,12608,38392,27624,20270,11603,30520,21676,14834,7022,17551,14135,11239,6958,16813,13085,10284,5130,14109,9839,8258,5245,14953,10496,7633,4159,12362,9100,6616,4192,7815,6147,4832,3381,5441,4202,3401,4868,3475,4339,4238,
净利润(万元),13039,11622,6712,14706,14018,10994,6698,18686,12973,8389,4328,12134,9891,8933,5999,20724,16156,13249,7379,22432,16333,12123,6826,18726,13147,9112,4287,10841,9018,7230,4609,8403,6777,5336,2858,7323,5240,4647,3105,8554,6085,4306,2498,7156,5284,3816,2356,4525,3537,2777,2052,3674,2914,2285,3235,2367,2868,2766,
