报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.51,0.33,0.11,0.57,0.46,0.26,0.09,0.47,0.44,0.26,0.1,0.53,0.43,0.25,0.09,0.55,0.46,0.28,0.14,0.59,0.45,0.28,0.11,0.61,0.45,0.25,0.1,0.53,0.38,0.22,0.12,0.5,0.37,0.22,0.1,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.28,3.1,3.09,3,2.92,2.74,3.21,3.07,2.92,2.75,3.38,3.25,3.08,2.88,2.88,2.78,2.63,2.48,3.7,3.58,3.45,3.31,4.2,4.07,3.1,2.86,2.75,2.55,3.67,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.73,0.42,0.11,0.48,0.71,0.19,-0.13,-0.08,-0.08,-0.01,-0.07,0.43,0.57,0.41,0.11,0.8,0.15,0.15,0.3,0.49,0.06,0.23,-0.56,0.95,0,1.04,1.2,3.71,-1.79,
主营业务收入(万元),481085,291111,114607,606134,437734,278350,108885,560753,436347,275694,122714,482923,328688,192371,82497,451066,327439,208116,84288,396088,261941,164845,65903,264754,193752,119513,53320,312672,229121,147320,63691,302946,216241,129959,51529,300495,217508,135572,274753,237763,229045,
主营业务利润(万元),64614,43185,17121,80620,56335,33838,14087,66088,49046,30736,14050,59062,42518,25881,11087,54793,40194,25661,10911,47396,33230,21265,8525,37856,26585,16091,6953,32528,25778,15931,7150,29404,21025,12887,--,27190,18797,12362,19847,16706,16747,
营业利润(万元),24865,16542,5556,27355,22274,12567,4072,22087,20972,12861,4811,24412,19850,11624,4214,26525,21960,13105,5496,22890,17509,10803,4069,19751,14683,8184,3233,15688,11998,6678,2677,13292,9505,5455,2011,11920,9489,5819,9631,8032,8900,
投资收益(万元),1103,477,218,547,164,83,137,345,519,181,133,1113,1100,1178,775,4719,3478,2225,1139,1037,138,90,61,215,128,37,5,-54,109,40,40,366,195,150,0,344,253,128,-175,520,697,
营业外收支净额(万元),419,131,146,656,879,579,328,1939,1055,403,79,2115,1670,870,229,380,255,216,149,1716,1104,810,643,298,88,87,65,1711,--,--,--,--,--,--,--,77,-10,0,0,0,0,
利润总额(万元),25283,16673,5703,28012,23152,13147,4400,24027,22026,13265,4890,26527,21520,12493,4443,26904,22215,13321,5645,24606,18613,11613,4712,20049,14771,8271,3298,17399,12979,7656,2733,13425,9554,5518,2056,12453,9733,5992,9333,8685,10333,
净利润(万元),18435,12058,4011,20442,16655,9225,3207,16918,15693,9418,3465,19138,15523,8958,3174,19652,16615,10054,4288,17728,13525,8391,3321,14753,10762,6014,2380,12756,9152,5366,1906,8054,5904,3517,1230,7320,5758,3425,5803,6025,6993,
