报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.07,0.05,0.02,0.05,0.07,0.04,0.03,0.14,0.08,0.08,0.05,0.09,0.09,0.08,0.04,0.16,0.13,0.11,0.09,0.12,0.03,0.01,0.01,0.05,0.03,0.02,0.01,0.03,0.02,0.01,0,0.03,0.01,0.01,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.62,2.61,2.58,2.53,2.5,2.48,2.54,2.45,2.36,2.35,2.34,2.33,2.31,2.3,2.29,2.28,2.27,2.26,2.25,2.25,2.23,2.23,2.23,2.22,2.23,2.24,2.24,2.24,2.23,2.24,2.24,2.25,2.24,2.25,2.26,2.27,2.35,2.36,2.37,2.37,2.55,2.56,2.67,2.66,2.65,2.62,2.74,2.7,5.24,5.16,4.86,4.7,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.31,0.34,0.33,0.18,0.07,0.04,0.07,0.58,0.08,0.08,0.09,-0.1,-0.07,-0.07,-0.05,-0.03,-0.05,-0.04,0.01,-0.01,0.05,0.06,-0,0.79,0,--,--,0.09,0,0,0,0.14,0,0,0,0,0,0,0,0.07,0,-0.03,--,0.12,0.04,0.11,0.05,0.1,--,0.34,--,--,--,--,--,--,
主营业务收入(万元),16221,9909,5035,29965,19833,8160,4092,49594,23061,19645,13815,34312,26793,20066,12669,53008,43491,36301,28491,59456,10612,6997,3821,21162,10281,6797,3406,23341,14390,9547,4282,24798,16445,10835,5224,34987,21522,17139,5578,28034,18372,14460,8501,32529,20865,16324,5037,22752,14333,9575,4268,37964,25955,21467,6644,35148,15850,35256,16589,33365,10268,30881,12131,26643,13256,26302,20902,12241,
主营业务利润(万元),8761,5349,3009,10058,9283,4366,2211,21936,10825,9047,6076,15819,12593,9661,5911,24594,20092,16828,12879,22638,6366,4350,2454,10482,5832,3850,2058,10947,6754,4597,2127,8654,7014,4546,2300,7554,5713,3865,2323,9628,6207,4362,2323,10362,7363,5324,2485,8093,8080,5816,2130,11898,9584,7094,4093,18120,7779,17841,8642,18539,5840,22937,8406,16105,7235,18308,15262,13873,
营业利润(万元),7782,5352,2844,5520,7463,3588,1793,17120,8107,7590,5576,10782,9940,8062,5455,17156,15732,13839,11125,15139,2619,1378,1108,5572,2473,1917,938,2652,3045,1959,511,3672,2076,1365,645,-1264,-734,-593,66,-137,-1093,-618,-237,-1842,-2284,-1628,-1226,-7568,-284,31,-119,2021,0,2450,2050,8528,3991,9518,4650,13943,4038,21114,8587,17616,7333,19267,15701,13963,
投资收益(万元),3944,3208,1536,5527,4559,3164,1400,4874,3553,2546,1426,5035,4126,2587,1159,3391,2866,1278,511,2314,1814,753,459,2427,1262,1041,337,1029,1291,522,145,5452,366,453,12,464,357,342,57,-186,-192,-186,-55,68,-73,-65,142,-2407,-942,-321,398,-1832,-712,16,-557,-3169,-7,717,-6,-84,0,28,0,865,100,111,30,199,
营业外收支净额(万元),28,30,15,733,980,1458,1281,-106,1308,1407,-5,295,772,812,-9,1994,108,109,10,-222,319,270,17,1275,1443,659,11,824,--,--,--,--,--,--,-15,-69,0,--,-1,25,0,0,0,-572,0,0,0,-252,63,90,0,-0,18,16,0,-371,0,-1864,0,-541,0,--,0,0,--,0,0,0,
利润总额(万元),7810,5382,2858,6254,8443,5046,3074,17013,9415,8997,5571,11077,10712,8873,5446,19150,15840,13948,11134,14917,2938,1648,1125,6847,3916,2576,950,3476,2812,1360,518,4472,2019,1309,630,-868,-37,82,122,-298,-1241,-741,-288,-2346,-2341,-1679,-1065,-9917,-1163,-200,269,994,0,2482,1490,4989,3939,8371,4458,13740,4378,24937,8647,20972,7469,21247,15785,14156,
净利润(万元),6469,4591,2323,5044,6789,4204,2539,13575,7987,7660,4449,9201,8766,7404,4394,15656,12320,10709,8610,11814,2479,1407,1029,5328,3171,2099,853,2666,2304,1143,397,2538,955,567,288,1228,1416,951,606,1554,814,569,281,979,370,330,-192,-5608,720,755,506,2306,2614,2940,1734,6219,3425,7232,3986,12574,3947,22959,7981,20964,7467,21242,15777,14156,
净利润(扣除非经常性损益后)(万元),6425,4546,2305,4563,6099,3104,1580,13706,7001,6601,4448,8527,--,6407,--,13276,--,10590,--,10818,--,1210,--,3286,0,1266,0,2040,0,1637,--,-2311,0,621,--,874,0,600,--,1503,0,496,0,717,0,301,0,-5695,0,1350,0,1108,3309,2908,--,7735,3480,8467,4171,13075,--,--,--,--,--,--,--,--,
