报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.34,0.15,0.08,0.68,0.36,0.19,0.06,0.33,0.18,0.13,0.06,0.29,0.17,0.09,0.03,0.48,0.35,0.25,0.16,0.44,0.24,0.15,
每股净资产(元),2.66,2.47,5.86,5.75,5.72,5.53,5.28,5.22,5.07,5.02,5.04,4.99,4.87,4.78,6.24,6.2,6.07,5.97,2,1.84,1.4,1.16,
每股经营活动产生的现金流量净额(元),0.81,0.41,1.23,2.92,0.96,0.15,0.21,-0.67,-0.13,0.05,-0.04,-0.51,-0.57,0.03,0.17,-0.33,-0.35,-0.08,0.05,0.5,0.19,0.17,
主营业务收入(万元),451194,268980,101733,427919,268605,159161,62145,220339,131318,80361,33151,141180,79617,43893,20181,103149,73009,48332,23938,77571,46679,48851,
主营业务利润(万元),63770,35781,12116,58234,35789,19189,7581,31663,19254,12406,4959,23965,14856,8743,3605,20137,14738,9811,4986,15511,8571,8021,
营业利润(万元),24948,11811,2139,20457,10300,5660,1670,8779,4301,2914,823,7614,4998,2438,680,8576,6374,4285,2424,7269,3323,2558,
投资收益(万元),308,324,52,-119,--,--,--,22,--,--,--,--,--,--,--,--,--,--,--,--,--,-297,
营业外收支净额(万元),-490,-358,50,-476,191,131,268,599,1123,936,941,680,-10,185,49,793,516,393,210,404,852,179,
利润总额(万元),24458,11453,2188,19982,10490,5791,1939,9378,5424,3849,1764,8295,4989,2623,729,9369,6890,4677,2634,7674,4174,2737,
净利润(万元),21191,9742,2123,16797,8795,4736,1514,8103,4404,3155,1384,7149,4176,2206,649,8267,5773,3910,2201,6269,3395,2104,
净利润(扣除非经常性损益后)(万元),--,10072,--,17174,--,4737,--,7574,--,2444,--,6601,--,2059,--,7605,--,3578,--,5952,2631,2083,
经营活动产生的现金流量净额(万元),51235,25700,30994,73469,24230,3744,5115,-16409,-3161,1236,-912,-12574,-13918,815,3243,-6258,-6573,-1425,708,6993,2693,2358,
现金及现金等价物净增加额(万元),-17108,-36076,18180,66889,61360,39126,14138,-11164,-5324,-26,92,-43718,-38255,-15223,-5122,63581,64768,81632,8228,2119,-129,1680,
总资产(万元),512858,466018,443976,481244,408798,352819,288084,280602,243912,221992,198012,212338,171995,157729,149625,147320,149802,156673,81747,65041,52632,46030,
流动资产(万元),369850,338485,329339,368830,323740,275413,219197,213786,185274,163105,138858,158531,131439,126164,125729,129138,134845,142237,68406,53594,43934,37977,
总负债(万元),332112,298546,283862,324552,263568,212384,157498,151527,118587,97985,73385,89131,51781,39544,31101,29438,34414,43134,52281,37592,31726,28695,
流动负债(万元),294318,243219,238736,287127,224404,199067,149299,144028,110843,89685,65025,84433,50704,38956,30792,29120,33048,41749,50897,36197,31162,27218,
股东权益不含少数股东权益(万元),167770,155877,147451,144660,143932,139207,129048,127536,123840,122585,123263,121878,118908,116939,117261,116612,114119,112255,28212,26011,19742,16346,
净资产收益率加权(%),13.71,6.56,1.45,11.56,6.51,3.61,1.18,6.51,3.58,2.56,1.13,6,3.54,1.88,0.55,9.72,7.73,7.06,8.12,27.4,18.82,14.07,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
