报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.25,0.11,0.03,0.15,0.15,0.06,0.02,0.17,0.15,0.06,0.02,0.16,0.14,0.06,0.02,0.16,0.13,0.06,0.02,0.12,0.1,0.06,0.02,0.06,0.06,0.03,0.01,0.09,0.1,0.05,0.04,0.33,0.21,0.11,0.04,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.7,1.63,1.58,1.56,1.53,1.46,1.42,1.43,2.15,2.07,2.04,2.02,2.03,2,2.15,2.14,2.15,2.12,4.29,4.25,4.15,4.05,3.98,3.94,2.37,2.13,1.99,1.61,1.57,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.04,-0.13,-0.21,0.15,0.02,-0.09,-0.1,-0.36,-0.37,-0.3,-0.17,0.42,-0.13,0.05,-0.03,0.02,-0.47,-0.29,-0.47,-0.43,-0.75,-0.51,-0.26,0.54,0,-0.25,-0.33,0.58,0.75,
主营业务收入(万元),99137,48892,17806,122351,94053,57299,19052,145400,108646,62001,22022,142507,97149,55901,22911,109355,78942,43229,24261,79977,57458,28776,13624,53213,36232,19636,11947,54160,42485,23041,10321,54654,39039,20056,9221,44985,33338,16722,38712,39434,27679,
主营业务利润(万元),22898,13205,6033,17559,14008,6923,2466,20001,15896,7931,3167,21001,15014,8078,2956,16530,12898,6898,3093,13457,9701,4758,2285,8830,6286,3048,1836,10409,8474,4300,2001,12578,9139,4796,--,10723,8231,4087,8608,9000,6749,
营业利润(万元),12025,5919,2217,6011,5596,2330,665,6112,5686,2265,743,6327,5437,2419,659,5445,4753,2188,810,4252,3523,1321,541,1204,1403,556,314,1730,2614,1364,557,3323,2403,1288,451,3505,3033,1164,2985,3816,2882,
投资收益(万元),1601,1177,311,1780,728,207,55,177,140,--,--,41,41,41,-0,-0,-0,-0,-0,486,486,486,-8,256,221,375,--,101,215,331,--,-49,18,--,0,0,0,-17,12,0,0,
营业外收支净额(万元),279,71,4,-86,12,-4,12,129,50,28,11,-154,-61,2,2,162,139,-15,12,-39,57,73,81,292,82,65,1,235,--,22,--,--,--,--,--,7,0,0,0,0,0,
利润总额(万元),12304,5989,2221,5925,5608,2326,677,6241,5736,2293,755,6173,5377,2421,661,5607,4891,2174,822,4213,3581,1393,623,1496,1484,621,315,1965,2604,1386,577,3754,2430,1364,486,3668,3106,1219,3031,4000,3035,
净利润(万元),8109,3590,1035,4905,4751,1891,550,5421,4678,1831,596,5236,4544,2065,584,5030,4325,1946,683,3758,3106,1227,521,1312,1377,599,272,1975,2066,1111,438,3503,2231,1202,425,3390,2737,1067,2875,3658,2682,
净利润(扣除非经常性损益后)(万元),7974,3558,1032,4821,4745,1895,540,5307,4634,1807,587,5091,--,2063,--,4878,--,1961,--,3644,--,1015,--,1807,--,536,0,1785,0,1094,--,3109,0,1166,--,3216,0,1003,2757,3342,2428,
经营活动产生的现金流量净额(万元),-7029,696,1326,5661,-469,2482,187,8230,-12436,-3945,-10934,13202,1390,-4204,-6773,4890,523,-2941,-3117,-11631,-8043,-6511,-3552,8968,-2822,1089,-575,423,-10042,-6224,-5087,-4633,-8003,-5481,-2829,5793,1379,-1835,-2405,4265,3920,
现金及现金等价物净增加额(万元),7535,4773,5775,-13932,-11585,-6155,-7947,-425,-2526,6136,-1615,10838,1289,-566,1602,-122,-7422,-9026,-5148,-4856,-6043,-3078,-2088,-129,-4449,-6016,-6116,-11895,-15401,17,-3473,3864,2293,328,4416,24269,-1642,-3530,3488,1594,1580,
总资产(万元),174714,149419,145278,122754,130375,124650,119312,110803,134483,120509,121493,111800,115832,121590,113569,100124,93647,84998,92746,87809,92646,94082,96392,88755,96716,84995,78432,79209,86974,89073,91702,88298,96788,85610,77398,70875,47072,39692,38340,26043,21505,
流动资产(万元),112919,88426,84563,69828,85299,80477,78697,85171,109038,94982,95862,86095,89988,95973,87815,74190,68077,61850,69907,64213,70862,71728,70477,62163,69348,57222,49608,52250,60420,68145,70024,66879,74745,61604,58507,52324,29492,22618,23886,13252,12232,
总负债(万元),99329,79874,77141,59478,67040,64175,58222,50459,74707,63536,65550,56543,60818,69276,62787,50033,44300,37869,46953,41655,46607,49764,52633,45305,53128,42122,32228,33241,40736,43568,45697,42704,52306,42122,34682,28606,29730,24053,23768,14270,13283,
流动负债(万元),79462,60022,57304,39655,35232,32383,26445,25697,54959,43804,35833,26841,50818,59276,52787,40033,44300,37869,46953,41655,36607,39764,42633,34973,42800,31718,21244,21175,26646,29304,31320,33142,42736,36086,28645,22548,24675,19003,18768,9240,8253,
股东权益不含少数股东权益(万元),71293,66531,65774,63052,63126,60267,60879,60134,59584,56777,55746,55057,54814,52314,50781,50091,49347,47130,45793,46154,46039,44318,43759,43449,43588,42873,46204,45968,46238,45495,45995,45584,44482,43488,42716,42270,17342,15639,14572,11773,8223,
净资产收益率加权(%),12.08,5.54,1.63,7.96,7.66,3.1,0.91,9.38,8.15,3.27,1.08,9.93,8.68,4.04,1.16,10.34,8.95,4.13,1.47,8.28,6.9,2.78,1.19,2.91,--,1.29,0,4.26,0,2.41,--,7.95,0,2.8,--,20.87,0,7.06,21.77,36.39,37.92,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
