报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.11,0.09,0.04,0.19,0.16,0.11,0.05,0.19,0.15,0.1,0.11,0.31,0.22,0.14,0.09,0.58,0.39,0.27,0.14,0.7,0.41,0.28,0.16,0.83,0.33,0.13,0.87,0.74,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.17,4.08,8.09,8,7.82,7.69,9.94,9.79,9.57,9.44,2.86,2.79,--,0,2.18,1.36,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.73,-0.45,-0.06,0.42,0.01,-0.03,-0.61,0.87,0.42,0.1,0.06,1.1,--,0.05,0.67,0.75,
主营业务收入(万元),33173,25991,14663,55591,43614,30940,11734,82407,68055,51466,26531,38174,23923,11562,5085,27204,19103,12272,5375,17619,12511,8310,4136,18883,12498,4034,20928,16618,
主营业务利润(万元),11323,9982,5497,21859,16508,11239,5417,20835,15815,10269,5582,13480,8844,4546,2269,11889,8588,5381,2365,9410,6487,4411,2310,10161,5399,1794,11245,8992,
营业利润(万元),5449,4751,2729,12048,9906,7056,3485,12761,10739,6939,3865,9133,6151,3415,1652,8522,6518,4314,1750,7258,4459,3004,1550,6880,3317,1017,8420,6882,
投资收益(万元),3436,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,0,--,--,0,246,0,
营业外收支净额(万元),2144,2039,796,2926,2744,1384,225,2377,1165,876,282,2710,2363,2045,128,2320,965,835,389,2053,1715,1201,208,2357,1619,434,--,--,
利润总额(万元),7592,6791,3525,14974,12650,8440,3710,15138,11904,7815,4147,11843,8514,5460,1780,10842,7483,5149,2139,9310,6175,4206,1758,9238,4937,1451,9433,7073,
净利润(万元),6887,5613,2869,12526,10561,7012,3214,12311,10019,6717,3509,10024,7104,4421,1500,9390,6433,4403,1771,7911,5152,3498,1459,7801,4148,1208,8141,6968,
净利润(扣除非经常性损益后)(万元),1679,3888,2196,10056,8306,5841,3028,10387,9032,5976,3272,7928,--,2862,--,7429,--,3755,--,6248,0,2554,1282,5716,--,840,7128,5346,
经营活动产生的现金流量净额(万元),2981,2987,1973,8043,13370,9876,-1136,27915,21665,17431,-972,-22910,-23774,-14641,-963,6877,117,-516,-7692,10882,5282,1253,561,10341,4192,430,6306,7028,
现金及现金等价物净增加额(万元),-6860,-6245,1907,-20915,-9337,-9513,-8807,-18628,-12880,-1879,-1947,-23458,-20862,-19072,-4850,-12151,-13155,-9266,-12785,80687,77375,83140,-3712,5855,991,-2066,4739,-142,
总资产(万元),216858,215988,214044,203833,204940,199798,201603,200518,191819,183069,187347,174653,165609,147240,139042,138457,135087,132219,127420,125809,122642,129452,41251,43675,--,0,36892,20718,
流动资产(万元),72486,68206,69898,62157,67592,68158,74279,77291,93193,104239,114511,107275,106460,95753,91547,94911,97132,96300,101853,101095,99592,107103,19563,22312,--,--,16482,8003,
总负债(万元),48700,49704,48598,41292,46668,45356,40175,42318,35978,36623,40977,31768,23565,9191,2251,3100,2453,2168,1665,1903,1483,9955,13667,17568,--,--,16483,7979,
流动负债(万元),45856,47193,46125,38645,44331,43088,37927,40038,35228,35873,40227,31018,23315,8941,2001,2850,2453,2168,1665,1903,1483,9955,6667,10568,--,--,6483,7979,
股东权益不含少数股东权益(万元),160295,158505,157701,154847,153138,149404,151162,147835,145500,142172,142170,138661,136051,133360,132064,130602,127657,125614,124809,122995,120251,118582,26727,25253,--,0,19584,12567,
净资产收益率加权(%),4.41,3.56,1.84,8.27,6.99,4.67,2.15,8.61,7.04,4.75,2.5,7.45,5.3,3.33,1.14,7.41,5.13,3.52,1.43,9.69,7.6,8.33,0,35.94,--,0,50.69,57.45,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
