报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.4,0.23,0.11,0.36,0.29,0.19,0.11,0.47,0.35,0.2,0.12,0.5,0.39,0.3,0.2,0.66,0.53,0.32,0.16,0.67,0.61,0.38,0.2,0.86,0.62,0.18,0.58,0.4,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,7.07,6.88,10.42,10.19,10.08,9.89,9.94,9.77,9.62,9.39,2.89,2.69,--,--,2.08,1.41,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.14,-0.04,-0.13,0.8,-0.03,0.05,-0,-0.31,-0.06,-0.39,0.05,1.2,--,0.16,0.7,0.33,
主营业务收入(万元),76383,51912,28677,132307,98784,66545,32792,130942,96584,63483,30139,105375,77895,49051,24308,100526,74606,47774,23100,89264,65731,39471,16499,57065,40733,10173,52100,39719,
主营业务利润(万元),17494,12185,6459,23697,17700,11458,5785,23125,16140,10228,5272,17413,13434,8158,4350,15030,11889,7710,3446,14608,11513,6518,3584,12239,9048,2941,9370,7344,
营业利润(万元),8036,5017,2342,7711,5995,3981,2155,9300,6796,3965,2106,9911,7674,4264,2532,8348,6871,4066,1889,8013,7056,4004,2011,8369,6104,1829,5909,4845,
投资收益(万元),2276,1722,960,2720,1834,1081,729,1346,239,110,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,36,
营业外收支净额(万元),93,-49,-10,-180,-19,-14,7,228,174,140,140,171,104,63,47,236,238,209,196,94,33,14,34,129,110,30,-153,--,
利润总额(万元),8128,4968,2332,7531,5976,3967,2161,9527,6970,4105,2246,10082,7778,4327,2579,8584,7109,4275,2085,8107,7089,4018,2046,8497,6214,1859,5756,4792,
净利润(万元),6673,3871,1827,6028,4793,3231,1786,7868,5864,3329,2026,8312,6536,3651,2240,7267,5910,3542,1760,6691,5853,3328,1674,7162,5105,1515,4756,3036,
净利润(扣除非经常性损益后)(万元),4867,2693,1043,3808,3286,2349,1179,6554,5509,3117,1907,8166,--,3599,--,7070,--,3368,--,6605,--,3316,1645,7058,--,1490,4886,3072,
经营活动产生的现金流量净额(万元),7862,6056,-5594,16802,9899,8529,3844,-2987,-691,1139,-1191,5687,2375,-593,-1392,8876,-328,522,-11,-3480,-611,-4377,401,9921,7436,1294,5761,2484,
现金及现金等价物净增加额(万元),-3038,1376,-2415,-2116,2179,-2258,35054,-52111,-36196,-3097,-2268,-1634,-3891,-2204,526,-2959,-6535,-3937,-1823,63830,67982,68184,541,428,-2486,-1520,2100,2729,
总资产(万元),168002,164722,158019,168915,154240,141598,143633,138838,137759,137186,134838,131002,129712,127902,138634,129736,127724,129042,126825,122086,122201,117049,42969,37231,--,--,30257,19132,
流动资产(万元),108383,116975,114125,125382,118585,107828,112507,107318,106472,105355,103299,99164,98242,96300,107081,99984,99342,101562,103184,99352,101501,97704,23130,19914,--,--,19947,14037,
总负债(万元),35312,35136,28893,41072,27443,15946,16977,14040,14924,17131,13907,11671,12170,13474,23057,16734,15909,19341,16635,13756,15534,12985,19039,14937,--,--,13058,8394,
流动负债(万元),34384,34202,27937,40109,26619,15122,16153,13216,14924,17131,13907,11671,12170,13474,23057,16734,15909,19341,16635,13756,15534,12985,19039,14937,--,--,13058,8394,
股东权益不含少数股东权益(万元),132689,129586,129126,127843,126796,125653,126656,124798,122835,120055,120931,119331,117542,114428,115577,113002,111814,109701,110190,108330,106667,104064,23930,22295,--,--,17198,10737,
净资产收益率加权(%),5.13,3,1.42,4.79,3.8,2.56,1.42,6.46,4.79,2.75,1.68,7.17,5.66,3.19,1.96,6.56,5.37,3.22,1.61,9.3,9.73,12.07,--,37.59,--,--,32.01,32.95,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
