报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.35,0.21,0.08,0.54,0.36,0.2,0.07,0.48,0.34,0.21,0.09,0.41,0.32,0.2,0.08,0.41,0.31,0.19,0.09,0.37,0.25,0.16,0.07,0.31,0.21,0.13,0.06,0.37,0.3,0.2,0.09,0.35,0.25,0.16,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.75,--,3.57,3.45,3.49,3.41,3.31,3.15,3.05,3.07,2.95,2.86,2.85,2.78,2.68,2.6,2.7,2.64,2.56,2.52,2.56,2.47,2.5,2.29,2.33,2.28,2.22,2.15,2.21,2.14,2.1,2.04,2.09,2.04,2.01,1.94,1.93,1.9,1.87,1.83,1.79,1.76,1.84,1.79,1.75,1.58,1.66,0,1.56,1.54,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0,--,0.33,0.22,0.05,0.22,0.27,0.17,0.13,0.66,0.42,0.31,0.12,0.56,0.36,0.2,0.07,0.58,0.34,0.18,0.11,0.45,0.32,0.13,0.06,0.34,0,--,0,0.33,0,0,0,0.29,0,0,0,0.23,0,0,0,0.21,0,0.09,--,0.2,0.17,0.11,0.21,--,--,
主营业务收入(万元),473336,291105,133161,635474,526044,336364,124616,583146,419056,264240,113457,522496,399738,260248,117565,594851,447612,207148,97853,394050,281361,181047,82150,366924,267791,172335,74688,366589,276033,168912,72759,315379,229389,142718,61359,251663,178035,112605,51344,261576,190334,116829,51174,206385,147718,86062,35701,154636,114953,74590,37430,140135,79920,46839,18763,79257,59009,36326,74130,67130,62595,
主营业务利润(万元),292326,176030,78275,381484,273978,167238,73615,363345,263572,160228,65926,313665,252421,164652,71418,321956,232837,103816,49941,213198,146806,94667,42499,186342,125542,81420,36808,201969,156212,103216,43984,185224,138332,89489,41026,149843,111304,72566,34343,117567,87132,56960,28787,108920,81338,49627,20639,78715,62061,40318,18911,78876,58838,33616,12290,51990,39781,24481,48252,50057,46063,
营业利润(万元),231047,135558,50916,322340,210347,127645,47549,299375,220142,136452,60135,257887,206538,131807,53044,268579,195349,83734,38601,168131,113911,71523,30610,139921,91609,58303,25102,166578,133678,91109,37786,169203,122396,81027,36994,134957,101605,66393,31837,105953,78846,51185,26153,97979,74302,44958,18370,67293,54697,34916,15945,68265,52302,28680,9464,41590,32007,18309,37016,39278,34396,
投资收益(万元),6914,5734,-488,30687,10617,10757,-402,13600,13286,12909,12594,4691,1244,920,114,1836,809,-696,-1030,-8614,-6065,-4571,-3091,-5167,-2942,-2570,-1110,-1014,320,337,-10,-64,-28,-14,-14,-82,-55,-33,-7,-910,20,55,-37,-2429,-63,-65,-21,10,-27,-17,-9,-1225,156,64,3,540,210,176,--,--,--,
营业外收支净额(万元),4499,4001,1503,14682,13833,2915,653,5941,1991,1380,604,1881,2247,1209,645,3219,1553,797,381,1967,1810,1151,382,2209,1376,600,336,67,--,-617,--,1831,--,872,248,1075,0,--,0,1488,0,0,0,1344,0,530,0,-473,0,0,0,549,348,237,0,587,0,0,504,292,979,
利润总额(万元),235546,139559,52419,337022,224180,130559,48203,305316,222133,137832,60740,259768,208785,133016,53689,271798,196902,84531,38982,170098,115721,72674,30992,142129,92986,58903,25438,166645,133442,90492,37882,171034,123709,81899,37243,135985,102716,67101,32164,106580,80006,51926,26407,96916,75341,45446,18599,66874,55455,35338,16131,67589,52806,28981,9558,44676,34579,20658,37520,39569,35375,
净利润(万元),169859,98397,36370,257424,172309,96323,34220,232215,162657,100039,43615,197251,152844,95584,40124,197747,148327,63760,29176,125104,85293,53404,22671,105221,69828,44099,19187,124121,99368,68133,28537,116453,84998,54937,24653,89770,68619,44845,21549,68570,53363,34651,17623,62080,50426,29472,12366,46664,39276,25265,11579,47531,37652,20766,7217,39137,28908,17709,37520,37627,35375,
