报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),1.35,1.1,0.4,0.7,0.4,0.21,--,0.3,0.25,--,--,0.26,--,0.26,--,--,--,0.6,--,0.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,4,3.27,3.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,0.73,0.28,0.48,--,-1.03,-1.38,--,--,-0.01,--,-1.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),2204304,1747202,638158,1179232,719144,425852,234914,677599,543801,323777,203782,607942,464097,605631,349651,780546,315672,907067,370988,552477,348433,1342649,558781,157021,274724,141232,83714,18696,23746,7388,-6685,-4576,41213,42521,35690,51316,45287,157161,
主营业务利润(万元),1467400,1196895,433224,650907,361811,198269,124992,276168,230124,141890,112295,233951,194879,232389,163856,404086,158193,548576,231652,260175,182699,948466,379658,--,169267,--,55808,--,-18930,--,-32716,--,-7223,13033,16636,20211,2890,44560,
营业利润(万元),1467400,1196895,433224,650907,361811,198269,124992,276168,230124,141890,112295,233951,194879,232389,163856,404086,158193,548576,231652,260175,182699,948466,379658,--,169267,--,55808,--,-18930,--,-32716,--,-7223,13033,16636,20211,2890,44560,
投资收益(万元),560604,333033,159786,222928,125153,77136,48466,115185,114662,60039,55525,99358,82079,-590,22755,29538,1883,36729,6662,124705,230167,340050,43316,--,18722,--,8425,--,2550,--,-6854,--,5621,4504,4138,7453,3440,7199,
营业外收支净额(万元),3143,1842,82,3174,2335,2506,291,1438,1230,1311,14,5826,1825,3973,110,1025,1968,-1100,430,-78,-3042,-508,169,--,-2157,--,-8,--,194,--,-37,--,-188,-325,-300,-1538,-56,131,
利润总额(万元),1470543,1198738,433306,654081,364147,200776,125283,277606,231354,143201,112309,239776,196705,236362,163966,405111,160162,547476,232081,260097,179657,947958,378709,78724,172393,78486,59213,12563,7671,-1498,-7158,-1473,-22295,-45,1037,26125,6273,51890,
净利润(万元),1108258,902180,325539,492756,275226,149590,93745,210801,177609,109549,85799,184824,150421,182160,127914,311032,125512,417014,173940,198523,124865,709474,290742,57824,145373,70433,54927,12249,5178,-4465,-9716,-3373,-19961,176,1122,22050,5805,44959,
净利润(扣除非经常性损益后)(万元),1105841,900758,325479,490245,273428,147289,--,208154,176655,--,--,179019,--,179195,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-431512,4200843,405405,597649,199193,335903,67191,-718245,-969102,--,--,-5826,--,-1150499,--,-1768609,--,2784854,--,-1384263,--,4262983,--,--,910536,--,--,--,-42208,--,--,--,-88049,-41592,--,-103029,-349702,80192,
现金及现金等价物净增加额(万元),4785055,9626981,1926453,3253108,1199961,391133,29439,-542401,-595402,--,--,-89179,--,-1292360,--,-1855435,--,2633126,--,-1599422,--,4189007,--,--,890634,--,--,--,1415,--,--,--,-135102,-102174,--,-85679,-410844,13484,
总资产(万元),28510762,34804712,22292802,16135237,10913921,8358244,7712585,7481792,--,6671767,6620506,6070902,5693848,5606299,6565069,6486974,7096419,7687366,5183155,4637868,4401877,6563999,4102484,2231195,1433649,1076584,897518,537830,558508,551832,610586,663227,633028,814653,729944,825406,873462,1199632,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4015938,--,1353304,--,826404,--,485685,--,538062,--,535845,713872,619985,713947,733740,1103690,
总负债(万元),23861865,30257123,18672190,12856915,8625067,6219560,5576953,5422043,--,4781239,4642806,4150750,3833787,3829224,4847255,4749472,5591229,6101837,3882240,3513152,3277914,5418202,3484093,1819002,1079280,796822,633040,316229,348957,348344,412242,449507,422985,566100,424565,499975,567581,868638,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3478674,--,1079280,--,633040,--,348957,--,412242,--,422985,566100,424565,499975,567581,868638,
股东权益不含少数股东权益(万元),4648380,4547061,3620575,3278213,2288711,2138684,2135866,2059749,--,1890527,1977700,1920151,1860061,1777075,1717814,1737502,1505190,1548124,1272165,1091992,1093693,1108943,618391,412194,354370,279762,264478,221601,209551,203488,198344,213721,210042,248552,305379,325431,305881,330993,
净资产收益率加权(%),28.5,24.27,9.44,21.28,12.79,7.09,--,10.66,9.02,--,--,10.06,--,10.44,--,--,--,31.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
