报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.03,0.03,0.01,0.23,0.07,0.04,0.01,0.18,0.11,0.06,0.01,0.09,0.08,0.04,0.01,0.11,0.08,0.07,0.02,0.07,0.06,0.03,0.02,0.14,0.05,0.03,0.01,0.11,0.08,0.06,0.03,0.21,0.1,0.06,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.41,5.37,5.38,5.37,5.32,5.34,5.29,5.28,5.29,5.34,5.32,5.3,5.28,5.26,4.58,4.57,4.54,4.52,3.78,3.75,3.64,3.6,3.66,3.58,3.45,3.43,4.73,4.7,4.57,4.52,4.52,4.49,4.4,4.33,4.32,4.27,4.14,4.08,4,3.96,3.88,3.8,3.75,3.71,3.7,3.62,5.31,5.15,0.39,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.04,0.2,0.07,1.3,0.12,0.07,0.05,-0.24,-0.16,-0.17,0.04,0.41,0.05,0.14,0.05,-0.07,0.02,0.07,0.07,0.21,-0.12,-0.15,0.04,0.54,0,0,0,0.24,0,0,0,0.36,0,0,0,0.42,0,0,0,0.33,0,0.1,0,0.1,--,0.03,-0.05,-0.12,0.32,--,--,
主营业务收入(万元),259456,160643,67433,401086,305733,192289,86849,399994,311802,218495,108488,338321,258570,170439,77208,298684,224022,143220,63770,314018,250285,166916,86499,283351,208960,128179,61952,251685,179928,113861,47439,197481,148718,93039,42326,141005,99040,65523,33124,140293,108486,72674,30753,111608,101243,67652,33299,145612,103179,72392,34113,81106,49618,26916,10309,43871,30082,18076,27462,8726,20026,23263,22633,
主营业务利润(万元),27160,17854,6551,33816,24292,16366,7349,32018,22189,13918,6034,26524,18667,11868,6269,21966,18512,11886,5237,22169,16381,11095,4677,21468,15479,10330,4184,20515,14495,9932,4034,18101,12367,8245,--,18021,11220,7617,3757,19513,13256,8443,3904,20533,16608,10384,4230,20627,13666,9121,3530,18005,10857,6565,2507,13317,8914,5271,7093,2509,5946,6893,5614,
营业利润(万元),2305,1209,66,-130,2564,1210,90,6550,3896,1680,85,1976,3211,1097,-540,-5179,1584,976,360,1614,1807,1133,275,4550,1658,779,213,2457,2350,1792,696,5163,2814,1930,505,4889,2127,1303,488,5427,2904,1716,506,6538,4746,2997,1025,6864,3765,2757,861,5401,2320,952,220,5981,4104,2145,5046,1641,3742,3883,3384,
投资收益(万元),-19,-75,61,555,448,158,181,3528,2905,2638,546,2416,3898,1898,-136,-270,-116,2,-140,708,506,646,89,797,304,108,-9,326,552,559,399,1430,742,456,201,1506,242,332,9,1183,-104,-110,-47,-154,-298,-160,-35,-136,-29,13,-21,-70,-54,-35,111,71,-11,66,7,3,--,--,0,
营业外收支净额(万元),1117,940,447,8651,790,548,404,1221,572,463,239,2293,1048,976,909,8848,1665,1739,28,602,300,318,237,635,448,41,72,728,--,--,--,--,--,--,--,-104,0,0,9,-122,0,0,0,-236,0,0,0,-59,-67,-19,-1,153,218,130,0,-68,-33,0,408,0,-37,-55,--,
利润总额(万元),3422,2150,513,8521,3354,1758,494,7771,4468,2143,324,4269,4259,2073,369,3669,3249,2715,388,2216,2107,1451,512,5184,2106,820,286,3185,2509,1981,895,6037,3402,2129,627,6310,2354,1636,508,6676,3136,1886,677,6838,4789,3273,1101,7610,4394,3084,1101,6433,3059,1494,566,6354,4118,2197,6366,1632,4230,3949,3354,
净利润(万元),1120,1067,266,7322,2140,1107,360,5189,3342,1632,373,2724,2377,1113,308,3166,2440,1935,507,2154,1650,1023,465,4059,1517,824,383,2749,2098,1589,654,5099,2524,1537,510,4989,2025,1312,450,4976,2564,1617,604,4916,3468,2347,826,5601,3190,2101,762,5530,3001,1663,741,4505,2860,1516,4044,850,2817,2326,2021,
净利润(扣除非经常性损益后)(万元),137,326,-144,-1130,1490,639,18,4205,2891,1262,169,904,--,152,--,-3322,--,722,--,1531,--,633,--,3371,0,696,0,1791,0,1376,--,3646,0,1377,--,4847,0,1314,0,4895,0,1469,0,4438,0,2054,0,4807,0,1795,0,4456,2219,1095,0,4234,--,1527,3569,847,--,--,--,
经营活动产生的现金流量净额(万元),-23638,-24351,-13387,-14226,-19070,-14495,-29843,19385,-8998,-12779,1828,11153,1223,5958,1930,38742,3612,2194,1520,-7095,-4606,-4927,1172,12096,1474,4290,1237,-1837,655,1846,1648,5064,-2831,-3509,940,13044,2190,1723,894,4384,1609,1153,-2830,6495,-1673,-2810,-5045,7482,3609,2740,-3911,5950,0,1823,0,1726,--,457,-632,-1385,1553,--,--,
现金及现金等价物净增加额(万元),-4896,-23147,-8479,7323,38292,-16616,-23363,6706,-3267,-474,10106,-40120,-31474,-26310,2910,-2076,-33665,-520,2851,16261,8234,6230,-19401,30322,-4649,6661,-18606,18288,18075,18950,-10864,-4458,-31390,-9648,-29621,14486,-7698,-8429,-4001,8770,3496,5689,3613,9399,6549,11254,3160,1163,-6941,-6067,2932,5033,0,12006,0,-34688,--,-13285,24472,44012,2288,--,--,
总资产(万元),493186,473792,473283,392086,409940,343217,336863,333004,342774,341833,321843,303354,315237,325086,348495,335060,322651,340793,341751,354633,337618,340933,345275,369514,322006,335178,265408,285026,268219,274163,216723,226205,196967,217220,186021,222824,200046,194852,198024,191193,183685,182647,179330,167190,168637,174293,161179,159247,142336,147689,150535,141022,124665,121291,101532,92218,90478,84142,78622,75161,26871,21403,14887,
流动资产(万元),277517,260014,260473,211344,250708,181843,176889,174159,187177,182143,168242,152900,169005,172916,194446,179868,166199,196765,196170,209728,201594,205834,206545,224904,173981,187904,147545,166567,152362,160551,105665,116118,88714,110335,79437,117149,101206,97002,101776,104215,100153,104316,93606,83618,91291,96220,82880,80778,66355,73166,--,--,--,0,44164,0,41170,0,--,0,14328,10352,7470,
总负债(万元),243589,225221,225051,157858,180967,173796,167352,163649,175296,176054,156619,138310,150389,160588,183609,169440,158468,175974,178353,191521,171331,172950,178077,202237,154229,167957,130754,150501,133958,140364,113705,123835,96398,117562,84998,123049,101418,96940,98467,93623,86892,86660,79216,74174,77581,88896,76191,75289,61227,67276,71397,62630,47872,46402,27053,20262,19123,14188,12268,11049,10818,8495,6072,
流动负债(万元),215531,194473,211226,147915,171028,163788,149401,125667,136098,137322,123268,135517,147415,159255,162229,147177,135861,153623,156263,168551,149039,149652,174679,198110,150670,163833,128695,148306,127542,133754,106634,116841,89897,109954,77214,115093,94993,90455,91625,88528,81562,81570,74141,69154,77561,88876,76171,75289,61227,67276,--,--,--,0,26936,0,19015,0,--,0,9531,7178,4299,
股东权益不含少数股东权益(万元),232130,231737,232139,231840,226798,165108,165281,165058,163302,161650,161158,160816,160638,159361,159728,159588,158001,158684,157258,156751,157058,158523,157915,157475,156740,156197,123597,123302,122652,122143,91351,90697,88096,87109,88502,86723,83596,82883,84710,84260,81964,81017,81080,80476,78802,77681,77413,76587,74177,73087,71748,70986,69533,68194,67272,66532,66321,64976,63459,61501,14159,11342,7991,
净资产收益率加权(%),0.5,0.5,0.1,4,1.3,0.7,0.2,3.2,2.1,1,0.2,1.7,1.5,0.7,0.2,2,1.5,1.2,0.3,1.3,1,0.6,0.3,2.85,0,0.64,0,2.51,0,1.65,--,5.72,0,1.74,--,5.87,0,1.56,0,6.06,0,2,0,6.28,0,3.02,0,7.55,0,2.92,0,7.98,0,2.47,0,6.86,--,2.36,10.26,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
