报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.43,0.43,0.22,0.61,0.54,0.39,0.22,0.56,0.49,0.36,0.21,0.52,0.44,0.34,0.2,0.42,0.41,0.31,0.34,0.74,0.65,0.52,0.31,1.09,0.94,0.62,0.61,0.87,0.74,0.52,0.17,2.19,2.14,1.45,0.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.1,--,3.81,3.71,3.67,3.48,3.47,3.37,6.51,6.17,6.09,5.95,6.05,5.74,5.59,5.28,9.08,8.47,8.35,8.13,11.88,11.7,11.61,10.92,12.59,11.82,11.48,11.24,11.41,11.13,10.79,10.59,10.61,10.32,10.13,9.95,6.18,5.38,4.38,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.03,--,0.29,0.18,0.01,0.23,0.13,-0.07,-0.07,-0.07,-0.07,-0.2,-0.07,1.3,1.11,0.7,0.46,1.11,0.4,0.39,-0.07,0.11,0.08,-0.09,-0.25,1.47,0,0,0,1.14,0,0,0,1.06,0,0,2.04,1.64,0,
主营业务收入(万元),126932,83855,42615,162080,115145,80252,40447,160228,114712,78209,40200,154203,110536,78081,36357,141555,103283,68017,28653,117849,85398,56974,25751,102198,76754,52062,23099,80963,51865,35053,16707,54863,39740,26437,12323,53560,38420,25482,10956,41179,27953,19088,7803,37099,25108,18299,32564,24812,20491,
主营业务利润(万元),51418,34460,16653,66199,49951,34995,16511,66978,48378,33927,16370,62502,44864,31668,15299,54344,39443,26837,12553,43373,31935,23918,11594,37779,27965,18443,8635,30683,20972,14484,6830,23061,16426,11211,--,25170,17652,12247,4913,23314,15528,11047,4074,20603,13879,10118,18880,15939,13312,
营业利润(万元),20411,15968,8200,21525,20183,14571,8100,20286,18190,13545,8106,18738,16440,12983,7567,15391,15686,11958,6670,13622,12660,10286,6170,21461,18673,12714,6781,8597,8375,5779,1441,18603,18102,12682,6096,9063,6856,5001,1936,7809,5634,4307,1825,6556,4903,4015,4660,3482,2986,
投资收益(万元),2039,1660,585,1671,1259,930,794,1093,796,677,535,-234,1353,1332,-841,493,619,608,317,2274,1345,661,1166,10708,8510,6230,2811,-2742,-372,-338,-652,13360,10312,8497,4108,166,-172,-121,-79,-293,-209,-139,-91,-110,-8,13,-19,124,165,
营业外收支净额(万元),599,311,83,709,117,137,97,1221,387,292,56,1201,310,280,129,591,338,294,195,802,539,218,27,593,150,119,43,--,--,204,--,--,--,--,--,-18,0,0,4,77,0,0,0,-138,0,0,-148,0,0,
利润总额(万元),21010,16279,8283,22234,20301,14708,8197,21508,18577,13837,8161,19938,16750,13263,7696,15983,16024,12252,6865,14424,13199,10504,6197,22054,18823,12832,6824,8945,8407,5982,1440,18477,18154,12685,6101,9250,6739,4944,1861,7593,5397,4152,1740,6309,4872,4010,4774,3840,3469,
净利润(万元),18537,14377,7385,20148,17992,13058,7216,18632,16087,11838,7039,17380,14537,11308,6516,13773,13432,10216,5636,12254,10833,8567,5200,18008,15567,10333,5589,8043,6802,4776,1049,13340,13164,8914,4589,7187,5435,3956,1537,6006,4441,3432,1471,5264,4290,3352,3978,3294,2754,
净利润(扣除非经常性损益后)(万元),17658,12506,6581,18173,16732,12374,6761,16926,14997,11056,--,13938,--,9700,--,15558,--,10530,--,10302,--,8433,--,11441,--,6496,0,6928,6163,4185,0,3485,0,7784,--,6856,0,3937,0,6149,0,3448,0,5745,0,3302,0,0,0,
