报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.1,0.33,0.11,0.12,0.02,-0.03,-0.17,--,0.11,0.05,0.02,0.27,0.18,0.08,0.08,1.23,1.13,1.3,3.11,1.03,0.33,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,7.04,--,6.94,6.84,6.83,6.75,6.56,13.01,7.3,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.64,--,0,0.13,-0.33,0.71,0.42,1.7,2.8,1.81,1.33,
主营业务收入(万元),1657840,1114182,483349,2509492,1850076,1180456,553218,2213787,1600832,1002516,408703,1842057,1358726,910562,440809,2011847,1500237,978377,1470239,932168,918327,
主营业务利润(万元),104197,94399,33182,104637,81835,53688,10966,81549,74331,47952,24109,106382,70078,41112,25840,209984,158313,88564,171100,61709,33262,
营业利润(万元),15206,38040,11289,10061,4546,1187,-16217,2371,11185,7044,2302,34792,26149,12907,12454,153242,129292,69043,140377,37049,10370,
投资收益(万元),-5165,-6378,-0,2164,522,1302,845,790,662,220,-12,285,244,209,221,-364,-137,-240,1382,718,405,
营业外收支净额(万元),341,863,1283,8601,4006,1904,1340,10867,2927,-95,-73,1058,1258,-218,-228,6214,5043,1686,2064,1780,1364,
利润总额(万元),15547,38903,12573,18662,8552,3091,-14877,13238,14112,6948,2229,35849,27408,12690,12226,159456,134335,70730,142441,38830,11734,
净利润(万元),10017,31727,10192,11185,1706,-2986,-16694,7195,10154,4779,1577,25740,17322,7549,7863,112024,93805,49596,109182,33102,10379,
净利润(扣除非经常性损益后)(万元),13676,35971,7124,3490,-1258,-4294,-16987,--,7596,4480,--,24615,--,7613,--,108302,--,48912,106315,31683,9366,
经营活动产生的现金流量净额(万元),88980,30536,-122611,359083,349644,212141,33349,23790,24150,70810,-61340,18619,143,12624,-31370,68641,40491,81978,101255,57905,42486,
现金及现金等价物净增加额(万元),95032,26744,784,-26086,-12545,-43489,11178,1046,-13478,-25670,64226,-106077,-153765,-63454,-60464,116905,139580,207659,36857,12580,-26685,
总资产(万元),1497071,1458743,1447401,1375697,1493118,1465035,1606289,1540952,1485810,1351163,1490400,1306829,1154044,1130506,1117474,1085223,989774,893716,573463,393142,286413,
流动资产(万元),552473,523087,515901,436774,564939,533977,703457,646024,634032,528817,690994,507069,458915,504884,521704,539659,637551,560446,278241,160972,122259,
总负债(万元),798660,738734,748936,687416,812198,777522,918315,835111,776920,645150,778020,595976,452650,438552,422837,397517,322396,236518,283738,235107,164745,
流动负债(万元),644239,593358,603381,541904,665165,631994,767592,693314,634827,501787,630930,577704,441950,428971,413183,389713,321096,230849,266466,210566,164405,
股东权益不含少数股东权益(万元),692602,714487,693140,683057,674244,671437,657716,671686,674666,672100,678563,677005,668470,658683,658607,650865,631855,626998,264279,142643,111250,
净资产收益率加权(%),1.46,4.54,1.48,1.65,0.25,-0.44,-2.51,--,1.5,0.71,0.23,3.88,2.63,1.15,1.2,22.71,20.83,14.53,52.34,26.03,9.98,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
