报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
基本每股收益(元),0.23,0.14,0.07,0.24,0.17,0.22,0.11,--,0.35,0.23,0.11,0.46,0.35,0.22,0.12,0.36,0.28,0.16,0.12,0.51,0.39,0.28,0.45,0.3,0.16,0.52,0.41,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,5.28,5.13,4.85,4.94,4.83,4.79,4.67,7.28,7.14,7.02,2.83,2.54,--,0,2.11,1.56,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.1,-0.03,-0.08,0.23,0.03,0.06,-0.11,-0.05,-0.27,-0.16,0.64,--,0.21,0.35,-0.06,
主营业务收入(万元),86708,54440,22953,86948,62939,40693,17779,68627,49660,32893,15704,62815,45784,29934,14413,47498,32774,19698,9469,35972,24445,16244,24686,16268,9067,24130,21045,
主营业务利润(万元),17836,10693,4843,18294,13267,8692,4171,15767,10951,7286,3474,13460,9403,6213,3184,9851,6909,4510,2090,8093,5509,3832,6189,4006,2236,7133,5715,
营业利润(万元),8976,5658,2815,9214,6438,4323,2349,7767,5358,3600,1820,7015,5504,3414,1920,5661,4498,2828,1475,4731,3578,2584,3892,2372,1181,4337,3943,
投资收益(万元),162,102,60,360,-56,-28,--,-220,--,0,--,-240,19,19,--,-168,16,--,--,--,--,0,12,12,12,-37,0,
营业外收支净额(万元),1254,616,333,913,723,344,57,842,527,674,324,1195,565,308,141,798,595,60,37,418,128,120,501,508,395,--,--,
利润总额(万元),10230,6274,3149,10127,7161,4668,2406,8610,5886,4273,2144,8210,6069,3722,2061,6459,5093,2888,1512,5149,3706,2704,4393,2880,1577,5340,4421,
净利润(万元),8458,5102,2416,8573,5981,3913,1965,7412,5345,3488,1746,6964,5269,3261,1719,5429,4221,2357,1226,4264,3069,2086,3386,2239,1186,3893,2953,
净利润(扣除非经常性损益后)(万元),7320,4517,2138,7361,5302,3563,1912,--,4557,2922,1473,5926,--,2999,--,4740,--,2281,--,3894,--,1978,2982,--,885,3102,2562,
经营活动产生的现金流量净额(万元),11759,4649,1829,1111,3948,1848,-2044,6356,1711,-871,-1533,-1168,1461,-410,-1254,3441,439,876,-1118,-474,-2673,-1218,4766,2064,1595,2657,-447,
现金及现金等价物净增加额(万元),-25700,-3724,8786,-17135,-33782,-32761,-15398,46289,-1547,-121,-2793,-12600,-7510,-8135,-3820,-16944,-12369,-7799,-3003,35073,40887,-187,-778,-1378,-261,1068,860,
总资产(万元),259808,206842,204843,195445,182277,179110,171721,179589,126240,123315,115074,104790,92502,86881,86679,82994,85364,81503,79961,77650,81004,36414,30007,--,0,29385,20026,
流动资产(万元),114685,110337,123591,114322,99992,96866,96982,107210,62106,63587,65617,55786,58259,56433,56603,53387,58044,56463,60187,58306,65084,21505,17547,--,--,15619,11024,
总负债(万元),78191,66186,63455,56667,44223,40640,35289,45514,42168,40982,31765,23729,12569,12548,11013,9028,11838,11096,6707,5792,10801,15160,10993,--,--,13440,8020,
流动负债(万元),69444,58329,55393,48526,43523,39940,34589,44814,42168,40982,31715,23729,12569,12548,11013,9028,11838,11096,6707,5792,10801,12185,10393,--,--,13440,8020,
股东权益不含少数股东权益(万元),180617,140550,141272,138655,138187,138607,136470,134106,84058,81895,82882,80634,78396,72745,74129,72405,71914,69979,72794,71415,70203,21254,19015,--,0,15799,11728,
净资产收益率加权(%),5.68,3.61,1.53,6.37,4.38,2.82,1.44,--,6.51,4.31,2.11,9.26,6.8,4.37,2.32,7.58,5.87,3.27,1.7,11.45,11.81,0,19.45,--,0,28.29,31.13,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
