报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1992-06-30,
基本每股收益(元),0.16,0.07,0.01,0.23,0.15,0.08,0.03,0.54,-0.2,-0.15,-0.03,0.27,0.01,0.02,0,0.07,-0.05,-0.03,-0.02,-0.02,-0.03,-0.01,0,-0.7,-0.05,-0.04,-0.02,0.01,-0.02,-0.01,-0.01,-0.03,0.04,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,4.12,--,--,--,--,--,--,--,1.87,--,1.65,1.66,1.64,1.63,1.52,1.54,1.55,1.57,1.55,1.57,1.58,1.58,2.27,2.28,2.3,2.32,2.29,2.3,2.3,2.31,2.38,2.35,2.35,2.34,2.35,2.35,2.33,2.34,2.31,2.31,2.31,2.26,2.14,2.17,2.21,2.26,2.73,2.72,2.72,2.71,2.66,2.45,2.41,2.42,2.12,2.12,2.1,2.07,2.04,2.41,2.6,2.51,2.47,2.85,2.75,2.81,2.77,2.78,2.22,2.9,2.36,2.18,1,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.08,--,-0.21,-0.14,-0.26,0.58,-0,0,0.01,-0,0.01,0.03,0.04,0,-0.01,-0.03,0.01,0.14,0.05,0.06,0.01,0.48,0.45,0.01,-0.01,0.09,0,0,0,0.76,0,0,0,6.55,0,0,0,-2.71,0,0,0,-2.49,0,-0.66,--,-2.24,0,-0.05,-0.13,0.1,--,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),140835,83101,43935,282327,224736,150555,78421,355248,515,147,226,3366,3131,2875,2629,5032,223,221,166,1456,756,672,507,1304,221,143,56,2450,1220,1167,151,5516,5061,1222,818,1223,1179,799,0,3667,3667,3272,2911,23372,808,24,80,1750,1635,1506,1441,39266,35535,4853,1982,18258,844,18135,9611,25815,14227,23176,18053,12312,7261,15469,8452,14899,7118,13833,5502,9086,3246,--,2698,
主营业务利润(万元),37290,21591,8762,58383,43472,28191,13501,61132,6,-71,123,930,364,301,200,145,24,29,7,926,448,399,325,-290,116,72,29,1285,612,589,81,1123,894,306,--,1000,532,335,0,505,541,434,373,2438,179,10,33,-267,500,562,557,6479,5147,1624,457,4759,140,128,299,633,255,705,463,677,508,1048,531,1227,518,1100,495,587,279,--,176,
营业利润(万元),11239,4335,524,16683,10452,4953,1236,13401,-952,-805,-82,-65,-182,-92,34,-810,-436,-266,-151,69,-97,23,138,-5877,-417,-312,-165,410,-37,82,-74,46,618,107,73,439,166,80,-146,-564,-238,-177,-54,61,-1083,-741,-399,-1834,-343,73,391,5614,4507,1241,308,4184,194,431,330,704,367,942,680,942,0,1247,0,1338,0,0,496,601,321,--,177,
投资收益(万元),-406,-269,-108,-52,-107,63,--,538,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,70,70,70,840,840,840,840,2,1,1,0,-2083,1104,319,-126,-427,-301,-195,-96,10,33,42,33,37,0,26,0,13,0,18,1,28,39,40,36,31,0,--,0,
营业外收支净额(万元),2070,1088,625,3149,2387,1707,328,2744,-753,-506,-213,2481,313,313,--,1431,-0,-0,0,4,4,-0,--,24,24,-2,--,--,--,--,--,--,--,--,--,40,0,0,0,762,0,0,0,918,0,0,0,-3,-3,0,0,2,-1,2,0,-174,0,1,0,-1,0,0,0,0,-1,0,-1,0,-0,-2,-1,0,--,--,--,
利润总额(万元),13309,5423,1150,19832,12839,6660,1564,16144,-1705,-1311,-295,2416,131,220,34,621,-436,-266,-151,73,-93,23,138,-5853,-393,-314,-165,410,-37,82,-74,41,615,105,72,536,293,207,-76,1037,608,668,792,981,-1081,-739,-399,-3921,757,393,266,5189,4206,1048,212,4020,54,474,363,744,371,1009,705,1000,662,1285,650,1417,613,1216,531,630,321,--,176,
净利润(万元),9322,3855,784,13480,8883,4478,1004,11713,-1717,-1324,-295,2375,112,201,11,574,-434,-264,-150,-139,-232,-102,35,-6099,-419,-329,-170,63,-189,-65,-97,-297,342,22,17,256,95,89,-93,693,400,443,487,60,-1047,-718,-387,-3970,178,104,112,2571,2101,307,-96,2794,51,419,312,641,327,891,621,882,583,1134,572,1250,544,1074,472,558,282,--,155,
