报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,
基本每股收益(元),0.18,0.12,0.06,0.26,0.2,0.13,0.07,0.32,0.26,0.18,0.09,0.35,0.28,0.18,0.08,0.39,0.3,0.22,0.13,0.47,0.37,0.24,0.12,0.35,0.29,0.18,0.07,0.29,0.19,0.13,0.06,0.36,0.25,0.12,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.27,--,3.21,--,3.04,2.95,2.91,2.82,2.74,2.66,3.3,3.18,3.06,2.93,2.84,2.73,2.68,2.56,2.51,2.44,2.34,2.27,2.64,2.58,1.78,1.66,2.1,2.01,1.93,1.86,2.34,2.28,2.23,2.16,3.37,3.28,3.21,3.11,4.03,3.94,3.85,3.28,3.2,3.12,3.14,3.03,2.96,2.88,2.76,2.66,2.56,2.41,2.41,2.16,4.01,0,--,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.05,--,0.04,--,0.09,0.13,0.05,0.36,0.22,0.2,0.09,0.1,-0.05,0.29,0.06,0.71,0.53,0.27,0.07,0.27,0.17,0.11,0.05,0.54,0.44,0.29,0.17,0.8,0,--,0,-0.34,0,0,0,0.74,0,0,0,0.36,0,0,0,0.48,0,-0.05,--,0.81,0.26,0.58,0.19,0.57,--,0.18,0.02,0,--,0,0,
主营业务收入(万元),496467,339348,147681,590566,397314,194751,68852,428060,341261,223721,102954,411401,326333,198190,59894,290670,214476,131926,57050,218554,165304,114540,57357,156685,116116,65346,26925,152262,85297,51060,22087,157982,94437,41365,18152,81973,57589,37296,11179,50408,40023,26822,11724,44501,28698,18641,8032,36348,26843,14723,6311,32068,19243,11256,4804,34924,12638,30546,12548,27764,11113,16252,7899,19559,7925,17973,15028,
主营业务利润(万元),41006,27923,14614,54817,43857,29394,15100,62652,51588,36271,17804,63187,51407,34573,16011,69999,58001,41482,19108,67340,53978,35399,17318,53491,43603,27252,11010,47074,32312,21363,9383,49804,33400,17249,7809,32869,25168,16729,6071,21723,17093,10847,4804,18648,13684,8949,4027,16042,12303,6615,3039,15703,11382,6906,3153,19129,6829,15349,6054,10249,6690,6558,2472,3745,1343,4492,4014,
营业利润(万元),29865,20302,9997,41614,33325,22838,11737,53129,44170,31442,15063,55428,45774,30969,13993,60813,51020,36716,16465,60144,48848,32289,15393,47435,39149,24169,9510,38907,25845,17149,7050,40476,26953,13093,5529,23072,17191,11869,4287,14332,11919,7574,3143,11755,9047,5839,2489,9619,7566,3693,1675,8238,6517,3796,1768,8333,3679,9610,3151,6517,5226,4108,1724,4464,1458,4492,4014,
投资收益(万元),1654,714,104,1765,419,132,-6,1341,478,401,-24,385,20,-100,-26,526,199,113,-8,627,250,151,86,699,433,252,168,352,141,85,13,144,39,57,39,746,34,46,-40,116,25,20,-50,226,204,20,-12,553,200,200,128,136,81,61,-3,254,34,361,338,156,287,693,75,113,60,8,205,
营业外收支净额(万元),1413,954,421,3043,2015,524,283,1238,922,737,92,4161,1824,1039,366,1691,1073,599,170,-210,73,230,149,-310,74,50,-56,132,--,--,--,--,--,--,--,-10,0,-5,-6,-94,0,0,0,22,0,0,0,-63,-13,-13,0,-35,-24,-11,0,-294,0,245,0,553,0,0,0,0,--,0,0,
利润总额(万元),31278,21256,10418,44657,35340,23362,12020,54367,45091,32179,15155,59589,47598,32007,14359,62505,52093,37315,16634,59934,48922,32520,15542,47125,39223,24219,9454,39038,25935,17149,7076,40600,26939,13098,5537,23834,17244,11935,4266,14354,11821,7483,2983,12004,9276,5889,2525,10110,7753,3881,1809,8338,6574,3846,1765,8292,3704,10216,3618,7227,5742,5178,1879,4521,1525,4482,4255,
净利润(万元),23264,15694,7516,34165,26548,17473,9114,42143,33672,24045,11251,46209,35837,23988,10665,50365,39013,28059,12552,47641,36654,24288,11628,34880,29523,18159,7084,29459,19325,12771,5228,28140,19200,9603,4090,17720,12698,8832,3150,11264,9213,5818,2301,9564,7410,4652,1990,8178,6250,3124,1435,6543,5061,2879,1394,6176,2922,8011,2900,5920,4818,4303,1439,3051,1278,3003,2918,
