报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),-0.01,-0,-0.02,-0.08,-0.03,-0.03,-0.03,0.18,-0.09,-0.07,-0.04,0.01,0,0,0,0.01,0,0.01,0,0.01,0,0,0,0.01,0.01,0.01,0.01,0.03,0.03,0.02,0.01,0.04,0.04,0.02,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,1.73,--,--,--,1.44,--,1.49,1.49,1.51,1.51,1.5,1.5,1.5,1.5,1.49,1.49,1.49,1.49,1.49,1.49,1.48,1.48,1.48,1.47,1.46,1.46,1.39,1.38,1.37,1.35,1.35,1.45,1.44,1.43,1.56,1.55,1.89,1.88,1.86,1.85,1.84,1.86,2.35,2.41,2.41,2.41,2.78,2.78,2.76,2.75,2.68,2.7,2.37,2.3,2.25,2.79,2.56,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.04,--,--,--,-0.05,--,0.05,0.01,0.05,-0.07,-0.11,-0.07,-0.1,-0.11,-0.02,0.03,0,0.12,0.16,0.23,0.17,-0.13,0,0.03,-0.01,-0.05,-0.02,0.01,-0.05,-0.06,0,--,0,0.03,0,0,0,0.12,0,0,--,-0.04,0,0,0,-0.27,0,-0.36,--,0.12,0.01,0.46,0.22,0.32,--,-0.2,--,--,--,--,
主营业务收入(万元),54705,29560,13677,90709,66259,45393,21347,98209,66732,40711,18579,78037,55398,36720,18804,92131,60500,40261,17206,77646,51405,34808,14857,75518,57874,42331,19050,85874,61472,42157,18940,79623,57454,35911,17726,77456,53045,39651,20038,71246,54041,40209,19612,84136,58447,34580,14762,74954,55734,38409,20418,70723,52478,35051,18686,74426,36131,83061,40321,90255,42968,80383,31605,66108,59020,61941,
主营业务利润(万元),3152,2145,1176,7196,4229,3040,1113,6173,5252,2926,1598,3824,2146,1970,971,6983,4965,3030,1206,4791,3193,2278,1092,4577,3739,2643,1128,7198,4191,2910,1616,6903,4918,3144,--,4097,2908,2135,1147,3704,2224,1678,1065,5086,4031,2256,693,-4242,2680,2784,1552,4022,4928,4107,2058,10850,5747,10820,5850,15085,6447,14859,6498,7765,--,--,
营业利润(万元),-2226,-1408,-1198,-4589,-2059,-1489,-1550,11086,-3217,-2342,-987,-3425,-1613,-828,-429,-1843,-1186,-694,-115,-559,-291,200,35,-642,354,412,281,-1904,450,775,183,1814,1846,995,525,-911,289,452,360,701,444,416,457,713,-567,-831,-989,-16970,-3553,-800,-370,-12724,745,1230,703,4636,2453,5101,3290,9901,4060,9298,2981,8211,--,--,
投资收益(万元),76,76,--,224,-19,40,--,24184,111,57,1,206,1,1,12,333,190,190,75,707,676,314,143,953,736,435,205,1598,472,464,358,1323,1355,771,101,1920,560,212,65,-20348,-14679,-14660,-96,116,529,197,200,759,1140,1181,593,1025,1106,588,36,3352,1073,3880,719,1215,969,1350,0,10,--,--,
营业外收支净额(万元),1291,1123,201,1510,506,320,149,638,1040,821,191,4258,1743,969,565,3146,1466,1067,272,1644,608,120,131,1639,442,56,-9,2026,--,--,--,--,--,--,--,12,0,--,0,95,0,0,0,-1,0,0,8,-6154,2,-2,-4,-3354,13,97,0,-354,0,-230,0,711,0,--,0,934,--,--,
利润总额(万元),-934,-285,-997,-3079,-1553,-1169,-1401,11724,-2177,-1520,-796,833,129,142,136,1302,280,373,157,1085,316,320,166,997,796,468,272,121,1545,837,231,2361,2282,1037,497,1021,851,666,428,-19551,-14148,-14169,381,827,-38,-625,-781,-22365,-2411,379,218,-15026,1875,1915,739,7664,3480,8752,4014,11873,5348,11259,3048,9187,--,--,
净利润(万元),-573,-158,-820,-3168,-1147,-1009,-1011,7081,-3532,-2641,-1752,419,136,106,58,429,181,223,77,362,117,127,88,556,599,467,304,1020,1093,719,316,1468,1435,841,497,926,827,643,417,-19644,-14205,-14269,294,816,-28,-616,-768,-22413,-2547,82,88,-14779,1268,1273,460,6676,2387,7725,2811,10100,4534,10097,2591,7417,9012,10861,
