报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.08,0.15,-0.03,0.07,-0.08,-0.03,-0.02,-1.21,-0.1,-0.04,-0.04,-0.14,0,0.03,0.01,0.07,0,0.03,0.03,0.29,0.24,0.22,0.1,0.51,0.23,0.2,0.05,0.35,0.14,0.16,0.09,0.33,0.17,0.21,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,3.63,--,4.77,--,4.83,--,5.01,5.04,5.02,5.01,4.94,4.96,4.96,4.93,4.88,4.86,4.74,4.64,4.37,4.34,4.18,4.13,3.92,3.95,3.88,3.83,3.65,3.65,3.55,3.47,3.46,3.47,3.53,3.49,3.41,3.41,3.42,3.4,3.34,3.33,3.37,3.34,3.26,3.24,3.17,3.35,3.2,3.18,3.12,3.29,3.26,2.72,2.61,2.7,2.52,2.71,3.26,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.29,--,-0.03,-0.01,-0.14,0.35,0.06,0.31,0.07,0.42,0.32,0.34,-0.04,-0.33,-0.2,0.01,0.13,0.12,-0.24,-0.15,-0.03,-1.19,-0.93,-0.88,-0.49,-0.64,0,--,0,0.76,0,0,0,0.81,0,--,0,0.6,0,0,0,0.32,0,0.19,--,0.26,--,0.21,0.64,0.18,0.61,--,0.02,--,--,--,--,
主营业务收入(万元),81917,60767,24984,74320,52803,39536,17459,85547,65664,51137,25550,124320,100931,85352,39707,152246,111898,87127,49167,233399,171648,134295,70592,215520,162696,110604,45997,175433,133383,96915,44676,185254,138727,108722,42843,213663,158101,114807,63809,225467,169561,126540,57884,251202,198310,152837,78446,288811,193374,127622,67406,219099,155954,113650,53786,185143,137902,103257,155833,79334,123978,59594,125031,64278,112547,115729,104764,
主营业务利润(万元),6390,4791,2199,4203,2041,2413,421,-131,1844,1805,92,12308,12089,9773,4296,11426,10326,9800,6136,28524,19931,14986,6926,24888,19607,13551,3989,6414,5792,6060,3146,16344,12544,10978,--,17274,14682,11516,6290,25391,22739,18954,7301,38792,30175,23368,10287,45707,27231,18980,9919,39728,26984,20200,8939,39635,28685,22902,36158,19226,31294,17192,32523,18450,32926,34583,23704,
营业利润(万元),3192,6677,-1367,2085,-4597,-1623,-1095,-55578,-4471,-2114,-1894,-7377,-11,1220,512,3138,97,1119,1479,12687,11091,10441,4854,23394,11376,9973,2280,15864,6385,7334,4324,14563,7007,9205,2492,-2424,320,1590,787,5547,5843,5630,1562,9752,7665,6845,1900,9540,5095,4000,1689,13182,6063,5050,1519,11950,9132,8599,16758,8904,15452,10432,16939,10914,13452,12241,9157,
投资收益(万元),2605,2520,1678,10462,6649,5021,2671,7891,7038,4447,2140,7543,2900,1976,936,11670,6208,2633,1327,11389,9646,8743,4139,25502,7994,6412,2890,28396,12470,9374,6471,26889,12279,10507,2534,7237,3042,2286,1091,3808,533,533,0,640,789,749,0,1533,1413,1413,0,-95,63,0,0,-1074,80,0,0,0,50,0,0,0,0,--,--,
营业外收支净额(万元),534,66,3,1158,1125,20,6,-132,77,61,21,836,223,197,20,245,82,54,2,735,64,65,65,15,10,9,9,156,--,4,--,--,--,19,--,-1084,0,35,0,-8,0,0,0,-654,0,-314,0,-429,-482,0,-184,-105,-432,-285,0,-590,-529,0,-495,0,-170,0,0,0,--,--,--,
利润总额(万元),3726,6743,-1363,3243,-3472,-1603,-1089,-55710,-4394,-2054,-1873,-6541,212,1417,533,3383,178,1173,1481,13422,11156,10506,4919,23409,11386,9982,2289,16020,6394,7338,4328,15070,7509,9224,2506,3729,3485,3910,1878,9347,6316,6076,1421,9738,7928,7280,1747,10644,6026,5072,1505,12982,5694,4764,1388,10286,8683,8208,16263,8610,15331,10202,16541,10679,13086,11734,8853,
净利润(万元),3726,6743,-1363,3243,-3472,-1603,-1089,-55710,-4394,-2054,-1873,-6541,212,1417,533,3383,178,1173,1481,13422,10888,10238,4802,23409,10850,9447,2289,16020,6394,7338,4328,15070,7634,9683,2506,3681,3235,3667,1745,8455,5193,5008,1206,9506,6818,6268,1485,9108,5324,4514,1279,11681,4841,4050,1180,9098,7380,6977,13994,7318,13099,8671,13940,8684,10571,9706,7368,
