报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.61,0.43,0.1,0.87,0.54,0.35,0.09,0.65,0.54,0.27,0.1,0.45,0.28,0.17,0.1,0.33,0.26,0.1,--,0,--,0,0,0.14,0.18,-0.28,-0.06,0.62,-0.32,-0.25,-0.12,-1.02,-0.45,-0.19,-0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.75,3.65,3.57,3.48,3.39,3.23,0,0,--,--,0,--,0.04,-0.41,-0.19,-0.14,-1.75,-1.69,-1.56,-1.44,-0.85,-0.58,-0.5,-0.39,0.87,1.07,1.22,1.29,1.84,2.11,2.19,2.19,2.2,2.21,2.22,2.19,2.14,2.19,2.18,2.18,2.11,2.1,2.08,2.06,2.08,3.18,2.26,2.16,2.15,2.08,1.6,1.94,1.83,1.69,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.18,0.23,0.02,0.56,0.03,0.06,--,0,--,--,0,-1.26,-0.93,-0.01,-0.02,-0.04,-0.24,-0.24,0,0.01,0.01,0.01,0.01,0.29,0,0,--,-0.15,0,0,0,-0.47,0,0,0,0.28,0,0,0,0.3,0,-0.1,--,-0.16,-0.43,1.19,0.05,0.84,--,-0.15,--,--,--,--,--,--,--,
主营业务收入(万元),469827,325283,132429,710255,460635,149251,63719,288532,213271,119081,55520,227152,150448,95785,42763,179184,128038,76123,0,0,0,0,0,200,200,34,0,0,0,0,0,9,46,45,17,1969,552,510,401,17118,15699,11228,4562,21516,15908,11070,6471,26108,18547,12457,6338,32515,22979,15087,6131,27305,13416,25656,13492,21802,9634,13856,5880,15056,6916,16288,13299,11904,15443,
主营业务利润(万元),136438,94413,37531,203158,129274,25797,10568,59421,45159,26628,10404,48144,29663,19567,8639,41727,29367,16381,0,0,0,0,0,-56,-222,-20,0,0,0,0,0,3,-17,-16,--,-1108,-506,-76,4,-2861,-2164,493,718,-330,2956,2105,1256,4246,3008,1928,986,6175,3576,2368,1090,5902,3102,5607,2154,3238,1416,2906,1464,1492,1687,1268,1146,1247,793,
营业利润(万元),44847,30636,6981,58385,38127,11097,4575,24653,20844,10402,3786,15566,10773,6301,3065,11968,9087,2523,0,-162,0,0,0,-4170,-3803,-2956,-751,-26663,-4103,-3287,-1614,-13122,-5864,-2447,-1370,-10579,-4947,-2971,-1002,-12106,-4573,-1026,36,-4503,390,372,347,1288,469,346,60,2741,714,552,132,2511,1655,2762,934,1655,771,1457,805,1536,0,1332,1206,1288,824,
投资收益(万元),683,317,--,-129,65,11,--,89,99,99,84,238,152,67,4,5,--,-1,--,--,0,0,0,--,--,--,--,43,--,--,--,2,--,--,0,0,0,0,--,19,19,19,19,0,12,12,0,0,0,0,0,0,0,0,0,-64,-16,-32,-16,-32,0,0,0,0,0,0,0,0,0,
营业外收支净额(万元),3083,2299,1225,6788,4632,4016,617,4583,2744,1284,599,3622,1746,1425,1147,2992,2602,1940,0,200,0,0,--,5935,6102,-611,0,34635,0,0,0,0,--,--,--,-11278,0,0,3,535,0,0,0,-369,0,0,0,18,24,-5,0,0,7,2,0,-32,3,32,0,187,0,--,0,0,-8,0,0,0,0,
利润总额(万元),47931,32935,8206,65173,42759,15113,5192,29236,23588,11686,4385,19187,12519,7726,4212,14959,11689,4463,0,38,0,0,0,1765,2298,-3567,-750,7973,-4102,-3287,-1614,-13148,-5863,-2447,-1370,-21831,-5537,-2957,-999,-11552,-4556,-1008,54,128,389,379,345,1307,492,341,60,2751,832,665,132,2535,1642,2765,954,2545,771,1915,802,1553,806,1315,1195,1272,763,
净利润(万元),47753,33513,7928,64172,42423,15180,3846,28541,23650,11952,4300,19718,12208,7531,4335,14360,11488,4470,0,38,--,0,0,1765,2298,-3567,-750,7973,-4102,-3287,-1614,-13148,-5863,-2447,-1370,-21831,-5537,-2957,-999,-11552,-4556,-1008,36,86,261,254,231,932,330,228,40,1819,613,446,88,2173,1502,2402,692,1875,517,1367,682,1320,685,1118,800,852,511,
净利润(扣除非经常性损益后)(万元),46378,32860,7559,46853,25530,13570,3396,27011,23574,11882,4300,19417,--,7394,--,11484,--,2032,--,-162,--,--,0,-4170,--,-2956,0,-24609,--,-3287,--,-13122,0,-2447,--,-10579,0,-2961,--,-12088,0,-1020,0,-4503,0,249,0,824,0,234,0,1791,494,333,--,2029,1499,2367,692,0,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),10813,11051,-26238,118564,54403,9841,2280,14727,4305,-3530,-7517,31646,7845,10290,959,24671,1467,2739,0,48,0,0,0,-16338,-12075,-179,-275,-456,-3055,-3055,10,130,109,108,95,3768,2765,17369,2376,-1957,-8569,-716,-1638,-6021,-1467,-377,-1332,3681,7374,8134,-290,3896,0,-1286,--,-2015,-5591,9598,339,6168,--,-1111,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-60263,-53695,-72727,133849,77671,-4095,-3076,11173,6725,-45133,-7863,16159,-282,2166,-4600,-3085,-28980,-9760,0,48,0,0,0,-263,841,542,96,196,-3000,-3000,10,30,9,8,-5,-3164,-4209,-4253,--,-9246,-8018,190,-47,-6266,-9686,-1278,-2528,2867,8840,8076,-8902,2396,0,-2840,--,793,-5809,12055,836,108,--,-317,--,--,--,--,--,--,--,
总资产(万元),909995,874524,878695,857573,830165,301079,302133,293366,287701,267734,266576,259632,239889,240238,218621,225329,211634,228032,48,48,0,0,0,--,16384,9720,11114,11240,31495,31495,37000,37081,43512,43855,43180,44313,58589,77596,59248,62959,72949,80750,76797,74544,72867,80137,77341,78774,85305,81524,72338,80634,74115,64826,65738,70600,55493,57828,45529,48225,40297,38468,31040,32311,27554,27132,21462,18764,17397,
流动资产(万元),595103,562480,568208,548481,533702,220829,222777,214840,210856,190001,190452,182110,164034,164216,141955,147893,134596,150172,48,48,0,0,0,0,16384,1931,1365,1491,11118,11118,16556,16572,19705,19916,19182,19934,23144,25772,--,30697,35300,42776,38574,36202,31090,38919,37037,37458,47429,44132,--,0,--,--,32881,0,0,31708,0,21405,19478,19010,13238,14585,11240,12237,9483,8124,7416,
总负债(万元),314550,293324,311365,298110,291160,88170,93801,88835,89110,81004,86986,84262,71470,76451,57927,68773,58890,82314,10,10,0,0,0,0,15851,15052,13629,13005,54168,53353,57185,55652,54461,51387,49636,49399,47380,62819,--,46214,49207,53461,48464,46246,44390,51552,48613,50443,57575,53225,44057,52480,46802,37688,38845,43912,28595,32119,29041,32429,24594,23282,20302,22255,18108,18396,13843,11946,10759,
流动负债(万元),253758,232551,250313,238077,287954,87200,93717,88569,88639,80455,86239,83116,69740,74520,55446,66131,55632,78171,10,10,0,0,0,0,15851,15052,13629,13005,49898,49083,52914,51382,54322,51249,49497,49260,43331,58745,--,43045,45139,49384,44378,43060,40302,47395,44444,47274,53394,49044,--,0,--,--,33593,0,0,30160,0,29337,16146,15693,12242,13295,11360,14324,9165,8123,6310,
股东权益不含少数股东权益(万元),592803,578562,564784,556856,536208,210130,205392,201546,195638,184495,176843,172542,165033,160355,157159,152824,149265,142247,38,38,--,0,0,--,533,-5332,-2516,-1765,-22674,-21858,-20185,-18571,-10949,-7532,-6455,-5086,11209,13787,15747,16746,23742,27290,28334,28298,28477,28585,28727,28331,27729,28299,28195,28154,27313,27137,26876,26688,26898,25709,16488,15796,15703,15186,10738,10056,9446,8736,7618,6818,6639,
净资产收益率加权(%),8.31,5.9,1.41,13.32,9.04,7.26,1.89,15.28,12.83,6.7,2.46,12.12,7.68,4.81,2.8,9.53,7.98,3.17,--,--,--,--,0,--,--,--,0,--,--,16.26,--,0,0,0,--,0,0,-19.37,--,-51.29,0,-3.63,0,0.3,0,0.89,0,3.34,0,0,0,6.68,0,0,--,8.52,5.73,14.13,0,0,--,11.7,--,--,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
