报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.16,0.14,0.11,0.26,0.2,0.14,0.19,0.46,0.36,0.25,0.36,0.65,0.44,0.25,0.15,0.61,0.48,0.35,0.2,0.46,0.21,0.39,0.32,0.2,
每股净资产(元),--,--,--,--,--,--,3.82,--,--,--,6.11,--,5.54,5.35,5.45,5.3,5.37,5.24,5.19,4.97,0,1.6,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.54,--,--,--,0.75,--,1.35,0.51,0.41,0.75,0.95,0.62,0.53,0.89,0.51,0.31,0.27,0.08,
主营业务收入(万元),3144400,2083483,1119768,3672680,2694517,1770339,933897,3054282,2201370,1441274,760906,2468432,1789082,1171183,622355,1773156,1247430,802794,423076,1231650,561114,847482,567816,367317,
主营业务利润(万元),604011,403968,217249,704425,507123,335991,176183,572220,414205,272539,144390,471013,339990,217002,108967,333046,235665,150121,75563,230738,102230,148697,99338,61682,
营业利润(万元),67591,58646,42032,105584,82853,56850,38122,80125,58995,41932,30729,56801,40278,23372,14709,58839,46825,34727,20095,39170,17816,32816,28430,19312,
投资收益(万元),-1239,858,459,21957,400,519,-773,-84,--,0,--,1348,1348,-1,--,2158,--,--,--,--,0,0,-25,101,
营业外收支净额(万元),5647,6026,2734,2845,863,1122,1250,14421,11729,8660,4389,9561,4262,2927,1199,1439,896,307,30,739,169,343,-124,-22,
利润总额(万元),73238,64671,44767,108429,83717,57972,39372,94546,70725,50592,35119,66362,44540,26299,15908,60279,47722,35033,20124,39910,17985,33159,28306,19290,
净利润(万元),59713,52652,36384,85156,64890,45274,30566,72058,54993,38905,27591,50212,33559,19224,11826,46692,37208,26984,15543,30554,13830,25429,21371,12982,
净利润(扣除非经常性损益后)(万元),59867,47295,34607,70674,53079,38592,--,63073,48226,34031,--,45287,--,17156,--,44199,--,26585,--,29979,13712,25178,21554,12328,
经营活动产生的现金流量净额(万元),159179,98157,134080,201609,127641,59979,87174,176928,159884,120608,57246,183241,103730,39502,31787,57912,73063,47230,41036,68261,33272,20541,18064,5404,
现金及现金等价物净增加额(万元),443227,448961,593633,16535,4911,1626,22505,52435,74264,23850,8657,-19772,43109,39205,63638,-105715,-56324,-92202,-47310,227097,14254,7645,8750,9058,
总资产(万元),2084633,1973642,2127412,1547957,1383676,1318788,1346563,1297281,1209790,1085656,1036893,1090685,1064735,1001792,980341,946693,760376,628552,618500,661082,342414,316828,182469,93985,
流动资产(万元),1266499,1240414,1361065,825021,821820,767967,790029,749950,704336,592079,567537,627726,634721,600961,613345,598493,514796,409544,414972,467660,183858,197795,129913,62157,
总负债(万元),857913,753876,877463,901534,759498,714454,724438,705752,635354,627489,567024,648444,639168,590592,561199,539399,347095,225477,219151,279319,229560,209796,100284,50283,
流动负债(万元),849439,740807,864683,889323,744426,701285,713121,693362,624328,614259,552090,640756,627647,568668,538220,521417,331809,212187,205858,256772,222005,193886,100284,50265,
股东权益不含少数股东权益(万元),1221824,1214761,1247309,643814,623548,603727,621563,590998,573932,457576,469300,441709,425056,410721,418681,406855,412239,402015,398253,381388,112463,105504,80875,42684,
净资产收益率加权(%),5.8,5.57,5.5,13.92,10.72,7.51,5.04,14.48,12,8.44,6.06,11.83,8.05,4.64,2.87,11.68,9.38,6.89,3.99,26.5,12.87,27.29,40.04,69.71,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
