报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.05,0.03,0.01,0.08,0.04,0.02,0.01,0.05,0.03,0.02,0.01,0.06,0.04,0.03,0.01,0.38,0.31,0.22,0.11,0.55,0.11,0.41,0.32,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,3.85,3.83,3.82,6.12,6.11,6.04,6.15,2.86,2.75,0,2.2,1.79,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.13,0.05,0.01,0.24,0.03,0.06,0.06,0.58,0.14,0.39,0.02,
主营业务收入(万元),39285,24917,11259,48270,34771,22625,10159,44641,31323,20240,9374,42891,30153,19006,9003,40847,28492,17584,8153,32694,7578,25600,21176,
主营业务利润(万元),5808,3557,1862,7918,5288,3195,1352,6357,4316,2719,1112,4778,3298,2143,877,7531,5723,3838,1938,8014,1585,6191,4711,
营业利润(万元),-6,-594,-41,1881,941,530,179,1248,757,527,73,950,698,529,96,3385,2870,1877,956,4425,962,3204,2593,
投资收益(万元),656,264,221,523,38,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,56,
营业外收支净额(万元),1992,1849,160,185,67,89,-32,27,27,23,55,65,59,6,-0,530,258,253,2,214,-6,85,16,
利润总额(万元),1986,1255,119,2067,1007,619,147,1275,784,551,128,1015,757,536,96,3915,3128,2130,958,4639,956,3289,2610,
净利润(万元),1689,1038,146,1936,838,525,125,1183,665,468,109,945,638,450,74,3399,2668,1815,814,4030,810,2954,2333,
净利润(扣除非经常性损益后)(万元),195,-349,26,1778,782,449,152,1159,643,448,62,890,--,445,--,2949,--,1600,813,3849,815,2880,2269,
经营活动产生的现金流量净额(万元),5422,4400,881,1170,963,1462,1149,4449,3984,1397,1096,1734,1998,748,90,2293,339,538,444,4251,1032,2850,149,
现金及现金等价物净增加额(万元),1336,1625,-1031,145,2765,4691,5836,-986,-572,-1114,1607,-5182,1947,-4592,-5520,6502,30383,33497,-390,846,218,453,-858,
总资产(万元),120277,113113,107630,105598,96158,89780,85312,80113,77796,75833,74601,77159,76714,76195,77179,79921,79268,78038,39469,38880,0,30989,27017,
流动资产(万元),37166,33379,31825,30699,32050,40540,42886,41081,41642,44339,49003,52614,53606,53482,54120,56689,56311,56550,18994,18189,--,15286,12092,
总负债(万元),56195,49678,44385,42498,34954,28889,24354,19279,17480,15714,14530,17196,17059,16727,17601,20417,20494,18171,18587,18812,--,14950,13933,
流动负债(万元),49585,41741,37705,38510,30318,24170,19634,15320,15190,15714,14530,17005,16594,16110,16829,19490,19308,16846,17610,17727,--,14950,13933,
股东权益不含少数股东权益(万元),63793,63142,62951,62805,61204,60891,60958,60833,60316,60118,60071,59962,59655,59468,59578,59504,58773,59867,20883,20069,0,16039,13084,
净资产收益率加权(%),2.67,1.64,0.23,3.15,1.37,0.86,0.21,1.96,1.11,0.78,0.18,1.58,1.07,0.76,0.12,7.29,6.28,5.4,0,22.32,0,20.29,20.09,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
