报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),0.81,0.57,0.27,0.96,0.71,0.49,0.22,0.83,0.62,0.44,0.23,0.76,0.58,0.43,0.21,0.84,0.74,0.61,0.43,0.69,0.56,0.39,0.2,0.31,0.23,0.12,0.07,0.14,0.14,0.08,0.04,0.12,0.15,0.12,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,9.4,--,8.95,8.84,8.8,8.58,8.39,8.45,4.99,4.58,4.61,4.52,4.5,3.22,3.14,3.04,3.04,2.97,2.97,2.96,2.93,2.88,3.51,4.16,4.19,3.7,3.83,3.81,3.76,3.71,3.8,3.83,3.78,3.67,3.81,3.83,3.74,3.65,3.51,3.48,5.05,4.93,5.03,4.98,4.86,4.76,4.65,3.56,3.15,2.73,2.88,3.91,2.53,2.33,3.26,3.34,3.16,3.32,3.39,3.15,3.04,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.1,--,0.26,0.23,-0.01,0.66,0.17,0.32,0.22,0.85,0.56,0.5,0.23,1.17,0.95,0.95,0.51,0.5,-0.09,0.01,-0.14,0.86,0.51,0.31,-0.1,1.23,0,--,0,0.15,0,0,0,0.15,0,0,0,0,0,0,0,0.32,0,-0.13,--,0.21,-0.41,0.64,0.39,0.72,--,-1.85,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),7904034,5095008,2512500,9239889,6871599,4401302,2127412,7822282,5805764,3871790,1959020,6807812,5114730,3362120,1665760,5489987,4026915,2521019,1186820,3741107,2789322,1852311,949829,1956812,1477372,948616,472269,1654782,1222774,784299,405265,1391979,969799,631586,312482,1141030,854267,572206,306029,1069934,926796,606615,319151,1081495,811834,557063,293006,978580,650240,436568,206526,723569,533182,347287,174469,520203,243534,460777,221746,452993,253386,442061,33981,16815,32097,17850,33735,16696,24125,10451,22570,
主营业务利润(万元),928789,614979,309457,1117550,824856,546329,267367,1003699,739460,502968,254920,909779,674262,454701,228246,785647,575491,363257,182323,668774,502987,340244,175132,169144,126350,81280,39546,142319,108009,69983,35608,120106,72885,--,25016,77950,56589,37875,19507,68624,64363,43062,23032,99853,71803,49890,26513,99438,72061,51003,23868,100805,72650,47870,21100,69739,32007,58233,29227,55363,28270,52060,4642,799,1782,1245,2090,1019,2240,818,2234,
营业利润(万元),291011,201591,99750,326954,260590,185633,85093,307431,236519,165008,88592,279588,220428,162951,81112,287373,240166,179647,121919,207657,163594,112758,57899,37075,26538,15125,8695,16364,16700,11027,4998,12260,10863,6917,3858,8109,8613,6493,3330,6812,10101,7508,4696,10618,12728,9530,4307,13502,11344,9186,3783,16665,11998,8662,4336,16836,7626,14913,7970,13338,8285,8485,3039,0,1780,0,2104,0,0,816,2323,
投资收益(万元),41464,31560,18388,59523,34651,29915,8573,55182,40214,24846,14672,38901,29805,23632,14812,93391,91750,85914,71725,43193,32787,23990,13597,4332,3240,2473,932,10621,6622,7731,320,954,1997,1315,1131,349,1924,1402,394,-691,-520,-821,225,4048,4021,2589,1982,8450,3167,1870,851,2497,1111,1051,18,3499,2676,6931,3159,413,115,509,25,10,31,3,32,2,43,9,43,
营业外收支净额(万元),17077,10875,2693,53019,18868,6077,450,18654,8857,5911,867,29185,10294,6816,2034,16137,7825,3551,1872,9597,11676,4973,906,-1579,760,1010,188,2307,--,-658,7,--,--,--,260,1194,0,--,0,2898,0,0,0,3535,0,0,0,3246,1577,0,785,1536,383,390,0,-542,-168,-104,0,-244,0,0,0,-13,0,-26,0,-13,4,0,0,
利润总额(万元),308088,212466,102442,379973,279458,191710,85543,326085,245376,170918,89459,308773,230723,169767,83146,303510,247991,183198,123791,217254,175270,117731,58805,35496,27298,16135,8883,18671,17041,10369,5006,14655,11258,7283,4117,10147,11259,7900,3810,9872,11162,8066,4819,18736,18142,13513,6372,25788,16425,13215,5488,21348,14061,10569,4736,20234,10335,22228,11343,13794,8604,10958,2968,801,1786,1228,2157,1013,2420,803,2343,
净利润(万元),217882,153402,73327,259113,191259,131800,58623,224293,167768,118961,62566,205287,154684,114772,57657,204224,171302,130320,84859,136825,110511,76610,39184,17333,13069,7014,4256,8198,7981,4517,2541,6628,6092,5584,3273,6871,7080,5110,2518,5052,7443,5132,3185,8969,11824,8890,4348,15445,10937,8914,3854,12585,8276,6754,3163,14528,8019,18484,9185,9443,6202,7873,2869,681,1521,1044,1835,861,2060,682,1987,
净利润(扣除非经常性损益后)(万元),205433,145555,70814,216117,170636,119707,58466,206713,157864,113158,--,179497,--,106986,--,142403,--,81286,--,109677,--,58095,--,22239,--,10279,0,3004,0,834,--,5852,0,4514,--,4652,0,4548,0,244,0,3938,0,4492,0,6644,0,6158,0,7282,0,10682,7324,5989,--,13333,5958,18252,9185,9443,--,--,--,--,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),67020,48248,-14208,133567,74049,27112,-56459,97345,55295,33869,-25783,115077,70721,61023,-2448,177244,45491,87030,43087,168609,112194,100469,44513,66413,54225,54162,28899,28568,-5145,621,-7884,48894,29190,14503,-4939,58311,8182,5870,402,7300,-3304,-4398,-12417,6166,-720,-692,-19218,48,-16615,-15453,-27905,10084,0,-4057,--,6573,-12966,14622,8903,16467,--,-28314,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-89295,-55220,-67543,-145495,-200697,-135963,-56397,-65553,-122489,-99351,-60686,-125381,-161744,-18763,-46231,834426,808071,971611,4430,126307,49143,84233,46731,22821,35009,36972,21827,36487,31888,39308,24242,-2145,18006,15132,13032,18731,16029,27945,18757,-11624,15226,31290,27565,-8175,18259,6116,5472,-15986,-28051,-26141,-23822,13530,0,-8078,--,-6245,-25732,16419,14918,17613,--,20064,--,--,--,--,--,--,--,--,--,
总资产(万元),7248620,6988578,6732820,6434056,6471709,6315270,5823787,5631152,5499637,5420162,5293834,5106904,5112967,5069775,4934752,4766782,4799657,4532726,3156541,2816902,2649709,2472455,2436547,865697,916236,859967,852741,775551,820153,807526,795106,712560,735433,703037,689085,667859,681722,684534,692739,637606,720232,717241,743083,643985,727985,665854,677790,615485,593981,577058,581412,540281,548717,534325,491845,429312,363337,353529,350251,305563,276752,261121,59254,51628,50207,47440,44983,42345,42176,37352,33392,
流动资产(万元),5460871,5228946,5058469,4865832,4937911,4785509,4439497,4251497,4190868,4113166,4052937,3880193,3896221,3862478,3741631,3599583,3673974,3474248,2354074,2070723,1892223,1726655,1670816,650200,704529,648418,629221,552258,597368,586352,563373,478070,496157,464356,460453,435305,450333,452003,464855,434221,527633,544683,570945,475054,542400,486915,500783,440016,428477,414228,--,--,--,--,353861,0,0,0,0,0,206440,202801,33898,25950,24445,21869,20966,17957,18911,18258,17501,
总负债(万元),3977772,3791865,3535343,3324141,3434256,3336230,2867492,2731054,2653391,2626642,2450947,2336816,2377623,2380794,2267124,2168636,2270907,1996853,1903540,1628476,1472945,1343751,1318763,633456,691043,642815,637348,566575,610853,599969,595678,516733,535622,505896,490407,461168,468521,472591,486683,437018,513512,510632,526311,440307,503857,439746,454701,402739,394834,380111,376824,340322,345947,333678,297591,247491,195921,254999,259136,220572,191060,189780,30695,25253,31295,28101,26688,23088,22516,19096,15792,
流动负债(万元),3849308,3657847,3405822,3200255,3289079,3170409,2711460,2569889,2497747,2480147,2319838,2209806,2261832,2283991,2176678,2085591,2192211,1937107,1855194,1591755,1434428,1312139,1282287,625812,684432,636129,628907,558161,604521,595771,591591,512656,531867,500208,483121,458783,456126,457207,473001,424359,499910,497415,511242,427267,486924,426557,441513,389480,387379,372655,--,--,--,--,290067,0,0,0,0,0,188527,187549,28540,16810,27928,18714,16622,11898,13086,11391,10817,
股东权益不含少数股东权益(万元),2910705,2849083,2856449,2782213,2710610,2656142,2644951,2595381,2539999,2491685,2526294,2463930,2406607,2377254,2365490,2307847,2255061,2272716,994045,913456,918839,899690,896073,183354,178695,172878,172951,168905,168800,168408,166568,164142,163553,161448,162969,175545,181434,180763,178260,175757,180112,181595,179514,173897,180559,181894,177328,172979,166395,164873,159809,155955,159070,157546,153691,150528,146972,79405,72434,62779,66066,59796,28560,26375,18912,19340,18295,19257,19660,18256,17600,
净资产收益率加权(%),7.63,5.38,2.6,9.67,7.21,4.99,2.24,8.87,6.69,4.76,2.51,8.62,6.56,4.87,2.47,11.82,10.66,10.42,8.9,15.75,12.57,8.77,4.57,9.87,--,--,0,4.88,0,2.68,--,4.11,0,--,--,0,0,2.83,0,0,0,2.83,0,5.28,0,4.89,0,0,0,5.56,0,0,0,0,--,10.76,7.18,22.62,0,0,--,18.23,--,--,0,0,0,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
