报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.49,0.32,0.16,0.45,0.34,0.21,0.08,--,0.25,0.17,0.07,0.31,0.27,0.16,0.07,0.3,0.29,0.16,0.1,0.42,0.19,0.09,0.03,0.15,0.17,0.09,0.04,0.15,0.14,0.07,0.04,0.21,0.16,0.1,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.14,--,5.02,4.91,5.02,4.95,4.88,4.75,7.1,7,3.63,3.53,3.57,3.54,3.55,3.48,3.5,3.47,3.45,3.39,3.46,3.42,3.38,3.31,3.36,3.31,3.27,3.21,3.27,3.22,3.2,3.14,3.19,3.13,3.08,3.03,1.9,1.61,0.25,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.15,--,0.98,0.61,0.45,1.44,0.85,0.72,-0.08,0.98,0.35,0.25,0.07,0.57,0.37,0.26,-0.07,0.67,0.2,0.08,0.14,0.49,0.33,0.15,0.2,0.47,0,0,0,0.24,0,0,0,0.27,0,0,0,0.49,0.72,
主营业务收入(万元),114656,75774,38444,144848,103939,66472,29046,118767,81159,51762,23938,104150,72589,47157,22039,99318,70863,45094,20958,84328,16530,10456,4901,20342,15978,10331,4880,19019,14096,8718,4260,18267,13507,8579,4072,17050,12484,7979,3877,15255,11477,7269,3507,13390,10022,6211,12794,11706,10903,
主营业务利润(万元),36450,24628,12507,46895,34551,20707,8738,36871,27938,18279,8633,37028,27619,17638,8089,34570,27409,17426,7228,30140,6005,3473,1346,6084,5700,3559,1553,6016,4834,2867,1314,6530,5008,3060,--,6362,4850,3086,1473,5723,4816,3037,1540,5418,4223,2517,5409,5249,5045,
营业利润(万元),18681,12027,6306,17794,14215,8357,3019,11153,9563,6409,2396,11205,9565,5713,2167,11302,10780,5972,2437,10730,3767,1921,647,2990,3272,1854,729,3016,2718,1548,710,4567,3448,2033,917,4272,3323,1992,1038,4324,3608,2347,1207,3793,3037,1817,3860,3805,3715,
投资收益(万元),2980,1783,398,1613,1147,908,407,1439,1046,1025,498,1101,883,262,28,250,274,237,296,212,-33,-25,-7,-0,--,--,--,8,8,0,--,446,128,128,0,62,0,0,2,85,85,0,0,83,0,0,0,0,0,
营业外收支净额(万元),974,756,276,785,474,358,124,645,555,344,150,564,396,270,260,546,-20,27,60,316,-50,-39,-4,-12,-1,-15,-10,-35,--,--,--,-125,--,--,--,0,0,0,0,-330,0,0,0,-48,0,0,-44,0,-26,
利润总额(万元),19655,12783,6583,18579,14689,8715,3144,11798,10118,6753,2546,11768,9961,5983,2427,11848,10760,5998,2497,11046,3717,1883,643,2978,3270,1839,720,2981,2703,1538,706,4442,3427,2021,911,4310,3306,1982,1036,4079,3480,2338,1203,3828,3009,1807,3816,3783,3689,
净利润(万元),16156,10423,5304,14832,11377,7066,2782,9957,8289,5510,2173,10069,8922,5303,2213,9871,9566,5137,2182,9329,2651,1301,446,2098,2333,1303,515,2070,1896,1023,504,2937,2302,1352,602,2882,2215,1326,694,2729,2332,1566,806,2550,2001,1200,2547,2533,2454,
净利润(扣除非经常性损益后)(万元),14571,9204,4763,13132,10309,6151,2380,--,7064,4808,--,8835,--,5122,--,9560,--,5113,--,2746,--,1321,--,2109,--,1303,0,2089,0,1023,--,3006,0,1268,--,2843,0,1326,0,2881,0,1566,0,2495,0,1210,0,0,0,
经营活动产生的现金流量净额(万元),37664,19990,9019,54171,38496,22872,10635,44736,30796,18404,4908,39665,32478,20170,14691,47382,28070,23668,-1764,21636,4959,3459,1038,7989,5118,3639,-1025,9430,2833,1129,1949,6910,4558,2084,2847,6535,6738,4811,1336,3317,3236,2178,551,3761,2220,1178,5506,0,0,
现金及现金等价物净增加额(万元),18687,3195,-2103,8305,3078,-1562,3918,2580,345,20332,-6387,-739,4013,-2535,-1790,-4906,-4080,-3744,-8445,13761,-2377,-1730,-2014,715,3186,2270,-1650,-34,125,4508,1209,-5369,-2892,-3987,1697,-2133,-60,338,379,-8347,-6912,-8811,-5759,17802,9230,19629,1313,0,0,
总资产(万元),523723,518133,505192,496861,502634,486135,480205,463219,448316,440928,428498,430335,424481,416942,397210,397722,393176,393838,404759,394707,70951,71200,70966,70256,71307,70517,69811,70030,74640,71372,63458,64282,63189,62232,64695,65094,66245,64359,65812,61654,57451,58237,56019,54044,50590,50543,28799,25836,24091,
流动资产(万元),96576,79409,69718,62973,81918,67429,65338,50155,46527,61236,35112,38513,45529,37963,37217,35357,40093,37682,49095,36212,8821,8601,8547,9443,13572,12363,10566,9553,15335,21026,15077,15185,15887,14475,16386,15995,16400,16279,18181,17226,17726,21083,23899,22764,22566,24642,3937,2620,4694,
总负债(万元),319780,321650,308656,305698,314972,302925,296830,283258,270185,265607,253983,258298,254309,250389,227594,230354,228841,233466,245058,237201,16634,18282,17516,17295,17243,18406,17663,18558,23345,22548,13710,15058,14621,14613,16387,17445,19209,18162,18675,16505,12700,14251,11393,10224,7429,8184,11740,9229,8159,
流动负债(万元),117186,111655,106506,106590,120080,97077,92433,82915,72669,59514,55554,63648,55915,44315,70730,74598,60637,65609,81334,70050,4724,6582,6716,6962,9060,11468,10508,11020,15692,14460,8485,9472,8806,8474,10152,10789,12600,16132,16743,14283,10600,11891,8971,7802,7429,8184,2119,1493,1641,
股东权益不含少数股东权益(万元),198442,191033,190772,185472,182093,177756,177955,174572,172819,170046,169486,167553,165681,162061,165572,163358,161190,156849,156093,153911,50754,49404,49948,49502,49715,48708,49040,48525,48351,47478,48429,47925,47286,46340,47032,46382,45736,44897,45837,45149,44752,43986,44626,43820,43161,42360,17059,16607,15932,
